onset	duration	trial_type	response_value	stim_file
2.779	26.757	video	n/a	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
34.104	n/a	rating_relevance	n/a	n/a
39.122	n/a	rating_happy	n/a	n/a
44.157	n/a	rating_sad	n/a	n/a
49.193	n/a	rating_afraid	n/a	n/a
54.228	n/a	rating_disgusted	n/a	n/a
59.263	n/a	rating_warm	n/a	n/a
64.298	n/a	rating_engaged	n/a	n/a
64.902	71.494	video	n/a	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
140.96	n/a	rating_relevance	n/a	n/a
145.995	n/a	rating_happy	n/a	n/a
151.031	n/a	rating_sad	n/a	n/a
156.066	n/a	rating_afraid	n/a	n/a
161.101	n/a	rating_disgusted	n/a	n/a
166.12	n/a	rating_warm	n/a	n/a
171.155	n/a	rating_engaged	n/a	n/a
171.709	111.121	video	n/a	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
287.398	n/a	rating_relevance	n/a	n/a
292.433	n/a	rating_happy	n/a	n/a
297.452	n/a	rating_sad	n/a	n/a
302.487	n/a	rating_afraid	n/a	n/a
307.522	n/a	rating_disgusted	n/a	n/a
312.541	n/a	rating_warm	n/a	n/a
317.576	n/a	rating_engaged	n/a	n/a
318.124	30.58	video	n/a	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
353.256	n/a	rating_relevance	n/a	n/a
358.291	n/a	rating_happy	n/a	n/a
363.326	n/a	rating_sad	n/a	n/a
368.362	n/a	rating_afraid	n/a	n/a
373.397	n/a	rating_disgusted	n/a	n/a
378.415	n/a	rating_warm	n/a	n/a
383.434	n/a	rating_engaged	n/a	n/a
