onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.812	3.173	cue	n/a	n/a	similarity	n/a	n/a
5.985	5.181	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
11.248	3.902	rating	22.66	Moderate	similarity	n/a	n/a
11.615	3.535	rating_mouse_trajectory	22.66	Moderate	similarity	n/a	n/a
16.399	5.398	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
21.869	2.101	rating	31.0	Strong	similarity	n/a	n/a
22.702	1.268	rating_mouse_trajectory	31.0	Strong	similarity	n/a	n/a
26.988	5.56	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
32.606	1.875	rating	45.0	Strong	similarity	n/a	n/a
33.256	1.225	rating_mouse_trajectory	45.0	Strong	similarity	n/a	n/a
37.642	3.113	cue	n/a	n/a	mentalizing	remember	n/a
40.755	5.226	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
46.045	4.036	rating	15.79	Moderate	mentalizing	remember	n/a
47.211	2.87	rating_mouse_trajectory	15.79	Moderate	mentalizing	remember	n/a
51.123	5.509	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
56.699	2.801	rating	51.68	Strong	mentalizing	remember	n/a
57.749	1.751	rating_mouse_trajectory	51.68	Strong	mentalizing	remember	n/a
61.827	5.56	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
67.453	1.601	rating	26.05	Moderate	mentalizing	remember	n/a
68.153	0.901	rating_mouse_trajectory	26.05	Moderate	mentalizing	remember	n/a
72.471	3.149	cue	n/a	n/a	likeability	n/a	n/a
75.621	5.054	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
80.741	2.001	rating	9.77	Weak	likeability	n/a	n/a
81.158	1.584	rating_mouse_trajectory	9.77	Weak	likeability	n/a	n/a
85.843	5.554	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
91.462	3.17	rating	38.54	Strong	likeability	n/a	n/a
92.228	2.403	rating_mouse_trajectory	38.54	Strong	likeability	n/a	n/a
96.577	5.006	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
101.649	2.018	rating	38.66	Strong	likeability	n/a	n/a
102.682	0.984	rating_mouse_trajectory	38.66	Strong	likeability	n/a	n/a
106.684	3.183	cue	n/a	n/a	mentalizing	danger	n/a
109.867	5.115	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
115.037	2.468	rating	57.89	Strong	mentalizing	danger	n/a
116.087	1.418	rating_mouse_trajectory	57.89	Strong	mentalizing	danger	n/a
120.111	5.303	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
125.474	2.184	rating	24.41	Moderate	mentalizing	danger	n/a
126.258	1.401	rating_mouse_trajectory	24.41	Moderate	mentalizing	danger	n/a
130.583	6.348	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
136.995	2.869	rating	79.4	Very-strong	mentalizing	danger	n/a
137.762	2.102	rating_mouse_trajectory	79.4	Very-strong	mentalizing	danger	n/a
142.031	3.161	cue	n/a	n/a	likeability	n/a	n/a
145.192	5.176	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
150.434	2.018	rating	49.88	Strong	likeability	n/a	n/a
150.934	1.518	rating_mouse_trajectory	49.88	Strong	likeability	n/a	n/a
155.538	6.126	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
161.721	3.593	rating	48.17	Strong	likeability	n/a	n/a
163.071	2.243	rating_mouse_trajectory	48.17	Strong	likeability	n/a	n/a
