onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
8.02	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj100feather.png	n/a	n/a
10.088	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj110football.png	n/a	n/a
12.155	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj150jar.png	n/a	n/a
14.206	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj036bread.png	n/a	n/a
16.257	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj075crown.png	n/a	n/a
18.291	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj235rabbit.png	n/a	n/a
20.325	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj159knot.png	n/a	n/a
22.359	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj108flute.png	n/a	n/a
24.393	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj269skateboard.png	n/a	n/a
26.427	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj105flag.png	n/a	n/a
28.461	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj236raccoon.png	n/a	n/a
30.495	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj118giraffe.png	n/a	n/a
32.529	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj273sled.png	n/a	n/a
34.563	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj195net.png	n/a	n/a
36.598	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj290sun.png	n/a	n/a
38.632	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj255sailor.png	n/a	n/a
40.666	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj171lizard.png	n/a	n/a
42.7	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj042cactus.png	n/a	n/a
44.734	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj057cherry.png	n/a	n/a
46.768	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj242road.png	n/a	n/a
48.802	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj335wheelbarrow.png	n/a	n/a
50.836	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj343witch.png	n/a	n/a
52.887	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj305toaster.png	n/a	n/a
54.938	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj251rose.png	n/a	n/a
56.972	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj319typewriter.png	n/a	n/a
59.023	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj323vacuum.png	n/a	n/a
189.455	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj162lawnmower.png	n/a	n/a
192.239	1.074	memory	test	test_old	correct	task-fractional/runtype-memory/obj105flag.png	old	n/a
195.173	0.605	memory	test	test_old	correct	task-fractional/runtype-memory/obj042cactus.png	old	n/a
198.108	0.79	memory	test	test_old	correct	task-fractional/runtype-memory/obj273sled.png	old	n/a
200.792	0.731	memory	test	test_old	correct	task-fractional/runtype-memory/obj057cherry.png	old	n/a
203.593	0.656	memory	test	test_old	correct	task-fractional/runtype-memory/obj255sailor.png	old	n/a
206.144	0.712	memory	test	test_new	correct	task-fractional/runtype-memory/obj228porcupine.png	new	n/a
208.712	0.689	memory	test	test_new	correct	task-fractional/runtype-memory/obj262screw.png	new	n/a
211.479	0.778	memory	test	test_new	correct	task-fractional/runtype-memory/obj263seahorse.png	new	n/a
214.33	1.016	memory	test	test_new	correct	task-fractional/runtype-memory/obj019basket.png	new	n/a
217.082	0.68	memory	test	test_old	correct	task-fractional/runtype-memory/obj108flute.png	old	n/a
219.666	0.62	memory	test	test_old	correct	task-fractional/runtype-memory/obj236raccoon.png	old	n/a
222.667	0.638	memory	test	test_old	correct	task-fractional/runtype-memory/obj171lizard.png	old	n/a
225.401	0.677	memory	test	test_old	correct	task-fractional/runtype-memory/obj305toaster.png	old	n/a
228.086	0.646	memory	test	test_new	correct	task-fractional/runtype-memory/obj145house.png	new	n/a
231.12	0.571	memory	test	test_old	correct	task-fractional/runtype-memory/obj036bread.png	old	n/a
234.088	0.654	memory	test	test_old	correct	task-fractional/runtype-memory/obj075crown.png	old	n/a
236.756	0.613	memory	test	test_old	correct	task-fractional/runtype-memory/obj290sun.png	old	n/a
239.673	0.884	memory	test	test_old	correct	task-fractional/runtype-memory/obj335wheelbarrow.png	old	n/a
242.508	0.862	memory	test	test_new	correct	task-fractional/runtype-memory/obj029bomb.png	new	n/a
245.325	0.825	memory	test	test_old	correct	task-fractional/runtype-memory/obj195net.png	old	n/a
247.91	0.751	memory	test	test_old	correct	task-fractional/runtype-memory/obj159knot.png	old	n/a
250.477	0.812	memory	test	test_new	correct	task-fractional/runtype-memory/obj002acorn.png	new	n/a
253.245	0.841	memory	test	test_old	correct	task-fractional/runtype-memory/obj118giraffe.png	old	n/a
256.179	0.672	memory	test	test_new	correct	task-fractional/runtype-memory/obj126gun.png	new	n/a
258.797	0.808	memory	test	test_new	correct	task-fractional/runtype-memory/obj070cow.png	new	n/a
261.481	0.735	memory	test	test_old	correct	task-fractional/runtype-memory/obj269skateboard.png	old	n/a
264.149	0.837	memory	test	test_new	correct	task-fractional/runtype-memory/obj294tank.png	new	n/a
267.184	0.884	memory	test	test_new	correct	task-fractional/runtype-memory/obj146igloo.png	new	n/a
270.035	0.771	memory	test	test_new	correct	task-fractional/runtype-memory/obj309top.png	new	n/a
273.002	0.713	memory	test	test_old	correct	task-fractional/runtype-memory/obj343witch.png	old	n/a
275.703	0.684	memory	test	test_new	correct	task-fractional/runtype-memory/obj161lamp.png	new	n/a
278.254	0.785	memory	test	test_new	correct	task-fractional/runtype-memory/obj116genie.png	new	n/a
281.039	0.928	memory	test	test_new	correct	task-fractional/runtype-memory/obj127hair.png	new	n/a
283.606	0.71	memory	test	test_new	correct	task-fractional/runtype-memory/obj097eye.png	new	n/a
286.474	0.765	memory	test	test_new	correct	task-fractional/runtype-memory/obj314truck.png	new	n/a
289.458	1.334	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj107flower.png	old	n/a
292.026	0.992	memory	test	test_old	correct	task-fractional/runtype-memory/obj242road.png	old	n/a
294.81	0.812	memory	test	test_new	correct	task-fractional/runtype-memory/obj113fox.png	new	n/a
297.828	0.744	memory	test	test_old	correct	task-fractional/runtype-memory/obj235rabbit.png	old	n/a
308.566	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj078dentist.png	n/a	n/a
310.6	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj114frog.png	n/a	n/a
312.65	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj137helicopter.png	n/a	n/a
314.685	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj142hook.png	n/a	n/a
316.719	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj218pig.png	n/a	n/a
318.769	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj125guitar.png	n/a	n/a
320.82	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj172lobster.png	n/a	n/a
322.871	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj007arrow.png	n/a	n/a
324.922	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj039bus.png	n/a	n/a
326.956	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj038broom.png	n/a	n/a
329.007	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj032boot.png	n/a	n/a
331.041	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj044cake.png	n/a	n/a
333.075	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj067comb.png	n/a	n/a
335.109	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj191mushroom.png	n/a	n/a
337.143	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj169lips.png	n/a	n/a
339.177	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj182microscope.png	n/a	n/a
341.211	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj202package.png	n/a	n/a
343.245	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj217piano.png	n/a	n/a
345.279	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj022bell.png	n/a	n/a
347.313	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj279sock.png	n/a	n/a
349.347	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj197nurse.png	n/a	n/a
351.382	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj287stool.png	n/a	n/a
353.416	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj248roof.png	n/a	n/a
355.45	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj286stethoscope.png	n/a	n/a
357.484	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj293table.png	n/a	n/a
359.518	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj320umbrella.png	n/a	n/a
489.566	1.488	memory	test	test_new	correct	task-fractional/runtype-memory/obj225pizza.png	new	n/a
492.434	0.681	memory	test	test_old	correct	task-fractional/runtype-memory/obj191mushroom.png	old	n/a
495.419	0.908	memory	test	test_new	correct	task-fractional/runtype-memory/obj134hat.png	new	n/a
498.336	0.595	memory	test	test_old	correct	task-fractional/runtype-memory/obj125guitar.png	old	n/a
501.321	0.752	memory	test	test_old	correct	task-fractional/runtype-memory/obj217piano.png	old	n/a
504.055	0.81	memory	test	test_new	correct	task-fractional/runtype-memory/obj005ant.png	new	n/a
506.656	0.768	memory	test	test_new	correct	task-fractional/runtype-memory/obj244rock.png	new	n/a
509.591	0.756	memory	test	test_old	correct	task-fractional/runtype-memory/obj067comb.png	old	n/a
512.458	0.809	memory	test	test_new	correct	task-fractional/runtype-memory/obj054chain.png	new	n/a
515.093	0.736	memory	test	test_old	correct	task-fractional/runtype-memory/obj039bus.png	old	n/a
517.877	0.888	memory	test	test_old	correct	task-fractional/runtype-memory/obj032boot.png	old	n/a
520.811	0.692	memory	test	test_old	correct	task-fractional/runtype-memory/obj038broom.png	old	n/a
523.646	0.611	memory	test	test_old	correct	task-fractional/runtype-memory/obj172lobster.png	old	n/a
526.414	0.725	memory	test	test_new	correct	task-fractional/runtype-memory/obj109fly.png	new	n/a
529.115	0.641	memory	test	test_old	correct	task-fractional/runtype-memory/obj218pig.png	old	n/a
531.899	0.89	memory	test	test_old	correct	task-fractional/runtype-memory/obj182microscope.png	old	n/a
534.883	0.623	memory	test	test_old	correct	task-fractional/runtype-memory/obj197nurse.png	old	n/a
537.451	0.777	memory	test	test_new	correct	task-fractional/runtype-memory/obj068cork.png	new	n/a
