onset	duration	trial_type	response_value	stim_file
2.771	116.375	video	n/a	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
123.702	n/a	rating_relevance	n/a	n/a
128.721	n/a	rating_happy	n/a	n/a
133.756	n/a	rating_sad	n/a	n/a
138.791	n/a	rating_afraid	n/a	n/a
143.826	n/a	rating_disgusted	n/a	n/a
148.862	n/a	rating_warm	n/a	n/a
153.897	n/a	rating_engaged	n/a	n/a
154.437	179.344	video	n/a	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
338.332	n/a	rating_relevance	n/a	n/a
343.367	n/a	rating_happy	n/a	n/a
348.403	n/a	rating_sad	n/a	n/a
353.438	n/a	rating_afraid	n/a	n/a
358.456	n/a	rating_disgusted	n/a	n/a
363.492	n/a	rating_warm	n/a	n/a
368.527	n/a	rating_engaged	n/a	n/a
369.062	26.875	video	n/a	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
400.489	n/a	rating_relevance	n/a	n/a
405.524	n/a	rating_happy	n/a	n/a
410.559	n/a	rating_sad	n/a	n/a
415.594	n/a	rating_afraid	n/a	n/a
420.63	n/a	rating_disgusted	n/a	n/a
425.665	n/a	rating_warm	n/a	n/a
430.683	n/a	rating_engaged	n/a	n/a
431.217	62.862	video	n/a	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
498.642	n/a	rating_relevance	n/a	n/a
503.677	n/a	rating_happy	n/a	n/a
508.712	n/a	rating_sad	n/a	n/a
513.748	n/a	rating_afraid	n/a	n/a
518.783	n/a	rating_disgusted	n/a	n/a
523.818	n/a	rating_warm	n/a	n/a
528.837	n/a	rating_engaged	n/a	n/a
