onset	duration	trial_type	response_value	stim_file_TODO
2.767	47.369	video	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
54.704	n/a	rating_relevance	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
59.739	n/a	rating_happy	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
64.775	n/a	rating_sad	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
69.81	n/a	rating_afraid	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
74.845	n/a	rating_disgusted	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
79.864	n/a	rating_warm	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
84.899	n/a	rating_engaged	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
85.439	47.828	video	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
137.818	n/a	rating_relevance	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
142.854	n/a	rating_happy	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
147.889	n/a	rating_sad	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
152.924	n/a	rating_afraid	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
157.959	n/a	rating_disgusted	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
162.995	n/a	rating_warm	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
168.013	n/a	rating_engaged	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
168.552	146.134	video	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
319.236	n/a	rating_relevance	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
324.271	n/a	rating_happy	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
329.307	n/a	rating_sad	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
334.342	n/a	rating_afraid	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
339.377	n/a	rating_disgusted	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
344.412	n/a	rating_warm	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
349.431	n/a	rating_engaged	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
349.968	33.042	video	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
387.562	n/a	rating_relevance	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
392.597	n/a	rating_happy	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
397.632	n/a	rating_sad	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
402.667	n/a	rating_afraid	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
407.702	n/a	rating_disgusted	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
412.738	n/a	rating_warm	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
417.773	n/a	rating_engaged	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
