onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.823	3.178	cue	n/a	n/a	likeability	n/a	n/a
6.0	6.843	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-04_content-unefille.mp4
12.926	3.752	rating	79.3	Very strong	likeability	n/a	n/a
13.776	2.902	rating_mouse_trajectory	79.3	Very strong	likeability	n/a	n/a
18.027	5.187	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
23.28	3.635	rating	47.71	Strong	likeability	n/a	n/a
23.847	3.068	rating_mouse_trajectory	47.71	Strong	likeability	n/a	n/a
28.355	5.797	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-16_content-huggingpets.mp4
34.218	2.735	rating	43.81	Strong	likeability	n/a	n/a
34.634	2.318	rating_mouse_trajectory	43.81	Strong	likeability	n/a	n/a
39.253	3.159	cue	n/a	n/a	similarity	n/a	n/a
42.412	6.128	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-14_content-alwaysafamily.mp4
48.606	3.402	rating	40.87	Strong	similarity	n/a	n/a
49.39	2.618	rating_mouse_trajectory	40.87	Strong	similarity	n/a	n/a
53.733	5.011	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
58.827	3.202	rating	44.49	Strong	similarity	n/a	n/a
59.494	2.535	rating_mouse_trajectory	44.49	Strong	similarity	n/a	n/a
63.904	5.503	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
69.481	3.019	rating	46.36	Strong	similarity	n/a	n/a
70.214	2.285	rating_mouse_trajectory	46.36	Strong	similarity	n/a	n/a
74.516	3.143	cue	n/a	n/a	mentalizing	remember	n/a
77.659	5.565	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
83.286	4.988	rating	52.19	Strong	mentalizing	remember	n/a
85.569	2.704	rating_mouse_trajectory	52.19	Strong	mentalizing	remember	n/a
88.863	5.494	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
94.423	4.667	rating	11.31	Moderate	mentalizing	remember	n/a
96.807	2.283	rating_mouse_trajectory	11.31	Moderate	mentalizing	remember	n/a
99.507	5.22	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
104.777	1.884	rating	7.67	Weak	mentalizing	remember	n/a
105.411	1.251	rating_mouse_trajectory	7.67	Weak	mentalizing	remember	n/a
109.796	3.187	cue	n/a	n/a	similarity	n/a	n/a
112.983	6.674	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-02_content-HB.mp4
119.716	3.091	rating	9.22	Weak	similarity	n/a	n/a
121.016	1.791	rating_mouse_trajectory	9.22	Weak	similarity	n/a	n/a
124.853	5.104	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
130.02	2.62	rating	30.88	Strong	similarity	n/a	n/a
130.653	1.987	rating_mouse_trajectory	30.88	Strong	similarity	n/a	n/a
135.123	6.835	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-04_content-unefille.mp4
142.025	1.936	rating	64.59	Very strong	similarity	n/a	n/a
142.525	1.436	rating_mouse_trajectory	64.59	Very strong	similarity	n/a	n/a
147.06	3.128	cue	n/a	n/a	likeability	n/a	n/a
150.187	5.503	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
155.746	2.227	rating	93.45	Very strong	likeability	n/a	n/a
156.18	1.794	rating_mouse_trajectory	93.45	Very strong	likeability	n/a	n/a
160.852	6.338	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
167.251	2.756	rating	65.43	Very strong	likeability	n/a	n/a
168.067	1.94	rating_mouse_trajectory	65.43	Very strong	likeability	n/a	n/a
172.365	4.075	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-05_content-parkour.mp4
176.504	2.203	rating	51.53	Strong	likeability	n/a	n/a
176.954	1.753	rating_mouse_trajectory	51.53	Strong	likeability	n/a	n/a
181.523	3.159	cue	n/a	n/a	similarity	n/a	n/a
184.682	5.561	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
190.309	1.918	rating	64.13	Very strong	similarity	n/a	n/a
190.693	1.534	rating_mouse_trajectory	64.13	Very strong	similarity	n/a	n/a
