onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.822	25.978	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.801	2.451	rating_feeling	1172	538	Recovery of a lost one	town	Audio	n/a
32.034	1.218	feeling_mouse_trajectory	1172	538	Recovery of a lost one	town	Audio	n/a
34.828	2.618	rating_expectation	1187	502	Recovery of a lost one	town	Audio	n/a
36.278	1.168	expectation_mouse_trajectory	1187	502	Recovery of a lost one	town	Audio	n/a
41.882	27.969	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.851	2.452	rating_feeling	1172	538	The enigma	town	Audio	n/a
70.734	1.569	feeling_mouse_trajectory	1172	538	The enigma	town	Audio	n/a
73.875	2.084	rating_expectation	1187	502	The enigma	town	Audio	n/a
74.625	1.334	expectation_mouse_trajectory	1187	502	The enigma	town	Audio	n/a
82.931	11.985	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
94.916	3.935	rating_feeling	1172	538	Revolt	town	Audio	n/a
97.566	1.285	feeling_mouse_trajectory	1172	538	Revolt	town	Audio	n/a
98.934	1.791	rating_expectation	1187	502	Revolt	town	Audio	n/a
99.851	0.875	expectation_mouse_trajectory	1187	502	Revolt	town	Audio	n/a
105.005	11.975	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
116.98	2.268	rating_feeling	1172	538	Loss of loved one	swamp	Audio	n/a
117.68	1.568	feeling_mouse_trajectory	1172	538	Loss of loved one	swamp	Audio	n/a
121.008	2.068	rating_expectation	1187	502	Loss of loved one	swamp	Audio	n/a
121.858	1.218	expectation_mouse_trajectory	1187	502	Loss of loved one	swamp	Audio	n/a
127.063	7.32	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.383	2.468	rating_feeling	1172	538	An enemy loved	swamp	Audio	n/a
136.067	0.784	feeling_mouse_trajectory	1172	538	An enemy loved	swamp	Audio	n/a
138.415	2.184	rating_expectation	1187	502	An enemy loved	swamp	Audio	n/a
139.198	1.401	expectation_mouse_trajectory	1187	502	An enemy loved	swamp	Audio	n/a
144.47	10.816	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
155.286	1.754	rating_feeling	1172	538	Daring Enterprise	swamp	Audio	n/a
155.819	1.22	feeling_mouse_trajectory	1172	538	Daring Enterprise	swamp	Audio	n/a
159.308	1.469	rating_expectation	1187	502	Daring Enterprise	swamp	Audio	n/a
159.792	0.986	expectation_mouse_trajectory	1187	502	Daring Enterprise	swamp	Audio	n/a
168.363	23.282	narrative_presentation	n/a	n/a	Self-sacrifice for kin	city	Audio	task-narratives/Narrative6Situation7.mp3
191.644	2.657	rating_feeling	1172	538	Self-sacrifice for kin	city	Audio	n/a
193.094	1.207	feeling_mouse_trajectory	1172	538	Self-sacrifice for kin	city	Audio	n/a
195.675	2.689	rating_expectation	1187	502	Self-sacrifice for kin	city	Audio	n/a
197.575	0.789	expectation_mouse_trajectory	1187	502	Self-sacrifice for kin	city	Audio	n/a
204.744	5.274	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
210.018	3.983	rating_feeling	1172	538	Falling prey to misfortune	city	Audio	n/a
212.518	1.483	feeling_mouse_trajectory	1172	538	Falling prey to misfortune	city	Audio	n/a
214.043	2.351	rating_expectation	1187	502	Falling prey to misfortune	city	Audio	n/a
214.077	2.318	expectation_mouse_trajectory	1187	502	Falling prey to misfortune	city	Audio	n/a
222.099	9.32	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
231.419	1.451	rating_feeling	1172	538	Madness	city	Audio	n/a
232.019	0.851	feeling_mouse_trajectory	1172	538	Madness	city	Audio	n/a
235.451	1.49	rating_expectation	1187	502	Madness	city	Audio	n/a
236.101	0.84	expectation_mouse_trajectory	1187	502	Madness	city	Audio	n/a
244.523	12.646	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
257.169	2.568	rating_feeling	1172	538	Enmity of kin	prison	Audio	n/a
258.919	0.818	feeling_mouse_trajectory	1172	538	Enmity of kin	prison	Audio	n/a
261.194	1.267	rating_expectation	1187	502	Enmity of kin	prison	Audio	n/a
261.678	0.784	expectation_mouse_trajectory	1187	502	Enmity of kin	prison	Audio	n/a
268.249	28.101	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
296.35	2.251	rating_feeling	1172	538	All sacrificed for passion	prison	Audio	n/a
296.95	1.651	feeling_mouse_trajectory	1172	538	All sacrificed for passion	prison	Audio	n/a
300.375	1.501	rating_expectation	1187	502	All sacrificed for passion	prison	Audio	n/a
300.959	0.917	expectation_mouse_trajectory	1187	502	All sacrificed for passion	prison	Audio	n/a
307.43	13.319	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
320.749	2.875	rating_feeling	1172	538	Discovery of dishonour of loved one	prison	Audio	n/a
322.849	0.775	feeling_mouse_trajectory	1172	538	Discovery of dishonour of loved one	prison	Audio	n/a
324.768	1.324	rating_expectation	1187	502	Discovery of dishonour of loved one	prison	Audio	n/a
325.268	0.824	expectation_mouse_trajectory	1187	502	Discovery of dishonour of loved one	prison	Audio	n/a
329.855	20.148	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
350.003	1.667	rating_feeling	1172	538	Crimes of love	park	Audio	n/a
350.503	1.167	feeling_mouse_trajectory	1172	538	Crimes of love	park	Audio	n/a
354.029	2.201	rating_expectation	1187	502	Crimes of love	park	Audio	n/a
354.996	1.234	expectation_mouse_trajectory	1187	502	Crimes of love	park	Audio	n/a
363.085	14.116	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
377.201	2.788	rating_feeling	1172	538	Necessity of sacrificing loved ones	park	Audio	n/a
377.851	2.138	feeling_mouse_trajectory	1172	538	Necessity of sacrificing loved ones	park	Audio	n/a
381.225	2.103	rating_expectation	1187	502	Necessity of sacrificing loved ones	park	Audio	n/a
382.475	0.853	expectation_mouse_trajectory	1187	502	Necessity of sacrificing loved ones	park	Audio	n/a
388.281	5.513	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
393.793	2.701	rating_feeling	1172	538	Adultery	park	Audio	n/a
395.277	1.218	feeling_mouse_trajectory	1172	538	Adultery	park	Audio	n/a
397.812	2.434	rating_expectation	1187	502	Adultery	park	Audio	n/a
399.562	0.684	expectation_mouse_trajectory	1187	502	Adultery	park	Audio	n/a
405.867	20.82	narrative_presentation	n/a	n/a	Revolt	beach	Audio	task-narratives/Narrative5Situation7.mp3
426.687	3.986	rating_feeling	1172	538	Revolt	beach	Audio	n/a
428.971	1.702	feeling_mouse_trajectory	1172	538	Revolt	beach	Audio	n/a
430.708	0.018	rating_expectation	1187	502	Revolt	beach	Audio	n/a
430.825	-0.099	expectation_mouse_trajectory	1187	502	Revolt	beach	Audio	n/a
437.762	7.292	narrative_presentation	n/a	n/a	An enemy loved	beach	Audio	task-narratives/Narrative5Situation8.mp3
445.055	2.118	rating_feeling	1172	538	An enemy loved	beach	Audio	n/a
446.238	0.934	feeling_mouse_trajectory	1172	538	An enemy loved	beach	Audio	n/a
449.081	2.118	rating_expectation	1187	502	An enemy loved	beach	Audio	n/a
449.731	1.468	expectation_mouse_trajectory	1187	502	An enemy loved	beach	Audio	n/a
456.136	37.957	narrative_presentation	n/a	n/a	Mistaken jealousy	beach	Audio	task-narratives/Narrative5Situation9.mp3
494.093	3.7	rating_feeling	1172	538	Mistaken jealousy	beach	Audio	n/a
497.676	0.117	feeling_mouse_trajectory	1172	538	Mistaken jealousy	beach	Audio	n/a
498.116	1.642	rating_expectation	1187	502	Mistaken jealousy	beach	Audio	n/a
498.233	1.526	expectation_mouse_trajectory	1187	502	Mistaken jealousy	beach	Audio	n/a
