onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.924	1.387	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.311	1.55	rating	0.0	sex	surprise	female	African	old	n/a
6.261	0.6	rating_mouse_trajectory	0.0	sex	surprise	female	African	old	n/a
7.521	1.324	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.845	1.024	rating	0.0	sex	disgust	male	EA	young	n/a
9.212	0.658	rating_mouse_trajectory	0.0	sex	disgust	male	EA	young	n/a
10.798	1.332	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
12.13	0.955	rating	0.0	sex	sad	female	WC	young	n/a
12.53	0.555	rating_mouse_trajectory	0.0	sex	sad	female	WC	young	n/a
15.088	2.044	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
17.132	1.053	rating	0.0	sex	pleasure	male	EA	old	n/a
17.632	0.553	rating_mouse_trajectory	0.0	sex	pleasure	male	EA	old	n/a
19.055	2.062	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
21.117	0.985	rating	0.0	sex	pain	male	EA	young	n/a
21.55	0.552	rating_mouse_trajectory	0.0	sex	pain	male	EA	young	n/a
27.057	2.063	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
29.12	0.802	rating	0.0	sex	pleasure	female	African	young	n/a
29.27	0.652	rating_mouse_trajectory	0.0	sex	pleasure	female	African	young	n/a
31.047	1.341	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
32.388	1.189	rating	0.0	sex	surprise	female	EA	young	n/a
33.054	0.523	rating_mouse_trajectory	0.0	sex	surprise	female	EA	young	n/a
34.312	1.327	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.639	0.985	rating	0.0	sex	disgust	female	African	old	n/a
36.122	0.502	rating_mouse_trajectory	0.0	sex	disgust	female	African	old	n/a
37.561	1.329	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.89	0.902	rating	0.0	sex	fear	female	African	young	n/a
39.257	0.535	rating_mouse_trajectory	0.0	sex	fear	female	African	young	n/a
40.797	2.078	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.875	0.968	rating	0.0	sex	pain	female	EA	old	n/a
