onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.82	3.091	cue	n/a	n/a	likeability	n/a	n/a
5.911	6.129	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-14_content-alwaysafamily.mp4
12.14	4.7	rating	44.1	Strong	likeability	n/a	n/a
12.89	3.95	rating_mouse_trajectory	44.1	Strong	likeability	n/a	n/a
17.281	5.174	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-13_content-wanderers.mp4
22.511	2.25	rating	9.95	Weak	likeability	n/a	n/a
23.011	1.75	rating_mouse_trajectory	9.95	Weak	likeability	n/a	n/a
27.616	5.843	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
33.515	2.533	rating	60.95	Strong	likeability	n/a	n/a
34.098	1.95	rating_mouse_trajectory	60.95	Strong	likeability	n/a	n/a
38.55	3.146	cue	n/a	n/a	similarity	n/a	n/a
41.697	5.108	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
46.87	0.867	rating	1.64	Barely detectable	similarity	n/a	n/a
47.137	0.6	rating_mouse_trajectory	1.64	Barely detectable	similarity	n/a	n/a
51.977	6.848	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-04_content-unefille.mp4
58.908	4.317	rating	1.16	Barely detectable	similarity	n/a	n/a
59.191	4.033	rating_mouse_trajectory	1.16	Barely detectable	similarity	n/a	n/a
64.08	6.665	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-02_content-HB.mp4
70.812	1.8	rating	0.46	Barely detectable	similarity	n/a	n/a
71.146	1.467	rating_mouse_trajectory	0.46	Barely detectable	similarity	n/a	n/a
75.848	3.068	cue	n/a	n/a	mentalizing	remember	n/a
78.915	5.236	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
84.217	4.95	rating	50.08	Strong	mentalizing	remember	n/a
84.934	4.233	rating_mouse_trajectory	50.08	Strong	mentalizing	remember	n/a
89.322	5.55	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
94.938	4.2	rating	102.8	Strongest possible	mentalizing	remember	n/a
97.588	1.55	rating_mouse_trajectory	102.8	Strongest possible	mentalizing	remember	n/a
100.023	5.503	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
105.592	4.967	rating	130.08	Strongest possible	mentalizing	remember	n/a
106.359	4.2	rating_mouse_trajectory	130.08	Strongest possible	mentalizing	remember	n/a
110.627	3.095	cue	n/a	n/a	similarity	n/a	n/a
