onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
71.469	0.2	posner	valid_cue	correct	right	n/a	n/a	17
71.669	0.397	posner	target_response	correct	right	right	right	17
78.338	0.2	posner	valid_cue	correct	right	n/a	n/a	18
78.538	0.412	posner	target_response	correct	right	right	right	18
83.707	0.2	posner	valid_cue	correct	left	n/a	n/a	19
83.907	0.44	posner	target_response	correct	left	left	left	19
91.176	0.2	posner	valid_cue	correct	left	n/a	n/a	20
91.376	0.463	posner	target_response	correct	left	left	left	20
96.045	0.2	posner	invalid_cue	correct	left	n/a	n/a	21
96.245	0.459	posner	target_response	correct	left	right	right	21
100.013	0.2	posner	valid_cue	correct	left	n/a	n/a	22
100.213	0.409	posner	target_response	correct	left	left	left	22
104.781	0.2	posner	invalid_cue	correct	left	n/a	n/a	23
104.981	0.658	posner	target_response	correct	left	right	right	23
110.25	0.2	posner	valid_cue	correct	left	n/a	n/a	24
110.45	0.472	posner	target_response	correct	left	left	left	24
114.418	0.2	posner	invalid_cue	correct	right	n/a	n/a	25
114.618	0.466	posner	target_response	correct	right	left	left	25
121.887	0.2	posner	invalid_cue	correct	right	n/a	n/a	26
122.088	0.48	posner	target_response	correct	right	left	left	26
129.357	0.2	posner	invalid_cue	correct	right	n/a	n/a	27
129.557	0.499	posner	target_response	correct	right	left	left	27
136.726	0.2	posner	invalid_cue	correct	left	n/a	n/a	28
136.926	0.395	posner	target_response	correct	left	right	right	28
140.995	0.2	posner	valid_cue	correct	right	n/a	n/a	29
141.195	0.409	posner	target_response	correct	right	right	right	29
148.464	0.2	posner	invalid_cue	correct	left	n/a	n/a	30
148.664	0.468	posner	target_response	correct	left	right	right	30
151.832	0.2	posner	invalid_cue	correct	left	n/a	n/a	31
152.032	0.533	posner	target_response	correct	left	right	right	31
154.9	0.2	posner	invalid_cue	correct	right	n/a	n/a	32
155.1	0.516	posner	target_response	correct	right	left	left	32
159.168	0.2	posner	invalid_cue	correct	right	n/a	n/a	33
159.368	0.465	posner	target_response	correct	right	left	left	33
166.638	0.2	posner	invalid_cue	correct	left	n/a	n/a	34
166.838	0.449	posner	target_response	correct	left	right	right	34
174.107	0.2	posner	valid_cue	correct	right	n/a	n/a	35
174.307	0.419	posner	target_response	correct	right	right	right	35
178.275	0.2	posner	invalid_cue	correct	left	n/a	n/a	36
178.475	0.438	posner	target_response	correct	left	right	right	36
182.243	0.2	posner	invalid_cue	correct	left	n/a	n/a	37
182.443	0.402	posner	target_response	correct	left	right	right	37
185.411	0.2	posner	invalid_cue	correct	right	n/a	n/a	38
185.611	0.479	posner	target_response	correct	right	left	left	38
191.18	0.2	posner	invalid_cue	correct	left	n/a	n/a	39
191.38	0.378	posner	target_response	correct	left	right	right	39
194.148	0.2	posner	invalid_cue	correct	right	n/a	n/a	40
194.348	0.464	posner	target_response	correct	right	left	left	40
198.416	0.2	posner	invalid_cue	correct	left	n/a	n/a	41
198.616	0.412	posner	target_response	correct	left	right	right	41
201.484	0.2	posner	valid_cue	correct	right	n/a	n/a	42
201.684	0.402	posner	target_response	correct	right	right	right	42
208.953	0.2	posner	valid_cue	correct	right	n/a	n/a	43
209.153	0.396	posner	target_response	correct	right	right	right	43
213.522	0.2	posner	valid_cue	correct	right	n/a	n/a	44
213.722	0.395	posner	target_response	correct	right	right	right	44
217.79	0.2	posner	invalid_cue	correct	left	n/a	n/a	45
217.99	0.444	posner	target_response	correct	left	right	right	45
221.058	0.2	posner	valid_cue	correct	left	n/a	n/a	46
221.258	0.441	posner	target_response	correct	left	left	left	46
226.627	0.2	posner	invalid_cue	correct	right	n/a	n/a	47
226.827	0.491	posner	target_response	correct	right	left	left	47
234.596	0.2	posner	invalid_cue	correct	right	n/a	n/a	48
234.796	0.484	posner	target_response	correct	right	left	left	48
238.164	0.2	posner	invalid_cue	correct	right	n/a	n/a	49
238.364	0.455	posner	target_response	correct	right	left	left	49
243.933	0.2	posner	valid_cue	correct	left	n/a	n/a	50
244.133	0.383	posner	target_response	correct	left	left	left	50
251.402	0.2	posner	invalid_cue	correct	right	n/a	n/a	51
251.603	0.468	posner	target_response	correct	right	left	left	51
258.872	0.2	posner	valid_cue	correct	right	n/a	n/a	52
259.072	0.414	posner	target_response	correct	right	right	right	52
262.24	0.2	posner	invalid_cue	correct	left	n/a	n/a	53
262.44	0.444	posner	target_response	correct	left	right	right	53
268.109	0.2	posner	invalid_cue	correct	left	n/a	n/a	54
268.309	0.444	posner	target_response	correct	left	right	right	54
274.778	0.2	posner	valid_cue	correct	left	n/a	n/a	55
274.978	0.437	posner	target_response	correct	left	left	left	55
278.546	0.2	posner	valid_cue	correct	left	n/a	n/a	56
278.746	0.384	posner	target_response	correct	left	left	left	56
286.015	0.2	posner	valid_cue	correct	right	n/a	n/a	57
286.215	0.381	posner	target_response	correct	right	right	right	57
288.983	0.2	posner	invalid_cue	correct	left	n/a	n/a	58
289.183	0.48	posner	target_response	correct	left	right	right	58
292.851	0.2	posner	valid_cue	correct	right	n/a	n/a	59
293.051	0.393	posner	target_response	correct	right	right	right	59
300.321	0.2	posner	valid_cue	correct	right	n/a	n/a	60
300.521	0.38	posner	target_response	correct	right	right	right	60
308.29	0.2	posner	valid_cue	correct	right	n/a	n/a	61
308.49	0.401	posner	target_response	correct	right	right	right	61
312.258	0.2	posner	invalid_cue	correct	left	n/a	n/a	62
312.459	0.434	posner	target_response	correct	left	right	right	62
315.326	0.2	posner	invalid_cue	correct	right	n/a	n/a	63
315.526	0.414	posner	target_response	correct	right	left	left	63
322.796	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
322.996	0.382	posner	target_response	correct	left	right	right	64
327.964	0.2	posner	valid_cue	correct	right	n/a	n/a	65
328.164	0.418	posner	target_response	correct	right	right	right	65
331.532	0.2	posner	invalid_cue	correct	left	n/a	n/a	66
331.732	0.463	posner	target_response	correct	left	right	right	66
334.5	0.2	posner	invalid_cue	correct	right	n/a	n/a	67
334.7	0.491	posner	target_response	correct	right	left	left	67
337.668	0.2	posner	valid_cue	correct	right	n/a	n/a	68
337.868	0.438	posner	target_response	correct	right	right	right	68
341.236	0.2	posner	valid_cue	correct	left	n/a	n/a	69
341.436	0.352	posner	target_response	correct	left	left	left	69
345.104	0.2	posner	valid_cue	correct	left	n/a	n/a	70
345.304	0.407	posner	target_response	correct	left	left	left	70
350.473	0.2	posner	invalid_cue	correct	right	n/a	n/a	71
350.673	0.477	posner	target_response	correct	right	left	left	71
353.741	0.2	posner	valid_cue	correct	left	n/a	n/a	72
353.941	0.483	posner	target_response	correct	left	left	left	72
358.309	0.2	posner	valid_cue	correct	right	n/a	n/a	73
358.509	0.366	posner	target_response	correct	right	right	right	73
361.677	0.2	posner	valid_cue	correct	left	n/a	n/a	74
361.877	0.335	posner	target_response	correct	left	left	left	74
369.146	0.2	posner	invalid_cue	correct	right	n/a	n/a	75
369.346	0.473	posner	target_response	correct	right	left	left	75
373.815	0.2	posner	invalid_cue	correct	left	n/a	n/a	76
374.015	0.39	posner	target_response	correct	left	right	right	76
379.784	0.2	posner	valid_cue	correct	right	n/a	n/a	77
379.984	0.421	posner	target_response	correct	right	right	right	77
387.253	0.2	posner	invalid_cue	correct	right	n/a	n/a	78
387.453	0.403	posner	target_response	correct	right	left	left	78
391.321	0.2	posner	invalid_cue	correct	right	n/a	n/a	79
391.521	0.455	posner	target_response	correct	right	left	left	79
398.791	0.2	posner	valid_cue	correct	left	n/a	n/a	80
398.991	0.341	posner	target_response	correct	left	left	left	80
404.46	0.2	posner	valid_cue	correct	left	n/a	n/a	81
404.66	0.363	posner	target_response	correct	left	left	left	81
407.627	0.2	posner	invalid_cue	correct	left	n/a	n/a	82
407.827	0.469	posner	target_response	correct	left	right	right	82
410.695	0.2	posner	invalid_cue	correct	left	n/a	n/a	83
410.895	0.44	posner	target_response	correct	left	right	right	83
414.363	0.2	posner	valid_cue	correct	left	n/a	n/a	84
414.563	0.339	posner	target_response	correct	left	left	left	84
418.631	0.2	posner	invalid_cue	correct	right	n/a	n/a	85
418.832	0.413	posner	target_response	correct	right	left	left	85
422.6	0.2	posner	valid_cue	correct	right	n/a	n/a	86
422.8	0.426	posner	target_response	correct	right	right	right	86
429.269	0.2	posner	invalid_cue	correct	right	n/a	n/a	87
429.469	0.429	posner	target_response	correct	right	left	left	87
432.437	0.2	posner	valid_cue	correct	left	n/a	n/a	88
432.637	0.434	posner	target_response	correct	left	left	left	88
435.905	0.2	posner	valid_cue	correct	left	n/a	n/a	89
436.105	0.341	posner	target_response	correct	left	left	left	89
441.373	0.2	posner	valid_cue	correct	left	n/a	n/a	90
441.573	0.397	posner	target_response	correct	left	left	left	90
444.941	0.2	posner	valid_cue	correct	left	n/a	n/a	91
445.141	0.375	posner	target_response	correct	left	left	left	91
448.509	0.2	posner	valid_cue	correct	right	n/a	n/a	92
448.709	0.376	posner	target_response	correct	right	right	right	92
453.578	0.2	posner	valid_cue	correct	right	n/a	n/a	93
453.778	0.266	posner	target_response	correct	right	right	right	93
461.547	0.2	posner	valid_cue	correct	left	n/a	n/a	94
461.748	0.333	posner	target_response	correct	left	left	left	94
469.017	0.2	posner	invalid_cue	correct	right	n/a	n/a	95
469.217	0.55	posner	target_response	correct	right	left	left	95
474.186	0.2	posner	valid_cue	correct	right	n/a	n/a	96
474.386	0.412	posner	target_response	correct	right	right	right	96
481.655	0.2	posner	valid_cue	correct	left	n/a	n/a	97
481.855	0.417	posner	target_response	correct	left	left	left	97
489.124	0.2	posner	invalid_cue	correct	left	n/a	n/a	98
489.325	0.448	posner	target_response	correct	left	right	right	98
494.593	0.2	posner	valid_cue	correct	left	n/a	n/a	99
494.793	0.411	posner	target_response	correct	left	left	left	99
499.162	0.2	posner	invalid_cue	correct	left	n/a	n/a	100
499.362	0.442	posner	target_response	correct	left	right	right	100
506.031	0.2	posner	valid_cue	correct	left	n/a	n/a	101
506.231	0.433	posner	target_response	correct	left	left	left	101
510.799	0.2	posner	invalid_cue	correct	right	n/a	n/a	102
510.999	0.502	posner	target_response	correct	right	left	left	102
514.067	0.2	posner	invalid_cue	correct	left	n/a	n/a	103
514.267	0.448	posner	target_response	correct	left	right	right	103
521.537	0.2	posner	invalid_cue	correct	right	n/a	n/a	104
521.737	0.417	posner	target_response	correct	right	left	left	104
526.505	0.2	posner	valid_cue	correct	right	n/a	n/a	105
526.705	0.433	posner	target_response	correct	right	right	right	105
532.874	0.2	posner	valid_cue	correct	right	n/a	n/a	106
533.074	0.456	posner	target_response	correct	right	right	right	106
536.642	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
536.842	0.427	posner	target_response	correct	right	left	left	107
541.11	0.2	posner	valid_cue	correct	left	n/a	n/a	108
541.311	0.424	posner	target_response	correct	left	left	left	108
544.178	0.2	posner	valid_cue	correct	left	n/a	n/a	109
544.378	0.392	posner	target_response	correct	left	left	left	109
548.947	0.2	posner	invalid_cue	correct	left	n/a	n/a	110
549.147	0.455	posner	target_response	correct	left	right	right	110
552.815	0.2	posner	valid_cue	correct	right	n/a	n/a	111
553.015	0.398	posner	target_response	correct	right	right	right	111
560.284	0.2	posner	valid_cue	correct	right	n/a	n/a	112
560.484	0.397	posner	target_response	correct	right	right	right	112
563.352	0.2	posner	invalid_cue	correct	left	n/a	n/a	113
563.552	0.525	posner	target_response	correct	left	right	right	113
567.02	0.2	posner	valid_cue	correct	left	n/a	n/a	114
567.22	0.343	posner	target_response	correct	left	left	left	114
572.389	0.2	posner	invalid_cue	correct	left	n/a	n/a	115
572.589	0.686	posner	target_response	correct	left	right	right	115
579.058	0.2	posner	valid_cue	correct	right	n/a	n/a	116
579.258	0.4	posner	target_response	correct	right	right	right	116
583.726	0.2	posner	invalid_cue	correct	left	n/a	n/a	117
583.926	0.474	posner	target_response	correct	left	right	right	117
591.196	0.2	posner	invalid_cue	correct	left	n/a	n/a	118
591.396	0.429	posner	target_response	correct	left	right	right	118
594.664	0.2	posner	valid_cue	correct	right	n/a	n/a	119
594.864	0.363	posner	target_response	correct	right	right	right	119
599.132	0.2	posner	invalid_cue	correct	left	n/a	n/a	120
599.332	0.456	posner	target_response	correct	left	right	right	120
