onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.804	3.121	cue	n/a	n/a	mentalizing	remember	n/a
5.925	5.219	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
11.241	4.967	rating	56.07	Strong	mentalizing	remember	n/a
13.258	2.95	rating_mouse_trajectory	56.07	Strong	mentalizing	remember	n/a
16.397	5.498	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
21.962	3.952	rating	58.59	Strong	mentalizing	remember	n/a
23.629	2.285	rating_mouse_trajectory	58.59	Strong	mentalizing	remember	n/a
27.085	5.56	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
32.733	4.252	rating	8.69	Weak	mentalizing	remember	n/a
34.616	2.369	rating_mouse_trajectory	8.69	Weak	mentalizing	remember	n/a
37.785	3.122	cue	n/a	n/a	similarity	n/a	n/a
40.907	5.799	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
46.772	3.285	rating	49.27	Strong	similarity	n/a	n/a
47.439	2.619	rating_mouse_trajectory	49.27	Strong	similarity	n/a	n/a
51.855	5.306	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
57.243	2.186	rating	5.76	Weak	similarity	n/a	n/a
57.66	1.769	rating_mouse_trajectory	5.76	Weak	similarity	n/a	n/a
62.361	6.202	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
68.631	1.851	rating	16.74	Moderate	similarity	n/a	n/a
69.264	1.218	rating_mouse_trajectory	16.74	Moderate	similarity	n/a	n/a
73.666	3.151	cue	n/a	n/a	mentalizing	danger	n/a
76.818	6.353	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
83.237	4.244	rating	63.43	Strong	mentalizing	danger	n/a
85.187	2.294	rating_mouse_trajectory	63.43	Strong	mentalizing	danger	n/a
88.38	5.117	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
93.575	1.756	rating	83.52	Very strong	mentalizing	danger	n/a
94.241	1.089	rating_mouse_trajectory	83.52	Very strong	mentalizing	danger	n/a
