onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
4.828	26.022	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.851	2.284	rating_feeling	816	573	Recovery of a lost one	town	Audio	n/a
31.534	1.601	feeling_mouse_trajectory	816	573	Recovery of a lost one	town	Audio	n/a
34.898	3.967	rating_expectation	805	578	Recovery of a lost one	town	Audio	n/a
37.115	1.75	expectation_mouse_trajectory	805	578	Recovery of a lost one	town	Audio	n/a
41.969	27.984	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.953	2.451	rating_feeling	1058	537	The enigma	town	Audio	n/a
70.903	1.501	feeling_mouse_trajectory	1058	537	The enigma	town	Audio	n/a
73.994	3.001	rating_expectation	1127	543	The enigma	town	Audio	n/a
75.544	1.451	expectation_mouse_trajectory	1127	543	The enigma	town	Audio	n/a
83.051	11.979	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
95.03	2.787	rating_feeling	891	441	Revolt	town	Audio	n/a
95.913	1.903	feeling_mouse_trajectory	891	441	Revolt	town	Audio	n/a
99.072	2.122	rating_expectation	749	575	Revolt	town	Audio	n/a
100.289	0.905	expectation_mouse_trajectory	749	575	Revolt	town	Audio	n/a
105.125	11.977	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
117.102	1.901	rating_feeling	773	514	Loss of loved one	swamp	Audio	n/a
117.218	1.784	feeling_mouse_trajectory	773	514	Loss of loved one	swamp	Audio	n/a
121.129	2.251	rating_expectation	747	543	Loss of loved one	swamp	Audio	n/a
122.346	1.034	expectation_mouse_trajectory	747	543	Loss of loved one	swamp	Audio	n/a
127.183	7.33	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.513	1.855	rating_feeling	772	568	An enemy loved	swamp	Audio	n/a
135.579	0.789	feeling_mouse_trajectory	772	568	An enemy loved	swamp	Audio	n/a
138.538	1.604	rating_expectation	769	497	An enemy loved	swamp	Audio	n/a
138.822	1.321	expectation_mouse_trajectory	769	497	An enemy loved	swamp	Audio	n/a
144.592	10.808	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
155.4	3.668	rating_feeling	752	549	Daring Enterprise	swamp	Audio	n/a
156.133	2.935	feeling_mouse_trajectory	752	549	Daring Enterprise	swamp	Audio	n/a
159.426	3.068	rating_expectation	735	555	Daring Enterprise	swamp	Audio	n/a
161.26	1.235	expectation_mouse_trajectory	735	555	Daring Enterprise	swamp	Audio	n/a
168.482	23.281	narrative_presentation	n/a	n/a	Self-sacrifice for kin	city	Audio	task-narratives/Narrative6Situation7.mp3
191.764	2.901	rating_feeling	785	536	Self-sacrifice for kin	city	Audio	n/a
192.464	2.201	feeling_mouse_trajectory	785	536	Self-sacrifice for kin	city	Audio	n/a
195.79	2.651	rating_expectation	770	531	Self-sacrifice for kin	city	Audio	n/a
196.856	1.585	expectation_mouse_trajectory	770	531	Self-sacrifice for kin	city	Audio	n/a
204.846	5.275	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
210.121	2.901	rating_feeling	890	626	Falling prey to misfortune	city	Audio	n/a
211.555	1.468	feeling_mouse_trajectory	890	626	Falling prey to misfortune	city	Audio	n/a
214.147	2.942	rating_expectation	757	451	Falling prey to misfortune	city	Audio	n/a
214.597	2.492	expectation_mouse_trajectory	757	451	Falling prey to misfortune	city	Audio	n/a
222.208	9.306	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
231.514	2.486	rating_feeling	745	433	Madness	city	Audio	n/a
232.247	1.753	feeling_mouse_trajectory	745	433	Madness	city	Audio	n/a
235.539	2.868	rating_expectation	666	446	Madness	city	Audio	n/a
237.022	1.385	expectation_mouse_trajectory	666	446	Madness	city	Audio	n/a
244.594	12.645	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
257.239	3.933	rating_feeling	970	486	Enmity of kin	prison	Audio	n/a
257.739	3.433	feeling_mouse_trajectory	970	486	Enmity of kin	prison	Audio	n/a
261.272	3.341	rating_expectation	847	569	Enmity of kin	prison	Audio	n/a
262.256	2.358	expectation_mouse_trajectory	847	569	Enmity of kin	prison	Audio	n/a
268.337	28.117	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
296.454	3.201	rating_feeling	853	569	All sacrificed for passion	prison	Audio	n/a
297.137	2.518	feeling_mouse_trajectory	853	569	All sacrificed for passion	prison	Audio	n/a
300.479	3.983	rating_expectation	852	559	All sacrificed for passion	prison	Audio	n/a
304.329	0.133	expectation_mouse_trajectory	852	559	All sacrificed for passion	prison	Audio	n/a
307.55	13.313	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
320.863	3.069	rating_feeling	847	512	Discovery of dishonour of loved one	prison	Audio	n/a
321.746	2.186	feeling_mouse_trajectory	847	512	Discovery of dishonour of loved one	prison	Audio	n/a
324.889	2.184	rating_expectation	779	585	Discovery of dishonour of loved one	prison	Audio	n/a
326.005	1.068	expectation_mouse_trajectory	779	585	Discovery of dishonour of loved one	prison	Audio	n/a
329.942	20.148	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
350.091	2.608	rating_feeling	1080	560	Crimes of love	park	Audio	n/a
351.557	1.142	feeling_mouse_trajectory	1080	560	Crimes of love	park	Audio	n/a
354.115	3.35	rating_expectation	849	550	Crimes of love	park	Audio	n/a
357.265	0.2	expectation_mouse_trajectory	849	550	Crimes of love	park	Audio	n/a
363.19	14.11	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
377.299	1.884	rating_feeling	823	539	Necessity of sacrificing loved ones	park	Audio	n/a
378.149	1.034	feeling_mouse_trajectory	823	539	Necessity of sacrificing loved ones	park	Audio	n/a
381.343	1.601	rating_expectation	801	534	Necessity of sacrificing loved ones	park	Audio	n/a
381.826	1.118	expectation_mouse_trajectory	801	534	Necessity of sacrificing loved ones	park	Audio	n/a
388.397	5.495	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
393.892	3.092	rating_feeling	1045	579	Adultery	park	Audio	n/a
395.842	1.142	feeling_mouse_trajectory	1045	579	Adultery	park	Audio	n/a
397.915	3.307	rating_expectation	1057	535	Adultery	park	Audio	n/a
399.832	1.39	expectation_mouse_trajectory	1057	535	Adultery	park	Audio	n/a
405.988	20.817	narrative_presentation	n/a	n/a	Revolt	beach	Audio	task-narratives/Narrative5Situation7.mp3
426.804	1.934	rating_feeling	811	525	Revolt	beach	Audio	n/a
427.471	1.268	feeling_mouse_trajectory	811	525	Revolt	beach	Audio	n/a
430.828	1.651	rating_expectation	739	561	Revolt	beach	Audio	n/a
431.244	1.234	expectation_mouse_trajectory	739	561	Revolt	beach	Audio	n/a
437.882	7.284	narrative_presentation	n/a	n/a	An enemy loved	beach	Audio	task-narratives/Narrative5Situation8.mp3
445.166	2.523	rating_feeling	839	576	An enemy loved	beach	Audio	n/a
446.366	1.323	feeling_mouse_trajectory	839	576	An enemy loved	beach	Audio	n/a
449.189	2.355	rating_expectation	807	525	An enemy loved	beach	Audio	n/a
450.122	1.421	expectation_mouse_trajectory	807	525	An enemy loved	beach	Audio	n/a
456.258	37.956	narrative_presentation	n/a	n/a	Mistaken jealousy	beach	Audio	task-narratives/Narrative5Situation9.mp3
494.214	3.804	rating_feeling	982	497	Mistaken jealousy	beach	Audio	n/a
495.697	2.321	feeling_mouse_trajectory	982	497	Mistaken jealousy	beach	Audio	n/a
498.238	3.903	rating_expectation	924	472	Mistaken jealousy	beach	Audio	n/a
500.172	1.97	expectation_mouse_trajectory	924	472	Mistaken jealousy	beach	Audio	n/a
