onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.907	1.418	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
5.325	1.633	rating	0.2051	sex	disgust	female	African	old	n/a
6.075	0.883	rating_mouse_trajectory	0.2051	sex	disgust	female	African	old	n/a
7.418	1.324	face	n/a	sex	disgust	male	WC	old	task-faces/4Disgust_Model2_2Male_1WC_2Old.mp4
8.743	1.402	rating	0.2354	sex	disgust	male	WC	old	n/a
9.259	0.885	rating_mouse_trajectory	0.2354	sex	disgust	male	WC	old	n/a
10.683	1.311	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
11.994	1.667	rating	0.0089	sex	fear	male	African	old	n/a
12.511	1.15	rating_mouse_trajectory	0.0089	sex	fear	male	African	old	n/a
14.929	2.051	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.979	1.702	rating	0.3002	sex	pleasure	male	EA	old	n/a
17.946	0.735	rating_mouse_trajectory	0.3002	sex	pleasure	male	EA	old	n/a
18.91	1.337	face	n/a	sex	sad	male	WC	old	task-faces/6Sad_Model2_2Male_1WC_2Old.mp4
20.247	1.629	rating	0.1586	sex	sad	male	WC	old	n/a
20.664	1.212	rating_mouse_trajectory	0.1586	sex	sad	male	WC	old	n/a
26.195	1.321	face	n/a	sex	fear	male	EA	young	task-faces/3Fear_Model4_2Male_2EA_1Young.mp4
27.516	1.757	rating	0.1505	sex	fear	male	EA	young	n/a
27.816	1.457	rating_mouse_trajectory	0.1505	sex	fear	male	EA	young	n/a
29.449	1.336	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
30.784	1.239	rating	0.284	sex	disgust	male	EA	young	n/a
31.001	1.022	rating_mouse_trajectory	0.284	sex	disgust	male	EA	young	n/a
32.708	1.327	face	n/a	sex	fear	female	EA	young	task-faces/3Fear_Model1_1Female_2EA_1Young.mp4
34.035	0.938	rating	0.5672	sex	fear	female	EA	young	n/a
34.385	0.588	rating_mouse_trajectory	0.5672	sex	fear	female	EA	young	n/a
35.959	1.311	face	n/a	sex	happy	female	EA	old	task-faces/1Happy_Model3_1Female_2EA_2Old.mp4
37.27	1.62	rating	0.1444	sex	happy	female	EA	old	n/a
38.087	0.803	rating_mouse_trajectory	0.1444	sex	happy	female	EA	old	n/a
39.176	1.328	face	n/a	sex	surprise	male	African	young	task-faces/2Surprise_Model5_2Male_3African_1Young.mp4
40.505	1.869	rating	0.2152	sex	surprise	male	African	young	n/a
41.371	1.002	rating_mouse_trajectory	0.2152	sex	surprise	male	African	young	n/a
44.415	2.058	face	n/a	sex	pleasure	female	WC	young	task-faces/8Pleasure_Model5_1Female_1WC_1Young.mp4
46.473	1.436	rating	0.3447	sex	pleasure	female	WC	young	n/a
47.09	0.82	rating_mouse_trajectory	0.3447	sex	pleasure	female	WC	young	n/a
49.396	2.063	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
51.459	1.437	rating	0.2172	sex	pain	female	EA	old	n/a
51.842	1.054	rating_mouse_trajectory	0.2172	sex	pain	female	EA	old	n/a
55.392	1.336	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
56.727	1.871	rating	0.2233	sex	surprise	male	WC	old	n/a
57.577	1.021	rating_mouse_trajectory	0.2233	sex	surprise	male	WC	old	n/a
59.661	1.318	face	n/a	sex	sad	female	EA	young	task-faces/6Sad_Model2_1Female_2EA_1Young.mp4
60.979	1.152	rating	0.1121	sex	sad	female	EA	young	n/a
61.329	0.802	rating_mouse_trajectory	0.1121	sex	sad	female	EA	young	n/a
63.903	1.311	face	n/a	sex	surprise	female	WC	old	task-faces/2Surprise_Model2_1Female_1WC_2Old.mp4
65.214	1.726	rating	0.2739	sex	surprise	female	WC	old	n/a
65.98	0.959	rating_mouse_trajectory	0.2739	sex	surprise	female	WC	old	n/a
68.128	2.071	face	n/a	sex	pain	female	WC	old	task-faces/7Pain_Model4_1Female_1WC_2Old.mp4
70.199	0.824	rating	0.2314	sex	pain	female	WC	old	n/a
70.449	0.574	rating_mouse_trajectory	0.2314	sex	pain	female	WC	old	n/a
73.133	1.317	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
74.451	1.739	rating	0.2354	sex	fear	female	African	young	n/a
74.634	1.556	rating_mouse_trajectory	0.2354	sex	fear	female	African	young	n/a
77.366	1.303	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
78.669	0.937	rating	0.2294	sex	disgust	female	African	young	n/a
78.919	0.687	rating_mouse_trajectory	0.2294	sex	disgust	female	African	young	n/a
83.583	1.305	face	n/a	sex	disgust	male	WC	young	task-faces/4Disgust_Model3_2Male_1WC_1Young.mp4
84.888	1.535	rating	0.193	sex	disgust	male	WC	young	n/a
85.604	0.819	rating_mouse_trajectory	0.193	sex	disgust	male	WC	young	n/a
86.792	1.314	face	n/a	sex	anger	female	EA	young	task-faces/5Anger_Model5_1Female_2EA_1Young.mp4
88.106	0.952	rating	0.3528	sex	anger	female	EA	young	n/a
88.589	0.468	rating_mouse_trajectory	0.3528	sex	anger	female	EA	young	n/a
91.016	2.041	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
93.057	1.817	rating	0.1889	sex	pain	female	African	old	n/a
94.791	0.083	rating_mouse_trajectory	0.1889	sex	pain	female	African	old	n/a
94.979	1.313	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
96.292	1.652	rating	0.1545	sex	sad	female	African	old	n/a
96.775	1.168	rating_mouse_trajectory	0.1545	sex	sad	female	African	old	n/a
99.218	1.309	face	n/a	sex	disgust	female	EA	old	task-faces/4Disgust_Model5_1Female_2EA_2Old.mp4
100.527	1.133	rating	0.2981	sex	disgust	female	EA	old	n/a
101.06	0.6	rating_mouse_trajectory	0.2981	sex	disgust	female	EA	old	n/a
