onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.829	2.098	face	n/a	age	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
5.927	1.633	rating	0.6744	age	pain	female	African	old	n/a
7.027	0.533	rating_mouse_trajectory	0.6744	age	pain	female	African	old	n/a
7.978	1.317	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model4_1Female_3African_2Old.mp4
9.295	n/a	rating	n/a	age	fear	female	African	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	fear	female	African	old	n/a
11.236	1.327	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model3_2Male_1WC_2Old.mp4
12.563	1.083	rating	0.6299	age	surprise	male	WC	old	n/a
12.896	0.75	rating_mouse_trajectory	0.6299	age	surprise	male	WC	old	n/a
15.504	1.327	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
16.831	0.5	rating	0.2395	age	fear	female	WC	young	n/a
17.015	0.317	rating_mouse_trajectory	0.2395	age	fear	female	WC	young	n/a
18.755	1.327	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
20.083	1.488	rating	0.5631	age	happy	male	African	old	n/a
20.549	1.022	rating_mouse_trajectory	0.5631	age	happy	male	African	old	n/a
26.023	1.312	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
27.335	0.936	rating	0.3285	age	surprise	male	African	young	n/a
27.735	0.536	rating_mouse_trajectory	0.3285	age	surprise	male	African	young	n/a
29.258	1.312	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
30.57	1.412	rating	0.6744	age	disgust	female	African	old	n/a
30.987	0.995	rating_mouse_trajectory	0.6744	age	disgust	female	African	old	n/a
32.484	1.32	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
33.804	0.868	rating	0.4862	age	sad	male	African	young	n/a
34.288	0.385	rating_mouse_trajectory	0.4862	age	sad	male	African	young	n/a
35.711	1.312	face	n/a	age	fear	female	EA	old	task-faces/3Fear_Model3_1Female_2EA_2Old.mp4
37.022	0.968	rating	0.5914	age	fear	female	EA	old	n/a
37.439	0.552	rating_mouse_trajectory	0.5914	age	fear	female	EA	old	n/a
38.952	2.039	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
40.99	1.04	rating	0.6157	age	pain	male	African	old	n/a
41.34	0.69	rating_mouse_trajectory	0.6157	age	pain	male	African	old	n/a
44.914	1.312	face	n/a	age	sad	female	WC	old	task-faces/6Sad_Model3_1Female_1WC_2Old.mp4
46.226	1.655	rating	0.6096	age	sad	female	WC	old	n/a
47.059	0.821	rating_mouse_trajectory	0.6096	age	sad	female	WC	old	n/a
49.15	1.311	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
50.461	1.87	rating	0.4053	age	sad	female	WC	young	n/a
51.077	1.253	rating_mouse_trajectory	0.4053	age	sad	female	WC	young	n/a
54.368	2.045	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
56.413	1.652	rating	0.3447	age	pain	male	EA	young	n/a
56.996	1.069	rating_mouse_trajectory	0.3447	age	pain	male	EA	young	n/a
59.337	1.311	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
60.648	1.201	rating	0.6521	age	disgust	female	EA	young	n/a
61.298	0.551	rating_mouse_trajectory	0.6521	age	disgust	female	EA	young	n/a
63.57	1.313	face	n/a	age	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
64.883	1.535	rating	0.3406	age	anger	female	WC	young	n/a
65.616	0.802	rating_mouse_trajectory	0.3406	age	anger	female	WC	young	n/a
67.803	1.315	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model3_1Female_1WC_1Young.mp4
69.118	1.414	rating	0.5267	age	happy	female	WC	young	n/a
