onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.855	22.446	narrative_presentation	n/a	n/a	Conflict with a god	swamp	Text	task-narratives/Narrative4Situation1.txt
27.3	3.976	rating_feeling	858	484	Conflict with a god	swamp	Text	n/a
28.834	2.442	feeling_mouse_trajectory	858	484	Conflict with a god	swamp	Text	n/a
31.375	2.641	rating_expectation	832	555	Conflict with a god	swamp	Text	n/a
32.758	1.258	expectation_mouse_trajectory	832	555	Conflict with a god	swamp	Text	n/a
40.452	24.797	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
65.248	2.785	rating_feeling	796	551	Adultery	swamp	Text	n/a
66.615	1.418	feeling_mouse_trajectory	796	551	Adultery	swamp	Text	n/a
69.265	2.685	rating_expectation	814	538	Adultery	swamp	Text	n/a
70.499	1.451	expectation_mouse_trajectory	814	538	Adultery	swamp	Text	n/a
75.331	21.112	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	swamp	Text	task-narratives/Narrative4Situation3.txt
96.443	2.634	rating_feeling	712	488	Slaying of kin unrecognized	swamp	Text	n/a
97.743	1.334	feeling_mouse_trajectory	712	488	Slaying of kin unrecognized	swamp	Text	n/a
100.459	3.001	rating_expectation	718	428	Slaying of kin unrecognized	swamp	Text	n/a
101.909	1.551	expectation_mouse_trajectory	718	428	Slaying of kin unrecognized	swamp	Text	n/a
105.526	21.112	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
126.638	3.739	rating_feeling	650	462	Fatal imprudence	hospital	Text	n/a
128.605	1.772	feeling_mouse_trajectory	650	462	Fatal imprudence	hospital	Text	n/a
130.674	3.004	rating_expectation	745	464	Fatal imprudence	hospital	Text	n/a
132.341	1.337	expectation_mouse_trajectory	745	464	Fatal imprudence	hospital	Text	n/a
135.754	25.8	narrative_presentation	n/a	n/a	Erroneous judgement	hospital	Text	task-narratives/Narrative4Situation5.txt
161.554	2.826	rating_feeling	666	493	Erroneous judgement	hospital	Text	n/a
163.054	1.326	feeling_mouse_trajectory	666	493	Erroneous judgement	hospital	Text	n/a
165.567	1.874	rating_expectation	755	430	Erroneous judgement	hospital	Text	n/a
166.584	0.858	expectation_mouse_trajectory	755	430	Erroneous judgement	hospital	Text	n/a
170.65	23.445	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
194.095	2.551	rating_feeling	706	488	Necessity of sacrificing loved ones	hospital	Text	n/a
194.961	1.684	feeling_mouse_trajectory	706	488	Necessity of sacrificing loved ones	hospital	Text	n/a
198.112	2.451	rating_expectation	680	448	Necessity of sacrificing loved ones	hospital	Text	n/a
199.079	1.484	expectation_mouse_trajectory	680	448	Necessity of sacrificing loved ones	hospital	Text	n/a
203.179	19.097	narrative_presentation	n/a	n/a	Recovery of a lost one	prison	Text	task-narratives/Narrative4Situation7.txt
222.276	1.87	rating_feeling	719	460	Recovery of a lost one	prison	Text	n/a
223.343	0.803	feeling_mouse_trajectory	719	460	Recovery of a lost one	prison	Text	n/a
226.291	2.052	rating_expectation	719	450	Recovery of a lost one	prison	Text	n/a
227.174	1.168	expectation_mouse_trajectory	719	450	Recovery of a lost one	prison	Text	n/a
231.356	38.537	narrative_presentation	n/a	n/a	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
