onset	duration	trial_type	response_value	stim_file
2.765	47.358	video	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
54.675	n/a	rating_relevance	n/a	n/a
59.694	n/a	rating_happy	n/a	n/a
64.729	n/a	rating_sad	n/a	n/a
69.764	n/a	rating_afraid	n/a	n/a
74.816	n/a	rating_disgusted	n/a	n/a
79.834	n/a	rating_warm	n/a	n/a
84.853	n/a	rating_engaged	n/a	n/a
85.384	47.814	video	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
137.773	n/a	rating_relevance	n/a	n/a
142.808	n/a	rating_happy	n/a	n/a
147.826	n/a	rating_sad	n/a	n/a
152.862	n/a	rating_afraid	n/a	n/a
157.897	n/a	rating_disgusted	n/a	n/a
162.932	n/a	rating_warm	n/a	n/a
167.951	n/a	rating_engaged	n/a	n/a
168.482	146.124	video	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
319.157	n/a	rating_relevance	n/a	n/a
324.192	n/a	rating_happy	n/a	n/a
329.227	n/a	rating_sad	n/a	n/a
334.263	n/a	rating_afraid	n/a	n/a
339.298	n/a	rating_disgusted	n/a	n/a
344.316	n/a	rating_warm	n/a	n/a
349.352	n/a	rating_engaged	n/a	n/a
349.882	33.032	video	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
387.482	n/a	rating_relevance	n/a	n/a
392.518	n/a	rating_happy	n/a	n/a
397.553	n/a	rating_sad	n/a	n/a
402.571	n/a	rating_afraid	n/a	n/a
407.607	n/a	rating_disgusted	n/a	n/a
412.642	n/a	rating_warm	n/a	n/a
417.66	n/a	rating_engaged	n/a	n/a
