onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
7.952	1.017	memory	dummy	study_dummy	n/a	task-memory/obj011backpack.png	n/a	n/a
10.003	1.017	memory	dummy	study_dummy	n/a	task-memory/obj028boat.png	n/a	n/a
12.037	1.017	memory	dummy	study_dummy	n/a	task-memory/obj174magnet.png	n/a	n/a
14.071	1.017	memory	study	study	n/a	task-memory/obj120glasses.png	n/a	n/a
16.105	1.034	memory	study	study	n/a	task-memory/obj088drawer.png	n/a	n/a
18.156	1.017	memory	study	study	n/a	task-memory/obj335wheelbarrow.png	n/a	n/a
20.19	1.017	memory	study	study	n/a	task-memory/obj108flute.png	n/a	n/a
22.224	1.017	memory	study	study	n/a	task-memory/obj150jar.png	n/a	n/a
24.258	1.017	memory	study	study	n/a	task-memory/obj065clown.png	n/a	n/a
26.292	1.017	memory	study	study	n/a	task-memory/obj306toilet.png	n/a	n/a
28.326	1.017	memory	study	study	n/a	task-memory/obj194nest.png	n/a	n/a
30.36	1.017	memory	study	study	n/a	task-memory/obj228porcupine.png	n/a	n/a
32.394	1.017	memory	study	study	n/a	task-memory/obj172lobster.png	n/a	n/a
34.428	1.017	memory	study	study	n/a	task-memory/obj242road.png	n/a	n/a
36.462	1.034	memory	study	study	n/a	task-memory/obj272skunk.png	n/a	n/a
38.513	1.034	memory	study	study	n/a	task-memory/obj167lightning.png	n/a	n/a
40.564	1.017	memory	study	study	n/a	task-memory/obj184monkey.png	n/a	n/a
42.615	1.017	memory	study	study	n/a	task-memory/obj168lion.png	n/a	n/a
44.649	1.017	memory	study	study	n/a	task-memory/obj140hinge.png	n/a	n/a
46.7	1.017	memory	study	study	n/a	task-memory/obj308toothbrush.png	n/a	n/a
48.75	1.017	memory	study	study	n/a	task-memory/obj248roof.png	n/a	n/a
50.784	1.017	memory	study	study	n/a	task-memory/obj052carrot.png	n/a	n/a
52.819	1.017	memory	study	study	n/a	task-memory/obj072crab.png	n/a	n/a
54.853	1.017	memory	dummy	study_dummy	n/a	task-memory/obj238rain.png	n/a	n/a
56.887	1.017	memory	dummy	study_dummy	n/a	task-memory/obj277snake.png	n/a	n/a
58.921	1.017	memory	dummy	study_dummy	n/a	task-memory/obj284spoon.png	n/a	n/a
71.075	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.152	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.246	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.307	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
189.103	1.286	memory	test	test_new	correct	task-memory/obj188mountain.png	new	n/a
191.654	0.949	memory	test	test_new	correct	task-memory/obj127hair.png	new	n/a
194.671	1.176	memory	test	test_new	correct	task-memory/obj221pinecone.png	new	n/a
197.372	0.845	memory	test	test_old	correct	task-memory/obj168lion.png	old	n/a
200.14	1.042	memory	test	test_new	correct	task-memory/obj025binoculars.png	new	n/a
203.158	0.705	memory	test	test_old	correct	task-memory/obj228porcupine.png	old	n/a
206.042	0.896	memory	test	test_new	correct	task-memory/obj160ladder.png	new	n/a
208.877	1.245	memory	test	test_new	correct	task-memory/obj201owl.png	new	n/a
211.628	1.297	memory	test	test_old	correct	task-memory/obj194nest.png	old	n/a
214.212	1.069	memory	test	test_old	correct	task-memory/obj306toilet.png	old	n/a
216.963	1.313	memory	test	test_new	correct	task-memory/obj289submarine.png	new	n/a
219.764	0.955	memory	test	test_old	correct	task-memory/obj108flute.png	old	n/a
222.332	0.75	memory	test	test_old	correct	task-memory/obj308toothbrush.png	old	n/a
225.099	0.72	memory	test	test_old	correct	task-memory/obj088drawer.png	old	n/a
227.85	0.702	memory	test	test_old	correct	task-memory/obj120glasses.png	old	n/a
230.785	0.759	memory	test	test_new	correct	task-memory/obj012ball.png	new	n/a
233.536	1.181	memory	test	test_old	correct	task-memory/obj242road.png	old	n/a
236.47	0.676	memory	test	test_old	correct	task-memory/obj072crab.png	old	n/a
239.338	0.966	memory	test	test_new	correct	task-memory/obj300thermos.png	new	n/a
242.373	0.843	memory	test	test_new	correct	task-memory/obj122glove.png	new	n/a
245.34	0.862	memory	test	test_new	correct	task-memory/obj180medal.png	new	n/a
248.291	0.824	memory	test	test_new	correct	task-memory/obj230priest.png	new	n/a
250.876	0.841	memory	test	test_new	correct	task-memory/obj333whale.png	new	n/a
253.61	0.873	memory	test	test_old	correct	task-memory/obj140hinge.png	old	n/a
256.628	0.743	memory	test	test_old	correct	task-memory/obj167lightning.png	old	n/a
259.562	0.677	memory	test	test_old	correct	task-memory/obj052carrot.png	old	n/a
262.38	0.856	memory	test	test_new	correct	task-memory/obj073crackers.png	new	n/a
