onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.851	1.333	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.185	1.8	rating	0.5611	age	disgust	female	WC	old	n/a
6.651	0.333	rating_mouse_trajectory	0.5611	age	disgust	female	WC	old	n/a
7.238	2.048	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.286	1.071	rating	0.5874	age	pain	male	African	old	n/a
9.536	0.821	rating_mouse_trajectory	0.5874	age	pain	male	African	old	n/a
11.243	1.311	face	n/a	age	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.554	1.792	rating	0.5449	age	fear	male	EA	old	n/a
13.387	0.959	rating_mouse_trajectory	0.5449	age	fear	male	EA	old	n/a
15.501	1.304	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.806	1.174	rating	0.6177	age	happy	male	EA	old	n/a
17.206	0.774	rating_mouse_trajectory	0.6177	age	happy	male	EA	old	n/a
18.752	1.322	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
20.074	1.006	rating	0.729	age	happy	female	EA	old	n/a
20.407	0.672	rating_mouse_trajectory	0.729	age	happy	female	EA	old	n/a
26.049	1.311	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.36	1.17	rating	0.288	age	anger	male	WC	young	n/a
27.643	0.886	rating_mouse_trajectory	0.288	age	anger	male	WC	young	n/a
29.284	1.31	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.594	1.686	rating	0.379	age	happy	male	WC	young	n/a
31.061	1.219	rating_mouse_trajectory	0.379	age	happy	male	WC	young	n/a
32.519	1.31	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.829	1.035	rating	0.6137	age	disgust	male	WC	old	n/a
34.079	0.785	rating_mouse_trajectory	0.6137	age	disgust	male	WC	old	n/a
35.751	1.313	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
37.063	0.985	rating	0.3952	age	sad	male	WC	young	n/a
37.547	0.502	rating_mouse_trajectory	0.3952	age	sad	male	WC	young	n/a
38.987	2.044	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
41.031	1.72	rating	0.0959	age	pleasure	female	WC	young	n/a
41.315	1.436	rating_mouse_trajectory	0.0959	age	pleasure	female	WC	young	n/a
44.956	1.311	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.267	1.519	rating	0.8604	age	surprise	male	WC	old	n/a
46.567	1.219	rating_mouse_trajectory	0.8604	age	surprise	male	WC	old	n/a
49.186	1.316	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.502	1.186	rating	0.3447	age	happy	female	WC	young	n/a
50.868	0.819	rating_mouse_trajectory	0.3447	age	happy	female	WC	young	n/a
54.419	1.318	face	n/a	age	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.737	1.476	rating	0.3649	age	happy	male	African	young	n/a
56.087	1.126	rating_mouse_trajectory	0.3649	age	happy	male	African	young	n/a
58.668	1.303	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.972	1.708	rating	0.7087	age	sad	female	African	old	n/a
60.322	1.358	rating_mouse_trajectory	0.7087	age	sad	female	African	old	n/a
62.901	2.039	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.94	1.722	rating	0.0473	age	pain	female	WC	young	n/a
65.207	1.456	rating_mouse_trajectory	0.0473	age	pain	female	WC	young	n/a
67.865	1.31	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
69.175	1.854	rating	0.6744	age	happy	male	WC	old	n/a
69.625	1.404	rating_mouse_trajectory	0.6744	age	happy	male	WC	old	n/a
72.101	2.042	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
74.144	1.136	rating	0.3507	age	pain	male	EA	young	n/a
74.41	0.869	rating_mouse_trajectory	0.3507	age	pain	male	EA	young	n/a
77.069	2.043	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
79.112	1.702	rating	0.7998	age	pleasure	male	African	old	n/a
79.529	1.286	rating_mouse_trajectory	0.7998	age	pleasure	male	African	old	n/a
84.037	1.311	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
85.348	1.833	rating	0.5085	age	disgust	male	African	young	n/a
86.265	0.917	rating_mouse_trajectory	0.5085	age	disgust	male	African	young	n/a
87.267	1.315	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
88.582	1.186	rating	0.6905	age	fear	female	African	old	n/a
88.866	0.902	rating_mouse_trajectory	0.6905	age	fear	female	African	old	n/a
91.501	1.316	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
92.817	1.019	rating	0.2375	age	anger	male	EA	young	n/a
93.001	0.836	rating_mouse_trajectory	0.2375	age	anger	male	EA	young	n/a
94.734	1.318	face	n/a	age	fear	female	EA	young	task-faces/3Fear_Model2_1Female_2EA_1Young.mp4
96.052	1.55	rating	0.2516	age	fear	female	EA	young	n/a
96.519	1.083	rating_mouse_trajectory	0.2516	age	fear	female	EA	young	n/a
98.968	1.318	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
100.287	0.992	rating	0.4337	age	surprise	male	EA	young	n/a
100.703	0.576	rating_mouse_trajectory	0.4337	age	surprise	male	EA	young	n/a
103.218	2.054	face	n/a	age	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
105.272	1.607	rating	0.1019	age	pleasure	female	African	young	n/a
105.489	1.391	rating_mouse_trajectory	0.1019	age	pleasure	female	African	young	n/a
108.202	2.038	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
110.24	1.689	rating	0.7755	age	pain	male	WC	old	n/a
110.507	1.422	rating_mouse_trajectory	0.7755	age	pain	male	WC	old	n/a
112.164	1.311	face	n/a	age	sad	male	EA	old	task-faces/6Sad_Model2_2Male_2EA_2Old.mp4
113.475	1.683	rating	0.6784	age	sad	male	EA	old	n/a
114.075	1.083	rating_mouse_trajectory	0.6784	age	sad	male	EA	old	n/a
115.402	1.308	face	n/a	age	surprise	female	EA	old	task-faces/2Surprise_Model4_1Female_2EA_2Old.mp4
116.71	1.853	rating	0.8078	age	surprise	female	EA	old	n/a
117.06	1.503	rating_mouse_trajectory	0.8078	age	surprise	female	EA	old	n/a
118.635	1.309	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model3_2Male_3African_2Old.mp4
119.944	1.502	rating	0.7896	age	happy	male	African	old	n/a
120.194	1.252	rating_mouse_trajectory	0.7896	age	happy	male	African	old	n/a
122.869	1.31	face	n/a	age	surprise	female	African	young	task-faces/2Surprise_Model4_1Female_3African_1Young.mp4
124.179	1.869	rating	0.1849	age	surprise	female	African	young	n/a
124.629	1.419	rating_mouse_trajectory	0.1849	age	surprise	female	African	young	n/a
127.104	2.043	face	n/a	age	pain	male	EA	old	task-faces/7Pain_Model1_2Male_2EA_2Old.mp4
129.148	n/a	rating	n/a	age	pain	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	pain	male	EA	old	n/a
132.073	1.31	face	n/a	age	sad	female	African	young	task-faces/6Sad_Model5_1Female_3African_1Young.mp4
133.382	1.602	rating	0.2294	age	sad	female	African	young	n/a
133.966	1.019	rating_mouse_trajectory	0.2294	age	sad	female	African	young	n/a
135.3	1.317	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
136.617	1.703	rating	0.2557	age	sad	female	WC	young	n/a
136.984	1.336	rating_mouse_trajectory	0.2557	age	sad	female	WC	young	n/a
138.541	1.311	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
139.852	1.119	rating	0.2476	age	surprise	male	WC	young	n/a
140.152	0.819	rating_mouse_trajectory	0.2476	age	surprise	male	WC	young	n/a
142.768	1.301	face	n/a	age	fear	female	WC	old	task-faces/3Fear_Model3_1Female_1WC_2Old.mp4
144.07	1.043	rating	0.8119	age	fear	female	WC	old	n/a
144.353	0.759	rating_mouse_trajectory	0.8119	age	fear	female	WC	old	n/a
145.985	2.036	face	n/a	age	pleasure	female	WC	old	task-faces/8Pleasure_Model1_1Female_1WC_2Old.mp4
148.021	1.574	rating	0.8038	age	pleasure	female	WC	old	n/a
148.321	1.274	rating_mouse_trajectory	0.8038	age	pleasure	female	WC	old	n/a
149.951	1.305	face	n/a	age	happy	female	African	young	task-faces/1Happy_Model4_1Female_3African_1Young.mp4
151.256	1.857	rating	0.2577	age	happy	female	African	young	n/a
151.756	1.357	rating_mouse_trajectory	0.2577	age	happy	female	African	young	n/a
155.185	1.306	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
156.491	1.572	rating	0.729	age	anger	female	African	old	n/a
156.674	1.388	rating_mouse_trajectory	0.729	age	anger	female	African	old	n/a
160.418	2.041	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
162.46	1.086	rating	0.0777	age	pain	female	African	young	n/a
162.777	0.769	rating_mouse_trajectory	0.0777	age	pain	female	African	young	n/a
