onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
5.824	10.393	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
16.217	3.985	rating_feeling	1001	567	Supplication	hospital	Text	n/a
17.7	2.502	feeling_mouse_trajectory	1001	567	Supplication	hospital	Text	n/a
20.281	0.017	rating_expectation	960	707	Supplication	hospital	Text	n/a
20.331	-0.033	expectation_mouse_trajectory	960	707	Supplication	hospital	Text	n/a
26.348	14.409	narrative_presentation	n/a	n/a	Madness	hospital	Text	task-narratives/Narrative1Situation2.txt
40.757	2.042	rating_feeling	696	526	Madness	hospital	Text	n/a
41.69	1.109	feeling_mouse_trajectory	696	526	Madness	hospital	Text	n/a
44.774	2.94	rating_expectation	609	385	Madness	hospital	Text	n/a
45.774	1.94	expectation_mouse_trajectory	609	385	Madness	hospital	Text	n/a
49.84	20.778	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
70.618	3.051	rating_feeling	842	568	Murderous adultury	hospital	Text	n/a
71.352	2.318	feeling_mouse_trajectory	842	568	Murderous adultury	hospital	Text	n/a
74.635	2.018	rating_expectation	768	549	Murderous adultury	hospital	Text	n/a
75.285	1.368	expectation_mouse_trajectory	768	549	Murderous adultury	hospital	Text	n/a
81.702	18.43	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Text	task-narratives/Narrative1Situation4.txt
100.133	2.72	rating_feeling	644	483	Recovery of a lost one	town	Text	n/a
100.866	1.987	feeling_mouse_trajectory	644	483	Recovery of a lost one	town	Text	n/a
104.164	1.852	rating_expectation	661	436	Recovery of a lost one	town	Text	n/a
104.581	1.435	expectation_mouse_trajectory	661	436	Recovery of a lost one	town	Text	n/a
111.246	11.058	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
122.304	2.335	rating_feeling	683	476	Slaying of kin unrecognized	town	Text	n/a
123.088	1.551	feeling_mouse_trajectory	683	476	Slaying of kin unrecognized	town	Text	n/a
126.322	1.768	rating_expectation	667	436	Slaying of kin unrecognized	town	Text	n/a
126.755	1.334	expectation_mouse_trajectory	667	436	Slaying of kin unrecognized	town	Text	n/a
131.387	25.129	narrative_presentation	n/a	n/a	An enemy loved	town	Text	task-narratives/Narrative1Situation6.txt
156.517	2.751	rating_feeling	787	563	An enemy loved	town	Text	n/a
157.717	1.551	feeling_mouse_trajectory	787	563	An enemy loved	town	Text	n/a
160.534	1.885	rating_expectation	693	514	An enemy loved	town	Text	n/a
160.984	1.435	expectation_mouse_trajectory	693	514	An enemy loved	town	Text	n/a
167.601	22.115	narrative_presentation	n/a	n/a	Fatal imprudence	prison	Text	task-narratives/Narrative1Situation7.txt
189.716	3.983	rating_feeling	1050	513	Fatal imprudence	prison	Text	n/a
190.366	3.333	feeling_mouse_trajectory	1050	513	Fatal imprudence	prison	Text	n/a
193.748	0.185	rating_expectation	960	707	Fatal imprudence	prison	Text	n/a
198.812	12.391	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative1Situation8.txt
211.204	2.501	rating_feeling	861	558	Discovery of dishonour of loved one	prison	Text	n/a
211.82	1.885	feeling_mouse_trajectory	861	558	Discovery of dishonour of loved one	prison	Text	n/a
215.221	2.218	rating_expectation	818	548	Discovery of dishonour of loved one	prison	Text	n/a
215.838	1.601	expectation_mouse_trajectory	818	548	Discovery of dishonour of loved one	prison	Text	n/a
