onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.821	1.338	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.159	1.683	rating	0.4883	intensity	disgust	female	WC	old	n/a
6.309	0.533	rating_mouse_trajectory	0.4883	intensity	disgust	female	WC	old	n/a
7.201	2.043	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.244	1.502	rating	0.5206	intensity	pain	male	African	old	n/a
9.744	1.002	rating_mouse_trajectory	0.5206	intensity	pain	male	African	old	n/a
11.182	1.313	face	n/a	intensity	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.495	0.736	rating	0.466	intensity	fear	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	intensity	fear	male	EA	old	n/a
15.432	1.315	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.747	1.412	rating	0.5692	intensity	happy	male	EA	old	n/a
17.23	0.929	rating_mouse_trajectory	0.5692	intensity	happy	male	EA	old	n/a
18.682	1.316	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
19.998	1.127	rating	0.7856	intensity	happy	female	EA	old	n/a
20.365	0.76	rating_mouse_trajectory	0.7856	intensity	happy	female	EA	old	n/a
25.938	1.313	face	n/a	intensity	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.251	1.124	rating	0.7269	intensity	anger	male	WC	young	n/a
27.734	0.641	rating_mouse_trajectory	0.7269	intensity	anger	male	WC	young	n/a
29.18	1.306	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.486	1.19	rating	0.6824	intensity	happy	male	WC	young	n/a
31.086	0.59	rating_mouse_trajectory	0.6824	intensity	happy	male	WC	young	n/a
32.408	1.312	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.72	1.739	rating	0.4802	intensity	disgust	male	WC	old	n/a
34.887	0.572	rating_mouse_trajectory	0.4802	intensity	disgust	male	WC	old	n/a
35.643	1.311	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
36.955	1.571	rating	0.2739	intensity	sad	male	WC	young	n/a
37.721	0.804	rating_mouse_trajectory	0.2739	intensity	sad	male	WC	young	n/a
38.878	2.045	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
40.923	0.653	rating	0.466	intensity	pleasure	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	intensity	pleasure	female	WC	young	n/a
44.83	1.311	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.141	0.485	rating	0.466	intensity	surprise	male	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	intensity	surprise	male	WC	old	n/a
49.048	1.312	face	n/a	intensity	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.36	1.552	rating	0.5975	intensity	happy	female	WC	young	n/a
50.843	1.068	rating_mouse_trajectory	0.5975	intensity	happy	female	WC	young	n/a
54.28	1.315	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.595	0.702	rating	0.466	intensity	happy	male	African	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	intensity	happy	male	African	young	n/a
58.514	1.315	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.83	1.268	rating	0.2031	intensity	sad	female	African	old	n/a
60.53	0.568	rating_mouse_trajectory	0.2031	intensity	sad	female	African	old	n/a
62.737	2.061	face	n/a	intensity	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.798	0.652	rating	0.466	intensity	pain	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	intensity	pain	female	WC	young	n/a
