onset	duration	question	event_type	participant_response	normative_response	response_accuracy	stim_file
5.018059968948364	0.9471302032470703	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg
6.2685301303863525	0.7191200256347656	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg
7.302250146865845	0.9190800189971924	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg
8.53604006767273	1.495460033416748	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg
10.336709976196289	0.8379001617431641	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg
11.48714017868042	0.5936698913574219	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
12.387480020523071	0.5596499443054199	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg
13.254470109939575	0.6422500610351562	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg
24.125190019607544	0.9356601238250732	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
25.375660181045532	0.8547999858856201	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg
26.542760133743286	1.0213499069213867	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
27.87659001350403	0.7350499629974365	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg
28.926980018615723	0.7514200210571289	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
29.99404001235962	0.7854299545288086	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
31.094449996948242	0.8026700019836426	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
32.21153998374939	0.6190900802612305	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg
43.182300090789795	0.7517499923706055	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg
44.24936008453369	1.285599946975708	competing?	why_hand	no	yes	incorrect	task-tomspunt/H_170.jpg
45.84996008872986	0.9015200138092041	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg
47.06708002090454	0.984950065612793	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg
48.367560148239136	1.11899995803833	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg
49.801429986953735	0.912559986114502	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg
51.018550157547	0.9120798110961914	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg
52.23567008972168	1.1452300548553467	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg
65.67402005195618	1.3060801029205322	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
67.29129004478455	0.8553900718688965	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg
68.4583899974823	0.9521100521087646	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg
69.72553014755249	0.8878998756408691	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
70.92598009109497	1.354259967803955	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg
72.59326004981995	0.8875000476837158	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
73.79370999336243	n/a	reaching?	how_hand	n/a	yes	incorrect	task-tomspunt/H_474.jpg
75.82780003547668	1.002920150756836	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg
84.78114008903503	1.202430009841919	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg
86.29838013648987	0.7846698760986328	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg
87.39879012107849	0.634660005569458	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg
88.34914016723633	0.6852598190307617	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg
89.34950995445251	0.668220043182373	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg
90.33320999145508	0.8179900646209717	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg
91.46696996688843	0.7353801727294922	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg
92.51735997200012	1.0017800331115723	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg
106.25582003593445	1.3082599639892578	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg
107.87309002876282	0.9347701072692871	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg
109.12355017662048	0.8851099014282227	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg
110.32400012016296	1.039989948272705	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg
111.67449998855591	0.9064300060272217	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg
112.89163017272949	1.5550198554992676	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg
114.75899004936218	0.7880699634552002	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg
115.8594000339508	1.370609998703003	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg
128.7308599948883	1.81427001953125	helping?	why_hand	yes	yes	correct	task-tomspunt/H_024.jpg
130.76496005058289	0.9159801006317139	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg
131.98207998275757	1.2187399864196777	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_077.jpg
133.51598000526428	1.152209997177124	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg
134.9832000732422	1.1015000343322754	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg
136.40039014816284	1.234799861907959	helping?	why_hand	yes	no	incorrect	task-tomspunt/H_159.jpg
137.95097017288208	1.3856799602508545	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_111.jpg
139.65160012245178	1.2624900341033936	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg
146.27074003219604	n/a	both hands?	how_hand	n/a	yes	incorrect	task-tomspunt/H_111.jpg
148.3048300743103	0.6179800033569336	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg
149.23851013183594	0.9249999523162842	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg
150.47231006622314	1.0748000144958496	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg
151.8561601638794	0.9239199161529541	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg
153.08995008468628	0.9406900405883789	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg
154.3404200077057	0.8230600357055664	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg
155.47416996955872	1.0728700160980225	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg
163.79394006729126	0.9367198944091797	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg
165.04440999031067	1.883270025253296	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg
167.07850003242493	0.018970012664794922	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
167.41196012496948	1.2515299320220947	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg
168.97921013832092	1.001960039138794	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg
170.29637002944946	1.285400152206421	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg
171.8969600200653	1.1847901344299316	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg
173.39752006530762	1.2181799411773682	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg
182.46757006645203	0.8180599212646484	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg
183.60133004188538	0.8354599475860596	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg
184.75176000595093	0.8847801685333252	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg
185.95220017433167	1.0180997848510742	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg
187.2860300540924	0.9443700313568115	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg
188.5364899635315	n/a	pressing button?	how_hand	n/a	yes	incorrect	task-tomspunt/H_019.jpg
190.57059001922607	n/a	pressing button?	how_hand	n/a	no	incorrect	task-tomspunt/H_261.jpg
192.60469007492065	n/a	pressing button?	how_hand	n/a	yes	incorrect	task-tomspunt/H_502.jpg
203.95892000198364	0.8883299827575684	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg
205.1593701839447	0.7381198406219482	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg
206.2097601890564	0.786829948425293	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg
207.31017017364502	0.5683498382568359	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg
208.19383001327515	0.7696599960327148	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg
209.27757000923157	1.0029699802398682	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg
210.5947301387787	1.1518900394439697	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg
212.0619399547577	1.8567800521850586	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg
222.74926018714905	0.8188698291778564	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg
223.8830201625824	1.3643798828125	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg
225.55030012130737	0.8520200252532959	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg
226.71741008758545	0.6680400371551514	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg
227.701110124588	0.7629399299621582	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg
228.7681701183319	0.9458699226379395	self-doubt?	why_face	no	yes	incorrect	task-tomspunt/F_584.jpg
230.01864004135132	1.418990135192871	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg
231.75261998176575	0.8277502059936523	self-doubt?	why_face	yes	no	incorrect	task-tomspunt/F_774.jpg
240.27245998382568	1.3523101806640625	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_581.jpg
241.93974995613098	1.4402801990509033	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_443.jpg
243.6904001235962	1.2396800518035889	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg
245.24098014831543	1.372459888458252	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_027.jpg
246.92494010925293	1.222059965133667	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg
248.45885014533997	n/a	self-protection?	why_hand	n/a	yes	incorrect	task-tomspunt/H_189.jpg
250.49294018745422	n/a	self-protection?	why_hand	n/a	no	incorrect	task-tomspunt/H_006.jpg
252.5270299911499	0.8702101707458496	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg
258.14579010009766	1.0348799228668213	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg
259.4962999820709	1.2687602043151855	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg
261.08021998405457	1.0685100555419922	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg
262.4640700817108	1.202199935913086	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg
263.9813001155853	0.8350298404693604	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg
265.1317300796509	1.0316998958587646	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg
266.4655599594116	1.185500144958496	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg
267.96612000465393	1.7337901592254639	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg
276.0191299915314	1.0188500881195068	looking to side?	how_face	no	yes	incorrect	task-tomspunt/F_716.jpg
277.3529601097107	1.5689399242401123	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg
279.2369899749756	1.5438101291656494	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg
281.08768010139465	1.2257699966430664	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_110.jpg
282.6215901374817	1.0353398323059082	looking to side?	how_face	yes	no	incorrect	task-tomspunt/F_779.jpg
283.97209000587463	0.8586001396179199	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg
285.1391899585724	1.1849000453948975	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg
286.6397500038147	0.8685901165008545	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg
293.5590000152588	n/a	proud?	why_face	n/a	yes	incorrect	task-tomspunt/F_083.jpg
295.59309005737305	n/a	proud?	why_face	n/a	yes	incorrect	task-tomspunt/F_582.jpg
297.6271800994873	0.8864500522613525	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg
298.8276300430298	1.3358399868011475	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg
