onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.882	1.527	face	n/a	sex	anger	male	African	young	task-faces/5Anger_Model5_2Male_3African_1Young.mp4
5.409	1.7	rating	0.375	sex	anger	male	African	young	n/a
6.942	0.167	rating_mouse_trajectory	0.375	sex	anger	male	African	young	n/a
7.619	2.042	face	n/a	sex	pleasure	male	WC	young	task-faces/8Pleasure_Model4_2Male_1WC_1Young.mp4
9.661	1.415	rating	0.3932	sex	pleasure	male	WC	young	n/a
10.044	1.032	rating_mouse_trajectory	0.3932	sex	pleasure	male	WC	young	n/a
11.602	2.061	face	n/a	sex	pain	female	WC	young	task-faces/7Pain_Model1_1Female_1WC_1Young.mp4
13.662	1.618	rating	0.5692	sex	pain	female	WC	young	n/a
13.879	1.402	rating_mouse_trajectory	0.5692	sex	pain	female	WC	young	n/a
16.598	1.316	face	n/a	sex	happy	female	WC	young	task-faces/1Happy_Model5_1Female_1WC_1Young.mp4
17.914	0.802	rating	0.466	sex	happy	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	happy	female	WC	young	n/a
19.829	1.336	face	n/a	sex	anger	female	African	young	task-faces/5Anger_Model1_1Female_3African_1Young.mp4
21.165	0.952	rating	0.5773	sex	anger	female	African	young	n/a
21.565	0.552	rating_mouse_trajectory	0.5773	sex	anger	female	African	young	n/a
27.115	1.319	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
28.434	1.874	rating	0.2415	sex	surprise	female	African	old	n/a
28.818	1.49	rating_mouse_trajectory	0.2415	sex	surprise	female	African	old	n/a
30.371	1.315	face	n/a	sex	fear	female	WC	old	task-faces/3Fear_Model5_1Female_1WC_2Old.mp4
31.686	1.539	rating	0.5388	sex	fear	female	WC	old	n/a
32.269	0.956	rating_mouse_trajectory	0.5388	sex	fear	female	WC	old	n/a
33.618	1.319	face	n/a	sex	disgust	female	EA	young	task-faces/4Disgust_Model4_1Female_2EA_1Young.mp4
34.937	0.788	rating	0.6299	sex	disgust	female	EA	young	n/a
35.104	0.621	rating_mouse_trajectory	0.6299	sex	disgust	female	EA	young	n/a
36.863	1.309	face	n/a	sex	anger	male	EA	young	task-faces/5Anger_Model2_2Male_2EA_1Young.mp4
38.172	0.853	rating	0.3224	sex	anger	male	EA	young	n/a
38.338	0.687	rating_mouse_trajectory	0.3224	sex	anger	male	EA	young	n/a
40.102	1.305	face	n/a	sex	happy	female	EA	old	task-faces/1Happy_Model3_1Female_2EA_2Old.mp4
41.406	1.119	rating	0.6481	sex	happy	female	EA	old	n/a
