onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.85	1.337	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
5.187	1.6	rating	0.5469	age	surprise	male	WC	old	n/a
5.687	1.1	rating_mouse_trajectory	0.5469	age	surprise	male	WC	old	n/a
7.245	1.309	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
8.555	1.702	rating	0.3993	age	happy	male	EA	old	n/a
8.838	1.419	rating_mouse_trajectory	0.3993	age	happy	male	EA	old	n/a
10.496	1.31	face	n/a	age	anger	male	EA	old	task-faces/5Anger_Model3_2Male_2EA_2Old.mp4
11.806	1.719	rating	0.6319	age	anger	male	EA	old	n/a
11.956	1.569	rating_mouse_trajectory	0.6319	age	anger	male	EA	old	n/a
14.747	1.311	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
16.058	1.794	rating	0.557	age	happy	female	EA	old	n/a
16.741	1.111	rating_mouse_trajectory	0.557	age	happy	female	EA	old	n/a
17.995	2.064	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
20.059	1.41	rating	0.5024	age	pain	male	WC	old	n/a
20.609	0.86	rating_mouse_trajectory	0.5024	age	pain	male	WC	old	n/a
26.016	1.329	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
27.345	1.64	rating	0.3507	age	happy	female	EA	young	n/a
27.612	1.374	rating_mouse_trajectory	0.3507	age	happy	female	EA	young	n/a
29.273	1.323	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
30.596	1.506	rating	0.2597	age	sad	male	WC	young	n/a
30.946	1.156	rating_mouse_trajectory	0.2597	age	sad	male	WC	young	n/a
32.519	1.312	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
33.831	1.871	rating	0.1788	age	sad	female	WC	young	n/a
33.998	1.705	rating_mouse_trajectory	0.1788	age	sad	female	WC	young	n/a
35.755	1.311	face	n/a	age	disgust	male	EA	old	task-faces/4Disgust_Model4_2Male_2EA_2Old.mp4
37.066	1.537	rating	0.5833	age	disgust	male	EA	old	n/a
37.332	1.27	rating_mouse_trajectory	0.5833	age	disgust	male	EA	old	n/a
