onset	duration	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
134.478841304779	0.302603721618652	target_response	correct	left	right	right	28
138.04686331749	0.2	valid_cue	correct	left	n/a	n/a	29
138.246938943863	0.308524131774902	target_response	correct	left	left	left	29
141.414809703827	0.2	invalid_cue	incorrect	left	n/a	n/a	30
141.6148853302	n/a	target_response	incorrect	left	right	n/a	30
148.784274816513	0.2	valid_cue	incorrect	right	n/a	n/a	31
148.984351873398	n/a	target_response	incorrect	right	right	n/a	31
154.152981281281	0.2	valid_cue	correct	left	n/a	n/a	32
154.353057861328	0.36308217048645	target_response	correct	left	left	left	32
163.823322296143	0.2	valid_cue	incorrect	left	n/a	n/a	33
164.023398637772	n/a	target_response	incorrect	left	left	n/a	33
167.39134478569	0.2	invalid_cue	correct	right	n/a	n/a	34
167.591419935226	0.343959093093872	target_response	correct	right	left	left	34
170.359138727188	0.2	invalid_cue	correct	right	n/a	n/a	35
170.559214353561	0.299685716629028	target_response	correct	right	left	left	35
175.527768373489	0.2	valid_cue	correct	right	n/a	n/a	36
175.727843999863	0.313570022583008	target_response	correct	right	right	right	36
178.895714521408	0.2	invalid_cue	incorrect	left	n/a	n/a	37
179.0957903862	0.201728582382202	target_response	incorrect	left	right	left	37
184.964686155319	0.2	valid_cue	incorrect	right	n/a	n/a	38
185.164763689041	n/a	target_response	incorrect	right	right	n/a	38
189.232975721359	0.2	invalid_cue	correct	right	n/a	n/a	39
189.433051347733	0.322535753250122	target_response	correct	right	left	left	39
192.500883102417	0.2	valid_cue	correct	right	n/a	n/a	40
192.700958967209	0.287585020065308	target_response	correct	right	right	right	40
196.669133424759	0.2	valid_cue	correct	right	n/a	n/a	41
196.869209051132	0.323858976364136	target_response	correct	right	right	right	41
203.93856215477	0.2	valid_cue	correct	left	n/a	n/a	42
204.13863825798	0.184978723526001	target_response	correct	left	left	left	42
208.707040309906	0.2	invalid_cue	incorrect	left	n/a	n/a	43
208.907116413116	n/a	target_response	incorrect	left	right	n/a	43
212.175024986267	0.2	valid_cue	incorrect	left	n/a	n/a	44
212.37510061264	n/a	target_response	incorrect	left	left	n/a	44
215.743047714233	0.2	invalid_cue	incorrect	right	n/a	n/a	45
215.943123340607	n/a	target_response	incorrect	right	left	n/a	45
223.212552070618	0.2	valid_cue	incorrect	right	n/a	n/a	46
223.412628650665	n/a	target_response	incorrect	right	right	n/a	46
230.782094717026	0.2	invalid_cue	correct	right	n/a	n/a	47
230.982171773911	0.337545394897461	target_response	correct	right	left	left	47
234.550193309784	0.2	invalid_cue	incorrect	left	n/a	n/a	48
234.750269174576	n/a	target_response	incorrect	left	right	n/a	48
238.618406057358	0.2	invalid_cue	correct	left	n/a	n/a	49
238.818482398987	0.457732677459717	target_response	correct	left	right	right	49
242.386504888535	0.2	valid_cue	correct	left	n/a	n/a	50
242.586580753326	0.328541278839111	target_response	correct	left	left	left	50
246.354678630829	0.2	invalid_cue	correct	left	n/a	n/a	51
246.554754734039	0.311094284057617	target_response	correct	left	right	right	51
251.723385334015	0.2	invalid_cue	incorrect	left	n/a	n/a	52
251.923459768295	0.193837404251099	target_response	incorrect	left	right	left	52
255.491482973099	0.2	valid_cue	correct	right	n/a	n/a	53
255.691560268402	0.283446788787842	target_response	correct	right	right	right	53
259.359621047974	0.2	invalid_cue	incorrect	right	n/a	n/a	54
259.559695959091	n/a	target_response	incorrect	right	left	n/a	54
266.428973197937	0.2	valid_cue	incorrect	right	n/a	n/a	55
266.629049301147	n/a	target_response	incorrect	right	right	n/a	55
273.898478031158	0.2	invalid_cue	correct	right	n/a	n/a	56
274.098554611206	0.297555446624756	target_response	correct	right	left	left	56
276.96631026268	0.2	valid_cue	incorrect	right	n/a	n/a	57
277.166386127472	n/a	target_response	incorrect	right	right	n/a	57
280.934485673904	0.2	invalid_cue	correct	right	n/a	n/a	58
281.134561538696	0.322753429412842	target_response	correct	right	left	left	58
288.403990745544	0.2	valid_cue	incorrect	left	n/a	n/a	59
288.604065895081	n/a	target_response	incorrect	left	left	n/a	59
298.074331521988	0.2	valid_cue	incorrect	left	n/a	n/a	60
298.274406671524	n/a	target_response	incorrect	left	left	n/a	60
301.242202043533	0.2	valid_cue	correct	right	n/a	n/a	61
301.442276716232	0.353323221206665	target_response	correct	right	right	right	61
304.810224294662	0.2	valid_cue	correct	right	n/a	n/a	62
305.010301589966	0.295960426330566	target_response	correct	right	right	right	62
307.87805724144	0.2	invalid_cue	incorrect	left	n/a	n/a	63
308.078134059906	n/a	target_response	incorrect	left	right	n/a	63
311.14596581459	0.2	valid_cue	correct	left	n/a	n/a	64
311.346041917801	0.264285087585449	target_response	correct	left	left	left	64
318.615471601486	0.2	invalid_cue	incorrect	left	n/a	n/a	65
318.815546989441	n/a	target_response	incorrect	left	right	n/a	65
322.683684110641	0.2	invalid_cue	correct	right	n/a	n/a	66
322.883759021759	0.335933923721313	target_response	correct	right	left	left	66
325.751516342163	0.2	invalid_cue	correct	left	n/a	n/a	67
325.951591968536	0.397797107696533	target_response	correct	left	right	right	67
329.519615411758	0.2	invalid_cue	incorrect	left	n/a	n/a	68
329.719691753387	n/a	target_response	incorrect	left	right	n/a	68
332.98760008812	0.2	invalid_cue	correct	right	n/a	n/a	69
333.187676668167	0.36084246635437	target_response	correct	right	left	left	69
336.255508422852	0.2	invalid_cue	correct	left	n/a	n/a	70
336.455584526062	0.322407484054565	target_response	correct	left	right	right	70
342.724636554718	0.2	valid_cue	correct	left	n/a	n/a	71
342.924710035324	0.386407136917114	target_response	correct	left	left	left	71
352.394976615906	0.2	valid_cue	correct	left	n/a	n/a	72
352.595052242279	0.328746795654297	target_response	correct	left	left	left	72
357.763684034348	0.2	invalid_cue	correct	right	n/a	n/a	73
357.963758230209	0.321876764297485	target_response	correct	right	left	left	73
361.331704854965	0.2	valid_cue	incorrect	left	n/a	n/a	74
361.531780719757	n/a	target_response	incorrect	left	left	n/a	74
364.299499988556	0.2	invalid_cue	correct	right	n/a	n/a	75
364.499576330185	0.365458726882935	target_response	correct	right	left	left	75
367.667447090149	0.2	valid_cue	correct	right	n/a	n/a	76
367.867523431778	0.306242704391479	target_response	correct	right	right	right	76
372.936115980148	0.2	valid_cue	correct	right	n/a	n/a	77
373.136192083359	0.364791870117188	target_response	correct	right	right	right	77
382.60645866394	0.2	invalid_cue	correct	left	n/a	n/a	78
382.806534528732	0.328377485275269	target_response	correct	left	right	right	78
392.27680182457	0.2	valid_cue	correct	right	n/a	n/a	79
392.476876735687	0.360173225402832	target_response	correct	right	right	right	79
395.244595050812	0.2	invalid_cue	correct	right	n/a	n/a	80
395.444671154022	0.4963538646698	target_response	correct	right	left	left	80
402.514024019241	0.2	valid_cue	correct	right	n/a	n/a	81
402.714101314545	0.307084798812866	target_response	correct	right	right	right	81
409.983530521393	0.2	valid_cue	correct	left	n/a	n/a	82
410.183607339859	0.285723686218262	target_response	correct	left	left	left	82
413.751629590988	0.2	valid_cue	correct	left	n/a	n/a	83
413.951705694199	0.251346349716187	target_response	correct	left	left	left	83
416.819462537766	0.2	valid_cue	correct	left	n/a	n/a	84
417.019538640976	0.32858943939209	target_response	correct	left	left	left	84
424.288968086243	0.2	valid_cue	correct	right	n/a	n/a	85
424.489044189453	0.418669939041138	target_response	correct	right	right	right	85
428.857371330261	0.2	invalid_cue	correct	right	n/a	n/a	86
429.057447195053	0.367099761962891	target_response	correct	right	left	left	86
434.226078271866	0.2	invalid_cue	incorrect	right	n/a	n/a	87
434.426154613495	n/a	target_response	incorrect	right	left	n/a	87
437.193873643875	0.2	invalid_cue	correct	right	n/a	n/a	88
437.393949747086	0.330631256103516	target_response	correct	right	left	left	88
440.461782217026	0.2	invalid_cue	correct	right	n/a	n/a	89
440.661858797073	0.304654359817505	target_response	correct	right	left	left	89
446.930908441544	0.2	invalid_cue	incorrect	right	n/a	n/a	90
447.130984067917	n/a	target_response	incorrect	right	left	n/a	90
454.400414228439	0.2	invalid_cue	correct	left	n/a	n/a	91
454.600490570068	0.397935390472412	target_response	correct	left	right	right	91
461.869920253754	0.2	valid_cue	correct	right	n/a	n/a	92
462.069996118546	0.522436857223511	target_response	correct	right	right	right	92
464.837714910507	0.2	valid_cue	incorrect	left	n/a	n/a	93
465.037790775299	n/a	target_response	incorrect	left	left	n/a	93
468.105623722076	0.2	invalid_cue	correct	right	n/a	n/a	94
468.305699825287	0.367784261703491	target_response	correct	right	left	left	94
471.373532772064	0.2	invalid_cue	incorrect	right	n/a	n/a	95
471.573608398438	0.190000772476196	target_response	incorrect	right	left	right	95
475.141631364822	0.2	valid_cue	correct	right	n/a	n/a	96
475.341706991196	0.323822021484375	target_response	correct	right	right	right	96
478.509578227997	0.2	valid_cue	incorrect	right	n/a	n/a	97
478.70965385437	n/a	target_response	incorrect	right	right	n/a	97
481.877525568008	0.2	valid_cue	correct	right	n/a	n/a	98
482.077601194382	0.233019828796387	target_response	correct	right	right	right	98
489.347031593323	0.2	valid_cue	correct	right	n/a	n/a	99
489.547107458115	0.270535707473755	target_response	correct	right	right	right	99
492.714977741241	0.2	valid_cue	incorrect	right	n/a	n/a	100
492.915054321289	n/a	target_response	incorrect	right	right	n/a	100
495.982887744904	0.2	invalid_cue	incorrect	left	n/a	n/a	101
496.182963371277	n/a	target_response	incorrect	left	right	n/a	101
499.650948524475	0.2	invalid_cue	incorrect	right	n/a	n/a	102
499.851024389267	n/a	target_response	incorrect	right	left	n/a	102
506.420189857483	0.2	invalid_cue	correct	left	n/a	n/a	103
506.620264053345	0.301913022994995	target_response	correct	left	right	right	103
512.889314413071	0.2	invalid_cue	correct	right	n/a	n/a	104
513.089390039444	0.328356027603149	target_response	correct	right	left	left	104
521.559277057648	0.2	invalid_cue	correct	left	n/a	n/a	105
521.759353637695	0.326019525527954	target_response	correct	left	right	right	105
528.3285176754	0.2	invalid_cue	correct	left	n/a	n/a	106
528.528593301773	0.356435775756836	target_response	correct	left	right	right	106
535.798022985458	0.2	invalid_cue	correct	left	n/a	n/a	107
535.998099803925	0.321226358413696	target_response	correct	left	right	right	107
542.067073822021	0.2	valid_cue	correct	right	n/a	n/a	108
542.267148971558	0.323037147521973	target_response	correct	right	right	right	108
547.135667324066	0.2	valid_cue	correct	left	n/a	n/a	109
547.335743188858	0.490501880645752	target_response	correct	left	left	left	109
551.103842496872	0.2	invalid_cue	correct	left	n/a	n/a	110
551.303918600082	0.360279560089111	target_response	correct	left	right	right	110
554.471789121628	0.2	valid_cue	correct	right	n/a	n/a	111
554.671865463257	0.301232576370239	target_response	correct	right	right	right	111
558.940155982971	0.2	valid_cue	correct	right	n/a	n/a	112
559.140231609344	0.180951356887817	target_response	correct	right	right	right	112
566.409661054611	0.2	invalid_cue	correct	left	n/a	n/a	113
566.60973739624	0.338628768920898	target_response	correct	left	right	right	113
571.778369188309	0.2	invalid_cue	correct	right	n/a	n/a	114
571.978445291519	0.346839666366577	target_response	correct	right	left	left	114
575.246354579926	0.2	valid_cue	incorrect	left	n/a	n/a	115
575.446430921555	n/a	target_response	incorrect	left	left	n/a	115
581.615442037582	0.2	valid_cue	correct	right	n/a	n/a	116
581.815518856049	0.249751091003418	target_response	correct	right	right	right	116
584.88335108757	0.2	invalid_cue	correct	left	n/a	n/a	117
585.083427667618	0.582928419113159	target_response	correct	left	right	right	117
587.851145982742	0.2	valid_cue	correct	left	n/a	n/a	118
588.051222085953	0.454109907150269	target_response	correct	left	left	left	118
591.719284057617	0.2	invalid_cue	correct	left	n/a	n/a	119
591.919359922409	0.294093132019043	target_response	correct	left	right	right	119
599.18879032135	0.2	valid_cue	correct	left	n/a	n/a	120
599.388866186142	0.329046964645386	target_response	correct	left	left	left	120
