onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.805	1.34	face	n/a	intensity	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.145	1.867	rating	0.6602	intensity	disgust	female	WC	young	n/a
5.595	1.417	rating_mouse_trajectory	0.6602	intensity	disgust	female	WC	young	n/a
7.069	1.31	face	n/a	intensity	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.379	0.583	rating	0.7836	intensity	anger	female	WC	old	n/a
8.662	0.3	rating_mouse_trajectory	0.7836	intensity	anger	female	WC	old	n/a
10.302	1.328	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.63	1.75	rating	0.46	intensity	disgust	male	WC	old	n/a
11.964	1.417	rating_mouse_trajectory	0.46	intensity	disgust	male	WC	old	n/a
14.554	1.312	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
15.865	1.017	rating	0.3568	intensity	anger	female	African	old	n/a
16.215	0.667	rating_mouse_trajectory	0.3568	intensity	anger	female	African	old	n/a
17.791	1.326	face	n/a	intensity	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.116	0.917	rating	0.4094	intensity	surprise	male	African	young	n/a
19.5	0.533	rating_mouse_trajectory	0.4094	intensity	surprise	male	African	young	n/a
25.041	1.311	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.353	1.283	rating	0.1849	intensity	sad	male	WC	young	n/a
26.719	0.917	rating_mouse_trajectory	0.1849	intensity	sad	male	WC	young	n/a
28.267	1.303	face	n/a	intensity	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.57	1.2	rating	0.2516	intensity	fear	male	EA	young	n/a
30.154	0.617	rating_mouse_trajectory	0.2516	intensity	fear	male	EA	young	n/a
31.476	1.312	face	n/a	intensity	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
32.788	1.683	rating	0.2516	intensity	fear	male	African	old	n/a
33.305	1.167	rating_mouse_trajectory	0.2516	intensity	fear	male	African	old	n/a
34.711	1.311	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.023	1.067	rating	0.3042	intensity	surprise	male	EA	young	n/a
36.223	0.867	rating_mouse_trajectory	0.3042	intensity	surprise	male	EA	young	n/a
37.945	1.313	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.257	0.533	rating	0.4134	intensity	anger	male	EA	young	n/a
39.757	0.033	rating_mouse_trajectory	0.4134	intensity	anger	male	EA	young	n/a
43.181	2.045	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.226	1.517	rating	0.1464	intensity	pleasure	female	WC	young	n/a
45.276	1.467	rating_mouse_trajectory	0.1464	intensity	pleasure	female	WC	young	n/a
48.15	1.311	face	n/a	intensity	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
49.461	1.817	rating	0.4033	intensity	happy	male	African	old	n/a
49.861	1.417	rating_mouse_trajectory	0.4033	intensity	happy	male	African	old	n/a
53.368	1.311	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
54.68	1.55	rating	0.5186	intensity	happy	male	WC	young	n/a
56.213	0.017	rating_mouse_trajectory	0.5186	intensity	happy	male	WC	young	n/a
57.587	1.311	face	n/a	intensity	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
58.898	1.15	rating	0.1748	intensity	disgust	male	WC	young	n/a
59.115	0.933	rating_mouse_trajectory	0.1748	intensity	disgust	male	WC	young	n/a
61.819	1.314	face	n/a	intensity	fear	female	EA	young	task-faces/3Fear_Model5_1Female_2EA_1Young.mp4
63.133	1.15	rating	0.2536	intensity	fear	female	EA	young	n/a
63.45	0.833	rating_mouse_trajectory	0.2536	intensity	fear	female	EA	young	n/a
66.052	1.316	face	n/a	intensity	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
67.368	0.267	rating	0.5692	intensity	disgust	female	EA	young	n/a
67.601	0.033	rating_mouse_trajectory	0.5692	intensity	disgust	female	EA	young	n/a
70.286	1.317	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model3_2Male_3African_1Young.mp4
71.603	0.683	rating	0.4155	intensity	disgust	male	African	young	n/a
71.903	0.383	rating_mouse_trajectory	0.4155	intensity	disgust	male	African	young	n/a
74.519	1.302	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
75.821	1.8	rating	0.0756	intensity	sad	female	WC	young	n/a
76.221	1.4	rating_mouse_trajectory	0.0756	intensity	sad	female	WC	young	n/a
80.734	2.039	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
82.774	1.783	rating	0.6117	intensity	pain	female	African	young	n/a
83.24	1.317	rating_mouse_trajectory	0.6117	intensity	pain	female	African	young	n/a
84.696	1.312	face	n/a	intensity	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
86.008	1.35	rating	0.6845	intensity	disgust	female	African	old	n/a
86.075	1.283	rating_mouse_trajectory	0.6845	intensity	disgust	female	African	old	n/a
88.932	2.045	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
90.977	1.017	rating	0.6824	intensity	pain	male	EA	young	n/a
91.043	0.95	rating_mouse_trajectory	0.6824	intensity	pain	male	EA	young	n/a
92.901	2.044	face	n/a	intensity	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
94.945	1.4	rating	0.6824	intensity	pleasure	male	EA	young	n/a
95.145	1.2	rating_mouse_trajectory	0.6824	intensity	pleasure	male	EA	young	n/a
97.851	1.312	face	n/a	intensity	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
99.163	0.517	rating	0.3568	intensity	fear	female	WC	young	n/a
99.63	0.05	rating_mouse_trajectory	0.3568	intensity	fear	female	WC	young	n/a
102.07	1.311	face	n/a	intensity	happy	female	WC	old	task-faces/1Happy_Model3_1Female_1WC_2Old.mp4
103.381	1.3	rating	0.735	intensity	happy	female	WC	old	n/a
103.698	0.983	rating_mouse_trajectory	0.735	intensity	happy	female	WC	old	n/a
106.302	1.314	face	n/a	intensity	fear	male	WC	young	task-faces/3Fear_Model2_2Male_1WC_1Young.mp4
107.616	0.667	rating	0.6339	intensity	fear	male	WC	young	n/a
107.95	0.333	rating_mouse_trajectory	0.6339	intensity	fear	male	WC	young	n/a
109.535	2.05	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
111.584	0.45	rating	0.3406	intensity	pain	male	WC	old	n/a
111.934	0.1	rating_mouse_trajectory	0.3406	intensity	pain	male	WC	old	n/a
113.502	1.3	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model2_2Male_3African_1Young.mp4
114.802	0.55	rating	0.7492	intensity	happy	male	African	young	n/a
115.302	0.05	rating_mouse_trajectory	0.7492	intensity	happy	male	African	young	n/a
116.707	1.313	face	n/a	intensity	fear	male	WC	old	task-faces/3Fear_Model2_2Male_1WC_2Old.mp4
118.02	1.6	rating	0.286	intensity	fear	male	WC	old	n/a
118.437	1.183	rating_mouse_trajectory	0.286	intensity	fear	male	WC	old	n/a
120.935	2.037	face	n/a	intensity	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
122.972	1.017	rating	0.3972	intensity	pain	female	African	old	n/a
123.289	0.7	rating_mouse_trajectory	0.3972	intensity	pain	female	African	old	n/a
