onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
7.844	15.337	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	town	Audio	task-narratives/Narrative8Situation1.mp3
23.181	3.967	rating_feeling	899	500	Necessity of sacrificing loved ones	town	Audio	n/a
24.114	3.033	feeling_mouse_trajectory	899	500	Necessity of sacrificing loved ones	town	Audio	n/a
27.233	3.283	rating_expectation	1040	516	Necessity of sacrificing loved ones	town	Audio	n/a
27.416	3.1	expectation_mouse_trajectory	1040	516	Necessity of sacrificing loved ones	town	Audio	n/a
34.519	8.791	narrative_presentation	n/a	n/a	Abduction	town	Audio	task-narratives/Narrative8Situation2.mp3
43.31	3.017	rating_feeling	763	478	Abduction	town	Audio	n/a
44.294	2.033	feeling_mouse_trajectory	763	478	Abduction	town	Audio	n/a
47.339	2.65	rating_expectation	852	561	Abduction	town	Audio	n/a
48.689	1.3	expectation_mouse_trajectory	852	561	Abduction	town	Audio	n/a
55.443	22.151	narrative_presentation	n/a	n/a	Adultery	town	Audio	task-narratives/Narrative8Situation3.mp3
77.594	3.983	rating_feeling	803	509	Adultery	town	Audio	n/a
79.477	2.1	feeling_mouse_trajectory	803	509	Adultery	town	Audio	n/a
81.635	2.3	rating_expectation	798	491	Adultery	town	Audio	n/a
82.135	1.8	expectation_mouse_trajectory	798	491	Adultery	town	Audio	n/a
88.739	12.628	narrative_presentation	n/a	n/a	Obtaining	city	Audio	task-narratives/Narrative8Situation4.mp3
101.367	1.733	rating_feeling	773	472	Obtaining	city	Audio	n/a
102.151	0.95	feeling_mouse_trajectory	773	472	Obtaining	city	Audio	n/a
105.393	1.85	rating_expectation	782	436	Obtaining	city	Audio	n/a
105.76	1.483	expectation_mouse_trajectory	782	436	Obtaining	city	Audio	n/a
111.474	6.626	narrative_presentation	n/a	n/a	Supplication	city	Audio	task-narratives/Narrative8Situation5.mp3
118.1	3.067	rating_feeling	690	428	Supplication	city	Audio	n/a
118.6	2.567	feeling_mouse_trajectory	690	428	Supplication	city	Audio	n/a
122.135	2.333	rating_expectation	759	466	Supplication	city	Audio	n/a
122.168	2.3	expectation_mouse_trajectory	759	466	Supplication	city	Audio	n/a
128.253	5.993	narrative_presentation	n/a	n/a	Rivalry of kin	city	Audio	task-narratives/Narrative8Situation6.mp3
134.247	3.8	rating_feeling	977	432	Rivalry of kin	city	Audio	n/a
134.73	3.317	feeling_mouse_trajectory	977	432	Rivalry of kin	city	Audio	n/a
138.272	2.183	rating_expectation	787	481	Rivalry of kin	city	Audio	n/a
138.805	1.65	expectation_mouse_trajectory	787	481	Rivalry of kin	city	Audio	n/a
145.343	10.782	narrative_presentation	n/a	n/a	Recovery of a lost one	beach	Audio	task-narratives/Narrative8Situation7.mp3
156.125	2.567	rating_feeling	801	532	Recovery of a lost one	beach	Audio	n/a
157.625	1.067	feeling_mouse_trajectory	801	532	Recovery of a lost one	beach	Audio	n/a
160.165	2.683	rating_expectation	806	499	Recovery of a lost one	beach	Audio	n/a
160.565	2.283	expectation_mouse_trajectory	806	499	Recovery of a lost one	beach	Audio	n/a
