onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.819	3.169	cue	n/a	n/a	likeability	n/a	n/a
5.988	5.309	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
11.389	2.535	rating	58.39	Strong	likeability	n/a	n/a
12.072	1.851	rating_mouse_trajectory	58.39	Strong	likeability	n/a	n/a
16.546	5.217	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
21.826	3.321	rating	12.76	Moderate	likeability	n/a	n/a
21.859	3.288	rating_mouse_trajectory	12.76	Moderate	likeability	n/a	n/a
26.99	6.674	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-02_content-HB.mp4
33.73	2.318	rating	2.78	Barely detectable	likeability	n/a	n/a
34.264	1.784	rating_mouse_trajectory	2.78	Barely detectable	likeability	n/a	n/a
38.782	3.152	cue	n/a	n/a	similarity	n/a	n/a
41.934	6.846	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-04_content-unefille.mp4
48.853	1.501	rating	0.0	No sensation	similarity	n/a	n/a
49.186	1.167	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
53.995	5.112	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
59.173	2.107	rating	4.61	Weak	similarity	n/a	n/a
59.807	1.474	rating_mouse_trajectory	4.61	Weak	similarity	n/a	n/a
64.353	6.678	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-02_content-HB.mp4
71.094	2.12	rating	3.07	Weak	similarity	n/a	n/a
71.561	1.653	rating_mouse_trajectory	3.07	Weak	similarity	n/a	n/a
76.13	3.117	cue	n/a	n/a	mentalizing	remember	n/a
79.247	5.219	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
84.533	3.818	rating	0.0	No sensation	mentalizing	remember	n/a
85.249	3.102	rating_mouse_trajectory	0.0	No sensation	mentalizing	remember	n/a
89.615	5.506	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
95.187	2.651	rating	83.6	Very strong	mentalizing	remember	n/a
95.97	1.868	rating_mouse_trajectory	83.6	Very strong	mentalizing	remember	n/a
100.285	5.562	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
105.907	2.056	rating	23.57	Moderate	mentalizing	remember	n/a
106.357	1.606	rating_mouse_trajectory	23.57	Moderate	mentalizing	remember	n/a
110.943	3.125	cue	n/a	n/a	likeability	n/a	n/a
114.067	5.497	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
119.629	2.851	rating	73.9	Very strong	likeability	n/a	n/a
119.946	2.535	rating_mouse_trajectory	73.9	Very strong	likeability	n/a	n/a
124.745	6.338	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
131.167	1.317	rating	130.01	Strongest possible	likeability	n/a	n/a
131.467	1.017	rating_mouse_trajectory	130.01	Strongest possible	likeability	n/a	n/a
136.274	4.08	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-05_content-parkour.mp4
140.42	2.051	rating	95.94	Very strong	likeability	n/a	n/a
140.87	1.601	rating_mouse_trajectory	95.94	Very strong	likeability	n/a	n/a
145.455	3.16	cue	n/a	n/a	mentalizing	danger	n/a
148.616	6.348	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
155.026	4.505	rating	123.9	Strongest possible	mentalizing	danger	n/a
155.142	4.388	rating_mouse_trajectory	123.9	Strongest possible	mentalizing	danger	n/a
160.13	5.301	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
165.496	4.368	rating	41.65	Strong	mentalizing	danger	n/a
166.346	3.518	rating_mouse_trajectory	41.65	Strong	mentalizing	danger	n/a
170.651	5.116	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
175.833	3.069	rating	121.28	Strongest possible	mentalizing	danger	n/a
176.333	2.569	rating_mouse_trajectory	121.28	Strongest possible	mentalizing	danger	n/a
180.852	3.14	cue	n/a	n/a	likeability	n/a	n/a
183.992	5.188	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
189.238	3.192	rating	28.57	Moderate	likeability	n/a	n/a
189.672	2.759	rating_mouse_trajectory	28.57	Moderate	likeability	n/a	n/a
194.342	6.839	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-04_content-unefille.mp4
201.243	3.087	rating	56.75	Strong	likeability	n/a	n/a
201.61	2.721	rating_mouse_trajectory	56.75	Strong	likeability	n/a	n/a
206.318	5.796	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-16_content-huggingpets.mp4
212.18	3.051	rating	70.59	Very strong	likeability	n/a	n/a
212.964	2.268	rating_mouse_trajectory	70.59	Very strong	likeability	n/a	n/a
217.199	3.149	cue	n/a	n/a	similarity	n/a	n/a
220.348	6.355	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
226.769	2.584	rating	26.88	Moderate	similarity	n/a	n/a
227.219	2.134	rating_mouse_trajectory	26.88	Moderate	similarity	n/a	n/a
231.89	5.183	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-13_content-wanderers.mp4
237.14	3.491	rating	69.83	Very strong	similarity	n/a	n/a
237.84	2.791	rating_mouse_trajectory	69.83	Very strong	similarity	n/a	n/a
242.235	5.845	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
248.144	3.303	rating	61.47	Strong	similarity	n/a	n/a
248.71	2.737	rating_mouse_trajectory	61.47	Strong	similarity	n/a	n/a
253.162	3.127	cue	n/a	n/a	mentalizing	tired	n/a
256.289	6.194	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
262.532	4.769	rating	45.71	Strong	mentalizing	tired	n/a
263.699	3.602	rating_mouse_trajectory	45.71	Strong	mentalizing	tired	n/a
267.929	5.558	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
273.553	2.468	rating	16.3	Moderate	mentalizing	tired	n/a
274.187	1.834	rating_mouse_trajectory	16.3	Moderate	mentalizing	tired	n/a
278.65	5.013	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
