onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.814	2.092	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
5.906	1.45	rating	0.2941	age	pain	female	African	young	n/a
6.239	1.117	rating_mouse_trajectory	0.2941	age	pain	female	African	young	n/a
7.821	1.336	face	n/a	age	fear	female	African	young	task-faces/3Fear_Model1_1Female_3African_1Young.mp4
9.157	1.476	rating	0.3224	age	fear	female	African	young	n/a
9.69	0.942	rating_mouse_trajectory	0.3224	age	fear	female	African	young	n/a
11.08	1.328	face	n/a	age	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
12.408	1.102	rating	0.29	age	anger	female	WC	young	n/a
12.891	0.619	rating_mouse_trajectory	0.29	age	anger	female	WC	young	n/a
15.321	1.322	face	n/a	age	happy	female	African	young	task-faces/1Happy_Model5_1Female_3African_1Young.mp4
16.643	1.573	rating	0.3608	age	happy	female	African	young	n/a
17.126	1.089	rating_mouse_trajectory	0.3608	age	happy	female	African	young	n/a
18.576	2.069	face	n/a	age	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
20.645	1.171	rating	0.462	age	pleasure	male	African	young	n/a
21.161	0.655	rating_mouse_trajectory	0.462	age	pleasure	male	African	young	n/a
26.572	1.325	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
27.897	1.402	rating	0.3689	age	anger	male	EA	young	n/a
28.297	1.002	rating_mouse_trajectory	0.3689	age	anger	male	EA	young	n/a
29.801	1.314	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
31.115	1.402	rating	0.4114	age	surprise	male	EA	young	n/a
31.898	0.619	rating_mouse_trajectory	0.4114	age	surprise	male	EA	young	n/a
33.021	1.328	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
34.35	0.702	rating	0.466	age	surprise	male	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	surprise	male	WC	young	n/a
36.254	1.314	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model5_1Female_3African_2Old.mp4
37.568	0.952	rating	0.5328	age	sad	female	African	old	n/a
37.968	0.552	rating_mouse_trajectory	0.5328	age	sad	female	African	old	n/a
39.487	1.315	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
40.802	1.035	rating	0.5146	age	disgust	male	WC	old	n/a
41.169	0.668	rating_mouse_trajectory	0.5146	age	disgust	male	WC	old	n/a
44.721	2.067	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
46.788	1.412	rating	0.5388	age	pain	male	African	old	n/a
47.104	1.095	rating_mouse_trajectory	0.5388	age	pain	male	African	old	n/a
49.698	2.058	face	n/a	age	pleasure	female	African	young	task-faces/8Pleasure_Model4_1Female_3African_1Young.mp4
51.756	1.576	rating	0.5631	age	pleasure	female	African	young	n/a
52.339	0.993	rating_mouse_trajectory	0.5631	age	pleasure	female	African	young	n/a
55.674	2.051	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
57.725	1.441	rating	0.5995	age	pain	male	WC	old	n/a
58.075	1.091	rating_mouse_trajectory	0.5995	age	pain	male	WC	old	n/a
60.649	1.327	face	n/a	age	disgust	male	African	old	task-faces/4Disgust_Model4_2Male_3African_2Old.mp4
61.977	1.509	rating	0.5692	age	disgust	male	African	old	n/a
62.477	1.009	rating_mouse_trajectory	0.5692	age	disgust	male	African	old	n/a
64.9	2.062	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
66.962	1.437	rating	0.3285	age	pleasure	female	WC	young	n/a
67.262	1.137	rating_mouse_trajectory	0.3285	age	pleasure	female	WC	young	n/a
69.87	1.31	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
71.18	1.086	rating	0.4478	age	disgust	female	EA	young	n/a
71.78	0.486	rating_mouse_trajectory	0.4478	age	disgust	female	EA	young	n/a
74.096	2.036	face	n/a	age	pain	female	WC	old	task-faces/7Pain_Model2_1Female_1WC_2Old.mp4
76.132	1.852	rating	0.5429	age	pain	female	WC	old	n/a
76.249	1.735	rating_mouse_trajectory	0.5429	age	pain	female	WC	old	n/a
79.043	1.307	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model4_2Male_2EA_2Old.mp4
80.35	0.535	rating	0.466	age	happy	male	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	happy	male	EA	old	n/a
85.272	1.331	face	n/a	age	anger	female	African	young	task-faces/5Anger_Model3_1Female_3African_1Young.mp4
86.602	1.452	rating	0.375	age	anger	female	African	young	n/a
87.269	0.785	rating_mouse_trajectory	0.375	age	anger	female	African	young	n/a
88.519	1.301	face	n/a	age	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
89.82	1.212	rating	0.5287	age	sad	female	EA	old	n/a
90.454	0.579	rating_mouse_trajectory	0.5287	age	sad	female	EA	old	n/a
92.727	1.312	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
94.039	0.902	rating	0.5065	age	anger	female	African	old	n/a
94.305	0.635	rating_mouse_trajectory	0.5065	age	anger	female	African	old	n/a
95.945	2.045	face	n/a	age	pain	male	WC	young	task-faces/7Pain_Model3_2Male_1WC_1Young.mp4
97.99	0.918	rating	0.3892	age	pain	male	WC	young	n/a
98.407	0.502	rating_mouse_trajectory	0.3892	age	pain	male	WC	young	n/a
100.913	1.312	face	n/a	age	fear	female	WC	old	task-faces/3Fear_Model2_1Female_1WC_2Old.mp4
102.225	0.474	rating	0.466	age	fear	female	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	fear	female	WC	old	n/a
105.149	2.044	face	n/a	age	pleasure	female	EA	old	task-faces/8Pleasure_Model2_1Female_2EA_2Old.mp4
107.193	1.006	rating	0.5449	age	pleasure	female	EA	old	n/a
107.393	0.806	rating_mouse_trajectory	0.5449	age	pleasure	female	EA	old	n/a
110.118	1.311	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
111.428	0.871	rating	0.3811	age	sad	female	WC	young	n/a
111.478	0.821	rating_mouse_trajectory	0.3811	age	sad	female	WC	young	n/a
113.335	2.062	face	n/a	age	pain	male	EA	old	task-faces/7Pain_Model2_2Male_2EA_2Old.mp4
115.397	1.036	rating	0.4822	age	pain	male	EA	old	n/a
115.997	0.436	rating_mouse_trajectory	0.4822	age	pain	male	EA	old	n/a
117.303	2.045	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model3_1Female_1WC_1Young.mp4
119.348	1.085	rating	0.4296	age	pain	female	WC	young	n/a
119.915	0.518	rating_mouse_trajectory	0.4296	age	pain	female	WC	young	n/a
121.253	1.313	face	n/a	age	disgust	female	African	young	task-faces/4Disgust_Model1_1Female_3African_1Young.mp4
122.566	1.118	rating	0.5469	age	disgust	female	African	young	n/a
122.983	0.702	rating_mouse_trajectory	0.5469	age	disgust	female	African	young	n/a
125.472	1.312	face	n/a	age	anger	male	African	old	task-faces/5Anger_Model1_2Male_3African_2Old.mp4
126.784	1.585	rating	0.5348	age	anger	male	African	old	n/a
127.217	1.152	rating_mouse_trajectory	0.5348	age	anger	male	African	old	n/a
129.706	1.313	face	n/a	age	sad	female	African	young	task-faces/6Sad_Model1_1Female_3African_1Young.mp4
131.019	0.801	rating	0.379	age	sad	female	African	young	n/a
131.419	0.401	rating_mouse_trajectory	0.379	age	sad	female	African	young	n/a
133.938	1.316	face	n/a	age	surprise	male	EA	old	task-faces/2Surprise_Model5_2Male_2EA_2Old.mp4
