onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.841	22.453	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative4Situation1.txt
27.295	2.14	rating_feeling	817	587	Slaying of kin unrecognized	town	Text	task-narratives/Narrative4Situation1.txt
27.861	1.573	feeling_mouse_trajectory	817	587	Slaying of kin unrecognized	town	Text	task-narratives/Narrative4Situation1.txt
31.359	2.422	rating_expectation	1078	585	Slaying of kin unrecognized	town	Text	task-narratives/Narrative4Situation1.txt
31.842	1.939	expectation_mouse_trajectory	1078	585	Slaying of kin unrecognized	town	Text	task-narratives/Narrative4Situation1.txt
40.454	24.796	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
65.251	2.126	rating_feeling	817	587	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
65.668	1.709	feeling_mouse_trajectory	817	587	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
69.275	2.441	rating_expectation	1078	585	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
70.225	1.491	expectation_mouse_trajectory	1078	585	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
75.351	21.112	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative4Situation3.txt
96.462	2.284	rating_feeling	817	587	Revolt	town	Text	task-narratives/Narrative4Situation3.txt
96.879	1.868	feeling_mouse_trajectory	817	587	Revolt	town	Text	task-narratives/Narrative4Situation3.txt
100.479	2.234	rating_expectation	1078	585	Revolt	town	Text	task-narratives/Narrative4Situation3.txt
101.479	1.234	expectation_mouse_trajectory	1078	585	Revolt	town	Text	task-narratives/Narrative4Situation3.txt
105.545	21.116	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
126.661	2.587	rating_feeling	817	587	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
127.411	1.837	feeling_mouse_trajectory	817	587	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
130.692	1.502	rating_expectation	1078	585	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
131.058	1.135	expectation_mouse_trajectory	1078	585	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
135.773	25.8	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative4Situation5.txt
161.573	2.307	rating_feeling	817	587	Deliverance	city	Text	task-narratives/Narrative4Situation5.txt
162.073	1.807	feeling_mouse_trajectory	817	587	Deliverance	city	Text	task-narratives/Narrative4Situation5.txt
165.592	3.772	rating_expectation	1078	585	Deliverance	city	Text	task-narratives/Narrative4Situation5.txt
165.925	3.439	expectation_mouse_trajectory	1078	585	Deliverance	city	Text	task-narratives/Narrative4Situation5.txt
170.686	23.445	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
194.131	2.518	rating_feeling	817	587	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
194.215	2.435	feeling_mouse_trajectory	817	587	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
198.149	1.61	rating_expectation	1078	585	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
198.482	1.276	expectation_mouse_trajectory	1078	585	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
203.215	19.095	narrative_presentation	n/a	n/a	Loss of loved one	forest	Text	task-narratives/Narrative4Situation7.txt
222.31	2.718	rating_feeling	817	587	Loss of loved one	forest	Text	task-narratives/Narrative4Situation7.txt
222.91	2.118	feeling_mouse_trajectory	817	587	Loss of loved one	forest	Text	task-narratives/Narrative4Situation7.txt
226.326	1.901	rating_expectation	1078	585	Loss of loved one	forest	Text	task-narratives/Narrative4Situation7.txt
226.959	1.268	expectation_mouse_trajectory	1078	585	Loss of loved one	forest	Text	task-narratives/Narrative4Situation7.txt
231.392	38.534	narrative_presentation	n/a	n/a	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
269.927	1.968	rating_feeling	817	587	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
270.41	1.484	feeling_mouse_trajectory	817	587	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
273.944	3.151	rating_expectation	1078	585	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
274.844	2.251	expectation_mouse_trajectory	1078	585	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
283.012	12.391	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative4Situation9.txt
295.402	3.602	rating_feeling	817	587	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative4Situation9.txt
295.719	3.285	feeling_mouse_trajectory	817	587	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative4Situation9.txt
299.42	2.189	rating_expectation	1078	585	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative4Situation9.txt
300.603	1.005	expectation_mouse_trajectory	1078	585	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative4Situation9.txt
309.505	32.165	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
341.67	3.123	rating_feeling	817	587	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
342.103	2.69	feeling_mouse_trajectory	817	587	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
345.692	2.023	rating_expectation	1078	585	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
346.525	1.189	expectation_mouse_trajectory	1078	585	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
353.755	17.094	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative3Situation2.txt
370.848	2.485	rating_feeling	817	587	Adultery	swamp	Text	task-narratives/Narrative3Situation2.txt
371.765	1.568	feeling_mouse_trajectory	817	587	Adultery	swamp	Text	task-narratives/Narrative3Situation2.txt
374.866	2.194	rating_expectation	1078	585	Adultery	swamp	Text	task-narratives/Narrative3Situation2.txt
375.216	1.844	expectation_mouse_trajectory	1078	585	Adultery	swamp	Text	task-narratives/Narrative3Situation2.txt
380.931	10.396	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
391.327	2.121	rating_feeling	817	587	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
391.627	1.821	feeling_mouse_trajectory	817	587	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
395.359	2.87	rating_expectation	1078	585	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
395.759	2.47	expectation_mouse_trajectory	1078	585	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
400.422	28.148	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative3Situation4.txt
428.57	2.574	rating_feeling	817	587	Fatal imprudence	hospital	Text	task-narratives/Narrative3Situation4.txt
429.386	1.757	feeling_mouse_trajectory	817	587	Fatal imprudence	hospital	Text	task-narratives/Narrative3Situation4.txt
432.592	1.672	rating_expectation	1078	585	Fatal imprudence	hospital	Text	task-narratives/Narrative3Situation4.txt
433.158	1.106	expectation_mouse_trajectory	1078	585	Fatal imprudence	hospital	Text	task-narratives/Narrative3Situation4.txt
439.687	15.075	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
454.762	1.718	rating_feeling	817	587	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
455.312	1.168	feeling_mouse_trajectory	817	587	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
458.779	2.785	rating_expectation	1078	585	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
459.113	2.451	expectation_mouse_trajectory	1078	585	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
465.846	15.08	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative3Situation6.txt
480.927	2.474	rating_feeling	817	587	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative3Situation6.txt
481.477	1.924	feeling_mouse_trajectory	817	587	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative3Situation6.txt
484.959	3.303	rating_expectation	1078	585	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative3Situation6.txt
