onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.81	25.981	narrative_presentation	n/a	n/a	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
30.791	1.669	rating_feeling	790	560	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
31.124	1.336	feeling_mouse_trajectory	790	560	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
34.819	1.684	rating_expectation	748	554	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
35.319	1.184	expectation_mouse_trajectory	748	554	Enmity of kin	prison	Text	task-narratives/Narrative6Situation1.mp3
41.872	27.988	narrative_presentation	n/a	n/a	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
69.86	1.521	rating_feeling	790	560	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
70.16	1.221	feeling_mouse_trajectory	790	560	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
73.884	1.87	rating_expectation	748	554	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
74.351	1.403	expectation_mouse_trajectory	748	554	The enigma	town	Text	task-narratives/Narrative6Situation2.mp3
82.937	11.977	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
94.915	2.284	rating_feeling	790	560	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
95.298	1.901	feeling_mouse_trajectory	790	560	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
98.941	3.568	rating_expectation	748	554	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
99.908	2.602	expectation_mouse_trajectory	748	554	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative6Situation3.mp3
104.996	11.981	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
116.977	1.704	rating_feeling	790	560	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
117.494	1.187	feeling_mouse_trajectory	790	560	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
121.001	1.635	rating_expectation	748	554	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
121.035	1.602	expectation_mouse_trajectory	748	554	Loss of loved one	swamp	Text	task-narratives/Narrative6Situation4.mp3
127.07	7.31	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative6Situation5.mp3
134.38	1.601	rating_feeling	790	560	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative6Situation5.mp3
134.713	1.268	feeling_mouse_trajectory	790	560	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative6Situation5.mp3
138.406	1.684	rating_expectation	748	554	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative6Situation5.mp3
