onset	duration	question	event_type	participant_response	normative_response	response_accuracy	stim_file
5.026260137557983	0.9218599796295166	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
6.26006007194519	1.4045798778533936	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg
7.977360010147095	1.7551701068878174	reaching?	how_hand	no	yes	incorrect	task-tomspunt/H_474.jpg
10.011460065841675	1.4031498432159424	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg
11.728760004043579	1.0887999534606934	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg
13.129280090332031	1.0027399063110352	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
14.446439981460571	1.0190200805664062	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
15.780270099639893	0.9690699577331543	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg
22.54945993423462	0.969480037689209	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg
23.833280086517334	1.1141400337219238	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg
25.25046992301941	1.0702102184295654	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg
26.63432002067566	1.2359099388122559	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg
28.184900045394897	1.0861599445343018	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
29.58542013168335	1.1122097969055176	healthy?	why_hand	yes	no	incorrect	task-tomspunt/H_007.jpg
31.002619981765747	1.1114299297332764	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg
32.4198100566864	0.977869987487793	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg
41.6565899848938	0.6691000461578369	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
42.64029002189636	0.9407598972320557	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
43.89075994491577	0.9069201946258545	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg
45.10788011550903	0.8739697933197021	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
46.29165005683899	1.055649995803833	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg
47.65882992744446	0.9720900058746338	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
48.94264006614685	1.0052900314331055	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
50.25979995727539	0.9876301288604736	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg
60.630330085754395	0.9364199638366699	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
61.880800008773804	0.8001599311828613	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg
62.98120999336243	0.869110107421875	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg
64.16497993469238	0.018429994583129883	smiling?	how_face	yes	no	incorrect	task-tomspunt/F_758.jpg
64.49844002723694	0.8521599769592285	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg
65.66553997993469	0.8692300319671631	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg
66.84931993484497	0.7481300830841064	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg
