onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
6.18981003761292	0.2	posner	valid_cue	correct	left	n/a		1
6.4065580368042	0.448498964309692	posner	target_response	correct	left	left	left	1
9.70778822898865	0.2	posner	invalid_cue	correct	left	n/a		2
9.90786218643188	0.40723180770874	posner	target_response	correct	left	right	right	2
12.8089444637299	0.2	posner	invalid_cue	correct	left	n/a		3
13.0090200901031	0.433443069458008	posner	target_response	correct	left	right	right	3
17.0938766002655	0.2	posner	invalid_cue	correct	left	n/a		4
17.2939505577087	0.444901466369629	posner	target_response	correct	left	right	right	4
24.5800015926361	0.2	posner	invalid_cue	correct	left	n/a		5
24.7800753116608	0.460226774215698	posner	target_response	correct	left	right	right	5
28.7148764133453	0.2	posner	valid_cue	correct	left	n/a		6
28.9149515628815	0.49796462059021	posner	target_response	correct	left	left	left	6
31.7826874256134	0.2	posner	invalid_cue	correct	right	n/a		7
31.9827618598938	0.462749242782593	posner	target_response	correct	right	left	left	7
37.0513181686401	0.2	posner	valid_cue	correct	left	n/a		8
37.2513933181763	0.397881746292114	posner	target_response	correct	left	left	left	8
41.519651889801	0.2	posner	valid_cue	correct	left	n/a		9
41.7197270393372	0.378870964050293	posner	target_response	correct	left	left	left	9
44.7875370979309	0.2	posner	valid_cue	correct	right	n/a		10
44.9876112937927	0.440127849578857	posner	target_response	correct	right	right	right	10
51.156578540802	0.2	posner	invalid_cue	correct	left	n/a		11
51.356653213501	0.423893928527832	posner	target_response	correct	left	right	right	11
54.4244649410248	0.2	posner	invalid_cue	correct	left	n/a		12
54.6245386600494	0.489572525024414	posner	target_response	correct	left	right	right	12
58.2925741672516	0.2	posner	valid_cue	correct	right	n/a		13
58.492648601532	0.400478363037109	posner	target_response	correct	right	right	right	13
61.3603839874268	0.2	posner	invalid_cue	correct	left	n/a		14
61.5604581832886	0.428582906723022	posner	target_response	correct	left	right	right	14
64.3281574249268	0.2	posner	invalid_cue	correct	right	n/a		15
64.5282328128815	0.381198167800903	posner	target_response	correct	right	left	left	15
67.5960438251495	0.2	posner	invalid_cue	correct	left	n/a		16
67.7961173057556	0.402876853942871	posner	target_response	correct	left	right	right	16
71.7642650604248	0.2	posner	valid_cue	correct	right	n/a		17
71.964339017868	0.415385961532593	posner	target_response	correct	right	right	right	17
78.133305311203	0.2	posner	invalid_cue	correct	right	n/a		18
78.3333809375763	0.405072212219238	posner	target_response	correct	right	left	left	18
83.5019748210907	0.2	posner	invalid_cue	correct	left	n/a		19
83.7020494937897	0.416550636291504	posner	target_response	correct	left	right	right	19
90.9714267253876	0.2	posner	valid_cue	correct	right	n/a		20
91.1715021133423	0.397914886474609	posner	target_response	correct	right	right	right	20
95.8399095535278	0.2	posner	invalid_cue	correct	left	n/a		21
96.0399839878082	0.418673038482666	posner	target_response	correct	left	right	right	21
99.8080554008484	0.2	posner	valid_cue	correct	right	n/a		22
100.008130788803	0.401508331298828	posner	target_response	correct	right	right	right	22
104.576500415802	0.2	posner	invalid_cue	correct	right	n/a		23
104.776575803757	0.37724232673645	posner	target_response	correct	right	left	left	23
110.045207023621	0.2	posner	valid_cue	correct	left	n/a		24
110.245282173157	0.404295921325684	posner	target_response	correct	left	left	left	24
114.21342754364	0.2	posner	valid_cue	correct	right	n/a		25
114.413501977921	0.42497706413269	posner	target_response	correct	right	right	right	25
121.682879686356	0.2	posner	invalid_cue	correct	right	n/a		26
121.882954359055	0.384655714035034	posner	target_response	correct	right	left	left	26
129.152332782745	0.2	posner	invalid_cue	correct	right	n/a		27
129.352406740189	0.371151447296143	posner	target_response	correct	right	left	left	27
136.521747350693	0.2	posner	invalid_cue	correct	left	n/a		28
136.721821784973	0.391919374465942	posner	target_response	correct	left	right	right	28
141.290191411972	0.2	posner	invalid_cue	correct	right	n/a		29
