onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
8.185	0.2	posner	invalid_cue	correct	right	n/a	n/a	1
8.385	0.556	posner	target_response	correct	right	left	left	1
12.603	0.2	posner	valid_cue	correct	left	n/a	n/a	2
12.803	0.55	posner	target_response	correct	left	left	left	2
20.089	0.2	posner	valid_cue	correct	left	n/a	n/a	3
20.289	0.421	posner	target_response	correct	left	left	left	3
27.575	0.2	posner	invalid_cue	correct	left	n/a	n/a	4
27.775	0.43	posner	target_response	correct	left	right	right	4
30.743	0.2	posner	valid_cue	correct	left	n/a	n/a	5
30.943	0.45	posner	target_response	correct	left	left	left	5
34.628	0.2	posner	invalid_cue	correct	left	n/a	n/a	6
34.828	0.455	posner	target_response	correct	left	right	right	6
38.196	0.2	posner	invalid_cue	correct	right	n/a	n/a	7
38.396	0.492	posner	target_response	correct	right	left	left	7
41.564	0.2	posner	valid_cue	correct	left	n/a	n/a	8
41.764	0.362	posner	target_response	correct	left	left	left	8
45.432	0.2	posner	invalid_cue	correct	right	n/a	n/a	9
45.632	0.455	posner	target_response	correct	right	left	left	9
52.901	0.2	posner	invalid_cue	correct	right	n/a	n/a	10
53.101	0.395	posner	target_response	correct	right	left	left	10
56.069	0.2	posner	invalid_cue	correct	left	n/a	n/a	11
56.269	0.508	posner	target_response	correct	left	right	right	11
63.538	0.2	posner	invalid_cue	correct	right	n/a	n/a	12
63.739	0.421	posner	target_response	correct	right	left	left	12
66.706	0.2	posner	invalid_cue	correct	right	n/a	n/a	13
66.906	0.398	posner	target_response	correct	right	left	left	13
69.974	0.2	posner	invalid_cue	correct	right	n/a	n/a	14
70.174	0.404	posner	target_response	correct	right	left	left	14
77.244	0.2	posner	invalid_cue	correct	left	n/a	n/a	15
77.444	0.39	posner	target_response	correct	left	right	right	15
84.713	0.2	posner	valid_cue	correct	left	n/a	n/a	16
84.913	0.389	posner	target_response	correct	left	left	left	16
88.581	0.2	posner	valid_cue	correct	left	n/a	n/a	17
88.781	0.414	posner	target_response	correct	left	left	left	17
96.051	0.2	posner	invalid_cue	correct	right	n/a	n/a	18
96.251	0.409	posner	target_response	correct	right	left	left	18
103.52	0.2	posner	invalid_cue	correct	right	n/a	n/a	19
103.72	0.401	posner	target_response	correct	right	left	left	19
110.089	0.2	posner	valid_cue	correct	right	n/a	n/a	20
110.289	0.481	posner	target_response	correct	right	right	right	20
118.459	0.2	posner	invalid_cue	correct	right	n/a	n/a	21
118.659	0.409	posner	target_response	correct	right	left	left	21
122.227	0.2	posner	invalid_cue	correct	left	n/a	n/a	22
122.427	0.428	posner	target_response	correct	left	right	right	22
125.995	0.2	posner	invalid_cue	correct	left	n/a	n/a	23
126.195	0.488	posner	target_response	correct	left	right	right	23
129.063	0.2	posner	valid_cue	correct	right	n/a	n/a	24
129.263	0.477	posner	target_response	correct	right	right	right	24
136.132	0.2	posner	valid_cue	correct	left	n/a	n/a	25
136.332	0.369	posner	target_response	correct	left	left	left	25
140.901	0.2	posner	valid_cue	correct	left	n/a	n/a	26
141.101	0.481	posner	target_response	correct	left	left	left	26
145.069	0.2	posner	valid_cue	correct	left	n/a	n/a	27
145.269	0.346	posner	target_response	correct	left	left	left	27
151.938	0.2	posner	valid_cue	correct	right	n/a	n/a	28
152.138	0.389	posner	target_response	correct	right	right	right	28
155.406	0.2	posner	valid_cue	correct	left	n/a	n/a	29
155.606	0.329	posner	target_response	correct	left	left	left	29
160.975	0.2	posner	valid_cue	correct	left	n/a	n/a	30
161.175	0.312	posner	target_response	correct	left	left	left	30
164.443	0.2	posner	invalid_cue	correct	left	n/a	n/a	31
164.643	0.384	posner	target_response	correct	left	right	right	31
167.711	0.2	posner	invalid_cue	correct	left	n/a	n/a	32
167.911	0.403	posner	target_response	correct	left	right	right	32
171.879	0.2	posner	invalid_cue	correct	right	n/a	n/a	33
172.079	0.359	posner	target_response	correct	right	left	left	33
179.048	0.2	posner	invalid_cue	correct	right	n/a	n/a	34
179.248	0.41	posner	target_response	correct	right	left	left	34
182.099	0.2	posner	invalid_cue	correct	left	n/a	n/a	35
182.299	0.462	posner	target_response	correct	left	right	right	35
185.567	0.2	posner	invalid_cue	correct	left	n/a	n/a	36
185.767	0.409	posner	target_response	correct	left	right	right	36
188.535	0.2	posner	invalid_cue	correct	right	n/a	n/a	37
188.735	0.428	posner	target_response	correct	right	left	left	37
193.204	0.2	posner	invalid_cue	correct	right	n/a	n/a	38
193.404	0.404	posner	target_response	correct	right	left	left	38
200.673	0.2	posner	invalid_cue	correct	left	n/a	n/a	39
200.873	0.418	posner	target_response	correct	left	right	right	39
207.542	0.2	posner	invalid_cue	correct	right	n/a	n/a	40
207.742	0.425	posner	target_response	correct	right	left	left	40
211.71	0.2	posner	valid_cue	correct	left	n/a	n/a	41
211.91	0.352	posner	target_response	correct	left	left	left	41
218.063	0.2	posner	invalid_cue	correct	left	n/a	n/a	42
218.263	0.442	posner	target_response	correct	left	right	right	42
225.532	0.2	posner	invalid_cue	correct	right	n/a	n/a	43
225.732	0.42	posner	target_response	correct	right	left	left	43
228.8	0.2	posner	invalid_cue	correct	right	n/a	n/a	44
229.0	0.419	posner	target_response	correct	right	left	left	44
233.168	0.2	posner	valid_cue	correct	right	n/a	n/a	45
233.368	0.365	posner	target_response	correct	right	right	right	45
241.438	0.2	posner	invalid_cue	correct	left	n/a	n/a	46
241.638	0.466	posner	target_response	correct	left	right	right	46
246.607	0.2	posner	valid_cue	correct	right	n/a	n/a	47
246.807	0.322	posner	target_response	correct	right	right	right	47
249.575	0.2	posner	valid_cue	correct	right	n/a	n/a	48
249.775	0.381	posner	target_response	correct	right	right	right	48
254.743	0.2	posner	valid_cue	correct	right	n/a	n/a	49
254.943	0.421	posner	target_response	correct	right	right	right	49
261.912	0.2	posner	valid_cue	correct	right	n/a	n/a	50
262.113	0.367	posner	target_response	correct	right	right	right	50
267.881	0.2	posner	invalid_cue	correct	right	n/a	n/a	51
268.081	0.435	posner	target_response	correct	right	left	left	51
275.351	0.2	posner	invalid_cue	correct	right	n/a	n/a	52
275.551	0.46	posner	target_response	correct	right	left	left	52
280.82	0.2	posner	valid_cue	correct	left	n/a	n/a	53
281.02	0.4	posner	target_response	correct	left	left	left	53
288.289	0.2	posner	valid_cue	correct	left	n/a	n/a	54
288.489	0.361	posner	target_response	correct	left	left	left	54
291.857	0.2	posner	invalid_cue	correct	right	n/a	n/a	55
292.057	0.392	posner	target_response	correct	right	left	left	55
295.325	0.2	posner	valid_cue	correct	left	n/a	n/a	56
295.525	0.345	posner	target_response	correct	left	left	left	56
301.494	0.2	posner	invalid_cue	correct	right	n/a	n/a	57
301.694	0.413	posner	target_response	correct	right	left	left	57
306.662	0.2	posner	invalid_cue	correct	left	n/a	n/a	58
306.863	0.499	posner	target_response	correct	left	right	right	58
309.73	0.2	posner	valid_cue	correct	left	n/a	n/a	59
309.93	0.34	posner	target_response	correct	left	left	left	59
313.598	0.2	posner	valid_cue	correct	right	n/a	n/a	60
313.798	0.422	posner	target_response	correct	right	right	right	60
317.967	0.2	posner	invalid_cue	correct	right	n/a	n/a	61
318.167	0.447	posner	target_response	correct	right	left	left	61
321.435	0.2	posner	valid_cue	correct	right	n/a	n/a	62
321.635	0.427	posner	target_response	correct	right	right	right	62
328.904	0.2	posner	valid_cue	correct	left	n/a	n/a	63
329.104	0.427	posner	target_response	correct	left	left	left	63
331.972	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
332.172	0.533	posner	target_response	correct	left	right	right	64
339.441	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
339.641	0.411	posner	target_response	correct	right	left	left	65
345.61	0.2	posner	valid_cue	correct	left	n/a	n/a	66
345.81	0.305	posner	target_response	correct	left	left	left	66
348.678	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
348.878	0.638	posner	target_response	correct	left	right	right	67
352.446	0.2	posner	invalid_cue	correct	right	n/a	n/a	68
352.646	0.45	posner	target_response	correct	right	left	left	68
356.815	0.2	posner	valid_cue	correct	left	n/a	n/a	69
357.015	0.356	posner	target_response	correct	left	left	left	69
360.883	0.2	posner	valid_cue	correct	right	n/a	n/a	70
361.083	0.321	posner	target_response	correct	right	right	right	70
