onset	duration	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
84.91313123703	0.38880467414856	target_response	correct	left	left	left	16
88.5811643600464	0.2	valid_cue	correct	left	n/a	n/a	17
88.7812397480011	0.413845062255859	target_response	correct	left	left	left	17
96.0506176948547	0.2	invalid_cue	correct	right	n/a	n/a	18
96.2506911754608	0.409227609634399	target_response	correct	right	left	left	18
103.520069599152	0.2	invalid_cue	correct	right	n/a	n/a	19
103.720144033432	0.400880813598633	target_response	correct	right	left	left	19
110.08918595314	0.2	valid_cue	correct	right	n/a	n/a	20
110.289260625839	0.48064136505127	target_response	correct	right	right	right	20
118.458973646164	0.2	invalid_cue	correct	right	n/a	n/a	21
118.659049034119	0.409417867660522	target_response	correct	right	left	left	21
122.22704577446	0.2	invalid_cue	correct	left	n/a	n/a	22
122.427120685577	0.427698135375977	target_response	correct	left	right	right	22
125.995117902756	0.2	invalid_cue	correct	left	n/a	n/a	23
126.195192813873	0.487948179244995	target_response	correct	left	right	right	23
129.062928199768	0.2	valid_cue	correct	right	n/a	n/a	24
129.263003110886	0.476855754852295	target_response	correct	right	right	right	24
136.132230043411	0.2	valid_cue	correct	left	n/a	n/a	25
136.332305431366	0.368645429611206	target_response	correct	left	left	left	25
140.900675773621	0.2	valid_cue	correct	left	n/a	n/a	26
141.100750207901	0.481400728225708	target_response	correct	left	left	left	26
145.068896532059	0.2	valid_cue	correct	left	n/a	n/a	27
145.268971920013	0.345558881759644	target_response	correct	left	left	left	27
151.938125133514	0.2	valid_cue	correct	right	n/a	n/a	28
152.138201236725	0.388878583908081	target_response	correct	right	right	right	28
155.40608549118	0.2	valid_cue	correct	left	n/a	n/a	29
155.606160640717	0.32874321937561	target_response	correct	left	left	left	29
160.974828243256	0.2	valid_cue	correct	left	n/a	n/a	30
161.174903392792	0.311942577362061	target_response	correct	left	left	left	30
164.442788600922	0.2	invalid_cue	correct	left	n/a	n/a	31
164.642863988876	0.384248018264771	target_response	correct	left	right	right	31
167.710674762726	0.2	invalid_cue	correct	left	n/a	n/a	32
167.910748720169	0.403292179107666	target_response	correct	left	right	right	32
171.878895998001	0.2	invalid_cue	correct	right	n/a	n/a	33
172.078969717026	0.35895824432373	target_response	correct	right	left	left	33
179.048235177994	0.2	invalid_cue	correct	right	n/a	n/a	34
179.248309135437	0.40950083732605	target_response	correct	right	left	left	34
182.099373817444	0.2	invalid_cue	correct	left	n/a	n/a	35
182.299447774887	0.461872100830078	target_response	correct	left	right	right	35
185.56733250618	0.2	invalid_cue	correct	left	n/a	n/a	36
185.767408370972	0.408804416656494	target_response	correct	left	right	right	36
188.535106420517	0.2	invalid_cue	correct	right	n/a	n/a	37
188.735181331635	0.427680492401123	target_response	correct	right	left	left	37
193.203514575958	0.2	invalid_cue	correct	right	n/a	n/a	38
193.403589010239	0.40432596206665	target_response	correct	right	left	left	38
200.672966480255	0.2	invalid_cue	correct	left	n/a	n/a	39
200.873041629791	0.417832374572754	target_response	correct	left	right	right	39
207.542194366455	0.2	invalid_cue	correct	right	n/a	n/a	40
207.74226975441	0.42493724822998	target_response	correct	right	left	left	40
211.710415840149	0.2	valid_cue	correct	left	n/a	n/a	41
211.910490989685	0.352055788040161	target_response	correct	left	left	left	41
218.062785148621	0.2	invalid_cue	correct	left	n/a	n/a	42
218.262860059738	0.441954851150513	target_response	correct	left	right	right	42
225.532237529755	0.2	invalid_cue	correct	right	n/a	n/a	43
225.732311725616	0.420087099075317	target_response	correct	right	left	left	43
228.800122499466	0.2	invalid_cue	correct	right	n/a	n/a	44
229.000196695328	0.418872117996216	target_response	correct	right	left	left	44
233.168417453766	0.2	valid_cue	correct	right	n/a	n/a	45
233.368492364883	0.364730596542358	target_response	correct	right	right	right	45
241.438169240952	0.2	invalid_cue	correct	left	n/a	n/a	46
241.638243198395	0.465776681900024	target_response	correct	left	right	right	46
246.606762647629	0.2	valid_cue	correct	right	n/a	n/a	47
246.806837797165	0.32157301902771	target_response	correct	right	right	right	47
249.57453584671	0.2	valid_cue	correct	right	n/a	n/a	48
249.774610757828	0.381262063980103	target_response	correct	right	right	right	48
254.74313044548	0.2	valid_cue	correct	right	n/a	n/a	49
254.943204641342	0.421078205108643	target_response	correct	right	right	right	49
261.912470579147	0.2	valid_cue	correct	right	n/a	n/a	50
262.112545490265	0.36731743812561	target_response	correct	right	right	right	50
267.881363153458	0.2	invalid_cue	correct	right	n/a	n/a	51
268.081438541412	0.434547424316406	target_response	correct	right	left	left	51
275.350816249847	0.2	invalid_cue	correct	right	n/a	n/a	52
275.550890445709	0.460277557373047	target_response	correct	right	left	left	52
280.819521427155	0.2	valid_cue	correct	left	n/a	n/a	53
281.019596576691	0.399574279785156	target_response	correct	left	left	left	53
288.288973808289	0.2	valid_cue	correct	left	n/a	n/a	54
288.489048719406	0.360952138900757	target_response	correct	left	left	left	54
291.85697054863	0.2	invalid_cue	correct	right	n/a	n/a	55
292.057046175003	0.391869783401489	target_response	correct	right	left	left	55
295.324930667877	0.2	valid_cue	correct	left	n/a	n/a	56
295.525005578995	0.344852209091187	target_response	correct	left	left	left	56
301.493897199631	0.2	invalid_cue	correct	right	n/a	n/a	57
301.693973064423	0.412513732910156	target_response	correct	right	left	left	57
306.662492990494	0.2	invalid_cue	correct	left	n/a	n/a	58
306.862567901611	0.499356985092163	target_response	correct	left	right	right	58
309.730303287506	0.2	valid_cue	correct	left	n/a	n/a	59
309.930377721786	0.339811086654663	target_response	correct	left	left	left	59
313.598412513733	0.2	valid_cue	correct	right	n/a	n/a	60
313.798486471176	0.42213249206543	target_response	correct	right	right	right	60
317.96670794487	0.2	invalid_cue	correct	right	n/a	n/a	61
318.166782617569	0.446538209915161	target_response	correct	right	left	left	61
321.434667348862	0.2	valid_cue	correct	right	n/a	n/a	62
321.634743213654	0.427143573760986	target_response	correct	right	right	right	62
328.904119729996	0.2	valid_cue	correct	left	n/a	n/a	63
329.104194641113	0.426941156387329	target_response	correct	left	left	left	63
331.971930742264	0.2	invalid_cue	correct	left	n/a	n/a	64
332.172005176544	0.532911777496338	target_response	correct	left	right	right	64
339.441383838654	0.2	invalid_cue	correct	right	n/a	n/a	65
339.641456842422	0.411489009857178	target_response	correct	right	left	left	65
345.610349655151	0.2	valid_cue	correct	left	n/a	n/a	66
345.810424804688	0.305422067642212	target_response	correct	left	left	left	66
348.678161621094	0.2	invalid_cue	correct	left	n/a	n/a	67
348.878235816956	0.637511014938354	target_response	correct	left	right	right	67
352.446232795715	0.2	invalid_cue	correct	right	n/a	n/a	68
352.646307229996	0.449553728103638	target_response	correct	right	left	left	68
356.814528942108	0.2	valid_cue	correct	left	n/a	n/a	69
357.014602184296	0.355870723724365	target_response	correct	left	left	left	69
360.882712364197	0.2	valid_cue	correct	right	n/a	n/a	70
361.082787036896	0.321157932281494	target_response	correct	right	right	right	70
364.550746202469	0.2	valid_cue	correct	right	n/a	n/a	71
364.750821590424	0.406932353973389	target_response	correct	right	right	right	71
369.919415950775	0.2	invalid_cue	correct	left	n/a	n/a	72
370.119489908218	0.498485088348389	target_response	correct	left	right	right	72
378.289203166962	0.2	invalid_cue	correct	left	n/a	n/a	73
378.489277601242	0.556119203567505	target_response	correct	left	right	right	73
381.557089090347	0.2	valid_cue	correct	left	n/a	n/a	74
381.757163524628	0.375333309173584	target_response	correct	left	left	left	74
385.425197601318	0.2	invalid_cue	correct	left	n/a	n/a	75
385.625271558762	0.476240396499634	target_response	correct	left	right	right	75
391.394090652466	0.2	invalid_cue	correct	left	n/a	n/a	76
391.594165325165	0.446820497512817	target_response	correct	left	right	right	76
394.361863613129	0.2	valid_cue	correct	right	n/a	n/a	77
394.561938762665	0.405979156494141	target_response	correct	right	right	right	77
397.429674863815	0.2	valid_cue	correct	right	n/a	n/a	78
397.629749774933	0.512194156646729	target_response	correct	right	right	right	78
401.397821426392	0.2	valid_cue	correct	right	n/a	n/a	79
401.597895622253	0.357996225357056	target_response	correct	right	right	right	79
406.36634016037	0.2	invalid_cue	correct	left	n/a	n/a	80
406.566415309906	0.442953586578369	target_response	correct	left	right	right	80
409.534188508987	0.2	valid_cue	correct	right	n/a	n/a	81
409.734263658524	0.389854192733765	target_response	correct	right	right	right	81
412.702036380768	0.2	invalid_cue	correct	right	n/a	n/a	82
412.902111530304	0.585151433944702	target_response	correct	right	left	left	82
416.169996261597	0.2	invalid_cue	correct	right	n/a	n/a	83
416.37007188797	0.427895069122314	target_response	correct	right	left	left	83
420.438256263733	0.2	valid_cue	correct	right	n/a	n/a	84
420.638329982758	0.43488883972168	target_response	correct	right	right	right	84
427.907706737518	0.2	invalid_cue	correct	right	n/a	n/a	85
428.107781887054	0.461112976074219	target_response	correct	right	left	left	85
434.376786708832	0.2	invalid_cue	correct	left	n/a	n/a	86
434.576860189438	0.496099710464478	target_response	correct	left	right	right	86
437.444596767426	0.2	invalid_cue	correct	right	n/a	n/a	87
437.644671201706	0.435192584991455	target_response	correct	right	left	left	87
444.91404914856	0.2	invalid_cue	correct	left	n/a	n/a	88
445.114123821259	0.427760124206543	target_response	correct	left	right	right	88
449.482419967651	0.2	invalid_cue	correct	left	n/a	n/a	89
449.682494401932	0.679379463195801	target_response	correct	left	right	right	89
455.651386737823	0.2	invalid_cue	correct	left	n/a	n/a	90
455.851461648941	0.479442358016968	target_response	correct	left	right	right	90
460.819980859756	0.2	valid_cue	correct	left	n/a	n/a	91
461.020055532455	0.520175457000732	target_response	correct	left	left	left	91
465.888537406921	0.2	valid_cue	correct	right	n/a	n/a	92
466.088613033295	0.56187891960144	target_response	correct	right	right	right	92
469.156423568726	0.2	valid_cue	correct	left	n/a	n/a	93
469.356497526169	0.371873378753662	target_response	correct	left	left	left	93
475.525465011597	0.2	valid_cue	correct	left	n/a	n/a	94
475.725539445877	0.429449558258057	target_response	correct	left	left	left	94
482.094581365585	0.2	invalid_cue	correct	left	n/a	n/a	95
482.294656038284	0.492310762405396	target_response	correct	left	right	right	95
485.36246919632	0.2	valid_cue	correct	left	n/a	n/a	96
485.562541484833	0.437309503555298	target_response	correct	left	left	left	96
489.930838346481	0.2	invalid_cue	correct	left	n/a	n/a	97
490.130912542343	0.495462417602539	target_response	correct	left	right	right	97
493.198722600937	0.2	valid_cue	correct	right	n/a	n/a	98
493.39879655838	0.401125431060791	target_response	correct	right	right	right	98
500.668174743652	0.2	valid_cue	correct	right	n/a	n/a	99
500.868249416351	0.455780506134033	target_response	correct	right	right	right	99
506.236918926239	0.2	invalid_cue	correct	left	n/a	n/a	100
506.436991930008	0.46796989440918	target_response	correct	left	right	right	100
509.604840993881	0.2	valid_cue	correct	right	n/a	n/a	101
509.80491566658	0.43401312828064	target_response	correct	right	right	right	101
512.772688627243	0.2	valid_cue	correct	right	n/a	n/a	102
512.972764253616	0.456105709075928	target_response	correct	right	right	right	102
516.740835189819	0.2	valid_cue	correct	left	n/a	n/a	103
516.940909147263	0.356980800628662	target_response	correct	left	left	left	103
520.308832883835	0.2	valid_cue	correct	right	n/a	n/a	104
520.508906364441	0.626160621643066	target_response	correct	right	right	right	104
523.876829385757	0.2	valid_cue	correct	right	n/a	n/a	105
524.076904773712	0.338107109069824	target_response	correct	right	right	right	105
527.244752645493	0.2	invalid_cue	correct	left	n/a	n/a	106
527.444826602936	0.486095190048218	target_response	correct	left	right	right	106
530.412600755692	0.2	invalid_cue	correct	left	n/a	n/a	107
530.612675428391	0.528648376464844	target_response	correct	left	right	right	107
534.380746126175	0.2	invalid_cue	correct	left	n/a	n/a	108
534.580821752548	0.502320051193237	target_response	correct	left	right	right	108
538.048782348633	0.2	valid_cue	correct	right	n/a	n/a	109
538.248856306076	0.340165615081787	target_response	correct	right	right	right	109
545.518233776093	0.2	invalid_cue	correct	right	n/a	n/a	110
545.718308448792	0.475667476654053	target_response	correct	right	left	left	110
550.086604118347	0.2	valid_cue	correct	right	n/a	n/a	111
550.286679029465	0.423214912414551	target_response	correct	right	right	right	111
554.654974460602	0.2	invalid_cue	correct	right	n/a	n/a	112
554.855048656464	0.482978343963623	target_response	correct	right	left	left	112
557.922859430313	0.2	valid_cue	correct	left	n/a	n/a	113
558.122933626175	0.335954189300537	target_response	correct	left	left	left	113
561.190746068954	0.2	valid_cue	correct	right	n/a	n/a	114
561.390819787979	0.479619026184082	target_response	correct	right	right	right	114
567.359711408615	0.2	valid_cue	correct	right	n/a	n/a	115
567.55978679657	0.435123205184937	target_response	correct	right	right	right	115
574.228940963745	0.2	valid_cue	correct	left	n/a	n/a	116
574.429015874863	0.306004047393799	target_response	correct	left	left	left	116
581.698393106461	0.2	valid_cue	correct	left	n/a	n/a	117
581.89846777916	0.411100149154663	target_response	correct	left	left	left	117
588.667658805847	0.2	valid_cue	correct	left	n/a	n/a	118
588.867733240128	0.371532678604126	target_response	correct	left	left	left	118
596.137110471725	0.2	invalid_cue	correct	right	n/a	n/a	119
596.33718419075	0.540714740753174	target_response	correct	right	left	left	119
599.304958581924	0.2	valid_cue	correct	right	n/a	n/a	120
599.505033969879	0.616914987564087	target_response	correct	right	right	right	120
