onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.818	3.113	cue	n/a	n/a	mentalizing	remember	n/a
5.931	5.224	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
11.238	4.674	rating	20.18	Moderate	mentalizing	remember	n/a
11.955	3.957	rating_mouse_trajectory	20.18	Moderate	mentalizing	remember	n/a
16.504	5.508	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
22.075	4.12	rating	60.32	Strong	mentalizing	remember	n/a
22.642	3.553	rating_mouse_trajectory	60.32	Strong	mentalizing	remember	n/a
27.18	5.549	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
32.796	1.534	rating	27.47	Moderate	mentalizing	remember	n/a
33.129	1.201	rating_mouse_trajectory	27.47	Moderate	mentalizing	remember	n/a
37.815	3.113	cue	n/a	n/a	similarity	n/a	n/a
40.927	5.508	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
46.501	2.301	rating	30.8	Strong	similarity	n/a	n/a
46.785	2.018	rating_mouse_trajectory	30.8	Strong	similarity	n/a	n/a
51.603	5.009	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
56.688	2.874	rating	3.69	Weak	similarity	n/a	n/a
57.488	2.074	rating_mouse_trajectory	3.69	Weak	similarity	n/a	n/a
61.794	6.118	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
67.976	2.437	rating	16.04	Moderate	similarity	n/a	n/a
68.643	1.77	rating_mouse_trajectory	16.04	Moderate	similarity	n/a	n/a
72.994	3.162	cue	n/a	n/a	mentalizing	danger	n/a
76.156	6.359	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
82.581	3.268	rating	69.1	Very strong	mentalizing	danger	n/a
82.981	2.868	rating_mouse_trajectory	69.1	Very strong	mentalizing	danger	n/a
87.657	5.296	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
93.019	2.551	rating	1.2	Barely detectable	mentalizing	danger	n/a
93.702	1.868	rating_mouse_trajectory	1.2	Barely detectable	mentalizing	danger	n/a
