onset	duration	trial_type	response_value	stim_file
2.766	105.987	video	n/a	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
111.321	2.54	rating_relevance	33.02	n/a
115.873	2.073	rating_happy	50.73	n/a
121.809	2.988	rating_sad	36.15	n/a
126.477	2.637	rating_afraid	1.25	n/a
130.962	2.102	rating_disgusted	16.04	n/a
136.064	2.182	rating_warm	63.65	n/a
142.383	3.484	rating_engaged	57.29	n/a
143.932	74.815	video	n/a	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
220.846	2.06	rating_relevance	18.96	n/a
225.814	2.016	rating_happy	36.98	n/a
232.3	3.484	rating_sad	22.4	n/a
236.435	2.6	rating_afraid	26.56	n/a
240.72	1.867	rating_disgusted	18.85	n/a
246.422	2.55	rating_warm	2.71	n/a
253.391	4.506	rating_engaged	52.19	n/a
253.928	196.92	video	n/a	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
455.4	n/a	rating_relevance	n/a	n/a
460.435	n/a	rating_happy	n/a	n/a
461.819	0.866	rating_sad	2.19	n/a
467.237	1.267	rating_afraid	5.0	n/a
475.491	n/a	rating_disgusted	n/a	n/a
478.225	2.222	rating_warm	1.46	n/a
482.793	1.77	rating_engaged	23.75	n/a
