onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.818	1.313	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
5.131	1.413	rating	0.6117	age	surprise	male	WC	old	n/a
5.815	0.73	rating_mouse_trajectory	0.6117	age	surprise	male	WC	old	n/a
7.052	1.314	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
8.366	1.101	rating	0.644	age	happy	male	EA	old	n/a
8.549	0.918	rating_mouse_trajectory	0.644	age	happy	male	EA	old	n/a
10.27	1.314	face	n/a	age	anger	male	EA	old	task-faces/5Anger_Model3_2Male_2EA_2Old.mp4
11.584	1.444	rating	0.8058	age	anger	male	EA	old	n/a
11.634	1.394	rating_mouse_trajectory	0.8058	age	anger	male	EA	old	n/a
14.499	1.32	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
15.819	0.951	rating	0.8665	age	happy	female	EA	old	n/a
16.052	0.717	rating_mouse_trajectory	0.8665	age	happy	female	EA	old	n/a
17.723	2.047	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
19.77	1.441	rating	0.6865	age	pain	male	WC	old	n/a
20.087	1.124	rating_mouse_trajectory	0.6865	age	pain	male	WC	old	n/a
25.691	1.315	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
27.006	1.172	rating	0.1748	age	happy	female	EA	young	n/a
27.356	0.822	rating_mouse_trajectory	0.1748	age	happy	female	EA	young	n/a
28.927	1.314	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
30.241	1.054	rating	0.1424	age	sad	male	WC	young	n/a
30.557	0.737	rating_mouse_trajectory	0.1424	age	sad	male	WC	young	n/a
32.162	1.313	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
33.475	0.936	rating	0.0554	age	sad	female	WC	young	n/a
33.775	0.636	rating_mouse_trajectory	0.0554	age	sad	female	WC	young	n/a
35.379	1.314	face	n/a	age	disgust	male	EA	old	task-faces/4Disgust_Model4_2Male_2EA_2Old.mp4
36.693	0.785	rating	0.5449	age	disgust	male	EA	old	n/a
36.977	0.501	rating_mouse_trajectory	0.5449	age	disgust	male	EA	old	n/a
38.597	1.314	face	n/a	age	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
39.911	1.017	rating	0.2031	age	sad	male	EA	young	n/a
40.044	0.884	rating_mouse_trajectory	0.2031	age	sad	male	EA	young	n/a
43.815	1.315	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
45.13	1.833	rating	0.0676	age	anger	male	EA	young	n/a
46.046	0.917	rating_mouse_trajectory	0.0676	age	anger	male	EA	young	n/a
48.048	1.316	face	n/a	age	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
49.365	1.151	rating	0.1141	age	surprise	female	WC	young	n/a
49.748	0.767	rating_mouse_trajectory	0.1141	age	surprise	female	WC	young	n/a
53.282	2.052	face	n/a	age	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
