onset	duration	trial_type	response_value	stim_file
2.766	142.351	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
149.668	n/a	rating_relevance	n/a	n/a
154.703	n/a	rating_happy	n/a	n/a
159.722	n/a	rating_sad	n/a	n/a
164.74	n/a	rating_afraid	n/a	n/a
169.776	n/a	rating_disgusted	n/a	n/a
174.811	n/a	rating_warm	n/a	n/a
179.846	n/a	rating_engaged	n/a	n/a
180.379	339.077	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
523.991	n/a	rating_relevance	n/a	n/a
529.026	n/a	rating_happy	n/a	n/a
534.061	n/a	rating_sad	n/a	n/a
539.097	n/a	rating_afraid	n/a	n/a
544.132	n/a	rating_disgusted	n/a	n/a
549.167	n/a	rating_warm	n/a	n/a
554.186	n/a	rating_engaged	n/a	n/a
