onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.833	1.304	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
5.138	1.333	rating	0.0	sex	disgust	female	African	old	n/a
6.021	0.45	rating_mouse_trajectory	0.0	sex	disgust	female	African	old	n/a
7.127	1.312	face	n/a	sex	disgust	male	WC	old	task-faces/4Disgust_Model2_2Male_1WC_2Old.mp4
8.439	0.383	rating	0.0	sex	disgust	male	WC	old	n/a
8.706	0.117	rating_mouse_trajectory	0.0	sex	disgust	male	WC	old	n/a
10.378	1.312	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
11.69	0.5	rating	0.019	sex	fear	male	African	old	n/a
11.74	0.45	rating_mouse_trajectory	0.019	sex	fear	male	African	old	n/a
14.627	2.048	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.675	0.6	rating	0.0756	sex	pleasure	male	EA	old	n/a
16.909	0.367	rating_mouse_trajectory	0.0756	sex	pleasure	male	EA	old	n/a
18.61	1.317	face	n/a	sex	sad	male	WC	old	task-faces/6Sad_Model2_2Male_1WC_2Old.mp4
19.927	1.35	rating	0.0405	sex	sad	male	WC	old	n/a
20.293	0.983	rating_mouse_trajectory	0.0405	sex	sad	male	WC	old	n/a
25.867	1.312	face	n/a	sex	fear	male	EA	young	task-faces/3Fear_Model4_2Male_2EA_1Young.mp4
27.179	1.1	rating	0.1849	sex	fear	male	EA	young	n/a
27.546	0.733	rating_mouse_trajectory	0.1849	sex	fear	male	EA	young	n/a
29.103	1.311	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
30.414	1.767	rating	0.0587	sex	disgust	male	EA	young	n/a
30.714	1.467	rating_mouse_trajectory	0.0587	sex	disgust	male	EA	young	n/a
32.337	1.311	face	n/a	sex	fear	female	EA	young	task-faces/3Fear_Model1_1Female_2EA_1Young.mp4
33.648	1.067	rating	0.8119	sex	fear	female	EA	young	n/a
33.782	0.933	rating_mouse_trajectory	0.8119	sex	fear	female	EA	young	n/a
35.572	1.31	face	n/a	sex	happy	female	EA	old	task-faces/1Happy_Model3_1Female_2EA_2Old.mp4
36.883	1.033	rating	0.5469	sex	happy	female	EA	old	n/a
37.75	0.167	rating_mouse_trajectory	0.5469	sex	happy	female	EA	old	n/a
38.804	1.314	face	n/a	sex	surprise	male	African	young	task-faces/2Surprise_Model5_2Male_3African_1Young.mp4
40.117	0.617	rating	0.0837	sex	surprise	male	African	young	n/a
40.317	0.417	rating_mouse_trajectory	0.0837	sex	surprise	male	African	young	n/a
44.044	2.042	face	n/a	sex	pleasure	female	WC	young	task-faces/8Pleasure_Model5_1Female_1WC_1Young.mp4
46.086	0.633	rating	0.1545	sex	pleasure	female	WC	young	n/a
46.386	0.333	rating_mouse_trajectory	0.1545	sex	pleasure	female	WC	young	n/a
49.011	2.044	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
51.055	1.317	rating	0.0494	sex	pain	female	EA	old	n/a
51.272	1.1	rating_mouse_trajectory	0.0494	sex	pain	female	EA	old	n/a
54.961	1.312	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
56.273	0.383	rating	0.0	sex	surprise	male	WC	old	n/a
56.557	0.1	rating_mouse_trajectory	0.0	sex	surprise	male	WC	old	n/a
59.198	1.311	face	n/a	sex	sad	female	EA	young	task-faces/6Sad_Model2_1Female_2EA_1Young.mp4
60.508	1.25	rating	0.8908	sex	sad	female	EA	young	n/a
60.892	0.867	rating_mouse_trajectory	0.8908	sex	sad	female	EA	young	n/a
63.428	1.299	face	n/a	sex	surprise	female	WC	old	task-faces/2Surprise_Model2_1Female_1WC_2Old.mp4
64.727	0.6	rating	0.1869	sex	surprise	female	WC	old	n/a
65.16	0.167	rating_mouse_trajectory	0.1869	sex	surprise	female	WC	old	n/a
67.644	2.034	face	n/a	sex	pain	female	WC	old	task-faces/7Pain_Model4_1Female_1WC_2Old.mp4
69.678	1.317	rating	0.2638	sex	pain	female	WC	old	n/a
70.328	0.667	rating_mouse_trajectory	0.2638	sex	pain	female	WC	old	n/a
72.594	1.303	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
73.897	0.833	rating	0.1909	sex	fear	female	African	young	n/a
74.547	0.183	rating_mouse_trajectory	0.1909	sex	fear	female	African	young	n/a
76.821	1.31	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
78.132	1.117	rating	0.3002	sex	disgust	female	African	young	n/a
78.532	0.717	rating_mouse_trajectory	0.3002	sex	disgust	female	African	young	n/a
83.055	1.312	face	n/a	sex	disgust	male	WC	young	task-faces/4Disgust_Model3_2Male_1WC_1Young.mp4
84.367	1.15	rating	0.0858	sex	disgust	male	WC	young	n/a
84.734	0.783	rating_mouse_trajectory	0.0858	sex	disgust	male	WC	young	n/a
86.29	1.311	face	n/a	sex	anger	female	EA	young	task-faces/5Anger_Model5_1Female_2EA_1Young.mp4
87.602	1.017	rating	0.7836	sex	anger	female	EA	young	n/a
87.735	0.883	rating_mouse_trajectory	0.7836	sex	anger	female	EA	young	n/a
90.51	2.043	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
92.554	0.6	rating	0.3406	sex	pain	female	African	old	n/a
92.987	0.167	rating_mouse_trajectory	0.3406	sex	pain	female	African	old	n/a
94.458	1.314	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
95.772	0.85	rating	0.7269	sex	sad	female	African	old	n/a
96.072	0.55	rating_mouse_trajectory	0.7269	sex	sad	female	African	old	n/a
98.694	1.312	face	n/a	sex	disgust	female	EA	old	task-faces/4Disgust_Model5_1Female_2EA_2Old.mp4
100.006	1.0	rating	0.6683	sex	disgust	female	EA	old	n/a
100.19	0.817	rating_mouse_trajectory	0.6683	sex	disgust	female	EA	old	n/a
102.927	1.314	face	n/a	sex	surprise	male	EA	old	task-faces/2Surprise_Model4_2Male_2EA_2Old.mp4
104.241	0.5	rating	0.2071	sex	surprise	male	EA	old	n/a
104.608	0.133	rating_mouse_trajectory	0.2071	sex	surprise	male	EA	old	n/a
107.161	1.315	face	n/a	sex	happy	male	EA	young	task-faces/1Happy_Model1_2Male_2EA_1Young.mp4
108.476	1.45	rating	0.3608	sex	happy	male	EA	young	n/a
109.21	0.717	rating_mouse_trajectory	0.3608	sex	happy	male	EA	young	n/a
110.392	1.302	face	n/a	sex	fear	male	African	young	task-faces/3Fear_Model5_2Male_3African_1Young.mp4
111.694	1.55	rating	0.2678	sex	fear	male	African	young	n/a
112.111	1.133	rating_mouse_trajectory	0.2678	sex	fear	male	African	young	n/a
113.609	2.036	face	n/a	sex	pain	male	WC	young	task-faces/7Pain_Model4_2Male_1WC_1Young.mp4
115.646	1.233	rating	0.0635	sex	pain	male	WC	young	n/a
115.696	1.183	rating_mouse_trajectory	0.0635	sex	pain	male	WC	young	n/a
117.559	1.304	face	n/a	sex	sad	female	African	young	task-faces/6Sad_Model3_1Female_3African_1Young.mp4
118.864	0.933	rating	0.7047	sex	sad	female	African	young	n/a
119.13	0.667	rating_mouse_trajectory	0.7047	sex	sad	female	African	young	n/a
121.788	1.31	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
123.098	1.233	rating	0.3669	sex	sad	female	WC	young	n/a
123.898	0.433	rating_mouse_trajectory	0.3669	sex	sad	female	WC	young	n/a
126.022	2.045	face	n/a	sex	pleasure	female	WC	old	task-faces/8Pleasure_Model3_1Female_1WC_2Old.mp4
128.067	0.567	rating	0.2152	sex	pleasure	female	WC	old	n/a
128.134	0.5	rating_mouse_trajectory	0.2152	sex	pleasure	female	WC	old	n/a
130.994	1.308	face	n/a	sex	anger	female	African	old	task-faces/5Anger_Model2_1Female_3African_2Old.mp4
132.302	0.383	rating	0.6804	sex	anger	female	African	old	n/a
132.469	0.217	rating_mouse_trajectory	0.6804	sex	anger	female	African	old	n/a
134.209	2.044	face	n/a	sex	pain	male	WC	old	task-faces/7Pain_Model2_2Male_1WC_2Old.mp4
136.253	1.433	rating	0.1545	sex	pain	male	WC	old	n/a
136.653	1.033	rating_mouse_trajectory	0.1545	sex	pain	male	WC	old	n/a
138.16	2.045	face	n/a	sex	pain	male	African	old	task-faces/7Pain_Model1_2Male_3African_2Old.mp4
140.205	0.95	rating	0.2233	sex	pain	male	African	old	n/a
140.505	0.65	rating_mouse_trajectory	0.2233	sex	pain	male	African	old	n/a
143.128	1.312	face	n/a	sex	sad	female	EA	old	task-faces/6Sad_Model3_1Female_2EA_2Old.mp4
144.44	1.083	rating	0.4094	sex	sad	female	EA	old	n/a
145.506	0.017	rating_mouse_trajectory	0.4094	sex	sad	female	EA	old	n/a
146.36	1.314	face	n/a	sex	happy	male	WC	young	task-faces/1Happy_Model5_2Male_1WC_1Young.mp4
147.674	1.033	rating	0.1323	sex	happy	male	WC	young	n/a
