onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.822	25.987	narrative_presentation	n/a	n/a	Recovery-of-a-lost-one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.809	3.667	rating_feeling	943	452	Recovery-of-a-lost-one	town	Audio	n/a
31.376	3.1	feeling_mouse_trajectory	943	452	Recovery-of-a-lost-one	town	Audio	n/a
34.85	2.023	rating_expectation	784	495	Recovery-of-a-lost-one	town	Audio	n/a
35.583	1.29	expectation_mouse_trajectory	784	495	Recovery-of-a-lost-one	town	Audio	n/a
41.931	27.977	narrative_presentation	n/a	n/a	The-enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.908	3.952	rating_feeling	885	550	The-enigma	town	Audio	n/a
70.608	3.252	feeling_mouse_trajectory	885	550	The-enigma	town	Audio	n/a
73.941	2.358	rating_expectation	753	439	The-enigma	town	Audio	n/a
74.557	1.742	expectation_mouse_trajectory	753	439	The-enigma	town	Audio	n/a
83.013	11.976	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
94.989	3.035	rating_feeling	928	427	Revolt	town	Audio	n/a
95.672	2.351	feeling_mouse_trajectory	928	427	Revolt	town	Audio	n/a
99.016	1.784	rating_expectation	740	424	Revolt	town	Audio	n/a
99.45	1.351	expectation_mouse_trajectory	740	424	Revolt	town	Audio	n/a
105.071	11.978	narrative_presentation	n/a	n/a	Loss-of-loved-one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
117.049	2.226	rating_feeling	713	425	Loss-of-loved-one	swamp	Audio	n/a
117.532	1.742	feeling_mouse_trajectory	713	425	Loss-of-loved-one	swamp	Audio	n/a
121.074	2.024	rating_expectation	620	371	Loss-of-loved-one	swamp	Audio	n/a
121.524	1.574	expectation_mouse_trajectory	620	371	Loss-of-loved-one	swamp	Audio	n/a
127.146	7.311	narrative_presentation	n/a	n/a	An-enemy-loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.457	1.786	rating_feeling	657	400	An-enemy-loved	swamp	Audio	n/a
134.974	1.269	feeling_mouse_trajectory	657	400	An-enemy-loved	swamp	Audio	n/a
138.482	1.968	rating_expectation	594	394	An-enemy-loved	swamp	Audio	n/a
138.865	1.584	expectation_mouse_trajectory	594	394	An-enemy-loved	swamp	Audio	n/a
144.536	10.81	narrative_presentation	n/a	n/a	Daring-Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
155.346	1.818	rating_feeling	588	375	Daring-Enterprise	swamp	Audio	n/a
155.729	1.434	feeling_mouse_trajectory	588	375	Daring-Enterprise	swamp	Audio	n/a
159.372	1.976	rating_expectation	596	365	Daring-Enterprise	swamp	Audio	n/a
159.872	1.476	expectation_mouse_trajectory	596	365	Daring-Enterprise	swamp	Audio	n/a
168.429	23.281	narrative_presentation	n/a	n/a	Self-sacrifice-for-kin	city	Audio	task-narratives/Narrative6Situation7.mp3
191.71	2.985	rating_feeling	948	442	Self-sacrifice-for-kin	city	Audio	n/a
192.11	2.585	feeling_mouse_trajectory	948	442	Self-sacrifice-for-kin	city	Audio	n/a
195.736	2.151	rating_expectation	746	461	Self-sacrifice-for-kin	city	Audio	n/a
196.436	1.451	expectation_mouse_trajectory	746	461	Self-sacrifice-for-kin	city	Audio	n/a
204.793	5.282	narrative_presentation	n/a	n/a	Falling-prey-to-misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
210.074	2.775	rating_feeling	734	494	Falling-prey-to-misfortune	city	Audio	n/a
211.458	1.392	feeling_mouse_trajectory	734	494	Falling-prey-to-misfortune	city	Audio	n/a
214.093	1.823	rating_expectation	631	370	Falling-prey-to-misfortune	city	Audio	n/a
214.659	1.256	expectation_mouse_trajectory	631	370	Falling-prey-to-misfortune	city	Audio	n/a
222.168	9.305	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
231.473	1.668	rating_feeling	657	413	Madness	city	Audio	n/a
231.823	1.318	feeling_mouse_trajectory	657	413	Madness	city	Audio	n/a
235.5	1.551	rating_expectation	624	408	Madness	city	Audio	n/a
235.984	1.067	expectation_mouse_trajectory	624	408	Madness	city	Audio	n/a
244.556	12.645	narrative_presentation	n/a	n/a	Enmity-of-kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
257.201	2.79	rating_feeling	906	467	Enmity-of-kin	prison	Audio	n/a
257.851	2.14	feeling_mouse_trajectory	906	467	Enmity-of-kin	prison	Audio	n/a
