onset	duration	trial_type	response_value	stim_file
2.785	51.94	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
58.554	3.76	rating_relevance	15.1	n/a
63.289	3.482	rating_happy	23.12	n/a
68.824	3.998	rating_sad	25.21	n/a
73.209	3.366	rating_afraid	0.73	n/a
79.378	n/a	rating_disgusted	n/a	n/a
82.579	2.684	rating_warm	18.23	n/a
89.415	n/a	rating_engaged	n/a	n/a
90.015	198.194	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
292.541	4.295	rating_relevance	98.23	n/a
296.292	3.033	rating_happy	63.44	n/a
302.778	n/a	rating_sad	n/a	n/a
306.28	2.983	rating_afraid	2.08	n/a
310.214	1.9	rating_disgusted	0.0	n/a
317.234	3.9	rating_warm	10.31	n/a
321.835	3.484	rating_engaged	75.94	n/a
323.403	60.889	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
388.844	n/a	rating_relevance	n/a	n/a
392.462	3.1	rating_happy	66.25	n/a
397.73	3.35	rating_sad	7.4	n/a
401.848	2.45	rating_afraid	1.35	n/a
408.618	4.201	rating_disgusted	5.0	n/a
413.003	3.573	rating_warm	54.58	n/a
418.955	n/a	rating_engaged	n/a	n/a
419.511	38.764	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
462.088	3.776	rating_relevance	1.98	n/a
465.472	2.149	rating_happy	10.73	n/a
472.708	4.366	rating_sad	0.42	n/a
475.809	2.45	rating_afraid	41.77	n/a
481.595	3.217	rating_disgusted	2.08	n/a
487.897	n/a	rating_warm	n/a	n/a
492.866	4.45	rating_engaged	33.44	n/a
