onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
280.548	2.285	rating_feeling	958.0	705.0	Supplication	hospital	Text	n/a
282.264	0.568	feeling_mouse_trajectory	958.0	705.0	Supplication	hospital	Text	n/a
284.564	1.534	rating_expectation	820.0	565.0	Supplication	hospital	Text	n/a
284.614	1.484	expectation_mouse_trajectory	820.0	565.0	Supplication	hospital	Text	n/a
290.631	14.413	narrative_presentation	n/a	n/a	Madness	hospital	Text	task-narratives/Narrative1Situation2.txt
305.044	1.82	rating_feeling	827.0	571.0	Madness	hospital	Text	n/a
305.477	1.387	feeling_mouse_trajectory	827.0	571.0	Madness	hospital	Text	n/a
309.076	1.085	rating_expectation	657.0	487.0	Madness	hospital	Text	n/a
309.226	0.935	expectation_mouse_trajectory	657.0	487.0	Madness	hospital	Text	n/a
314.14	20.779	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
334.919	1.668	rating_feeling	786.0	550.0	Murderous adultury	hospital	Text	n/a
335.619	0.968	feeling_mouse_trajectory	786.0	550.0	Murderous adultury	hospital	Text	n/a
338.943	1.451	rating_expectation	733.0	525.0	Murderous adultury	hospital	Text	n/a
339.26	1.134	expectation_mouse_trajectory	733.0	525.0	Murderous adultury	hospital	Text	n/a
346.037	18.427	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Text	task-narratives/Narrative1Situation4.txt
364.464	1.334	rating_feeling	662.0	443.0	Recovery of a lost one	town	Text	n/a
364.947	0.851	feeling_mouse_trajectory	662.0	443.0	Recovery of a lost one	town	Text	n/a
368.482	1.217	rating_expectation	627.0	375.0	Recovery of a lost one	town	Text	n/a
368.698	1.001	expectation_mouse_trajectory	627.0	375.0	Recovery of a lost one	town	Text	n/a
375.549	11.058	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
386.606	0.99	rating_feeling	809.0	563.0	Slaying of kin unrecognized	town	Text	n/a
386.706	0.89	feeling_mouse_trajectory	809.0	563.0	Slaying of kin unrecognized	town	Text	n/a
390.628	1.138	rating_expectation	585.0	460.0	Slaying of kin unrecognized	town	Text	n/a
390.745	1.021	expectation_mouse_trajectory	585.0	460.0	Slaying of kin unrecognized	town	Text	n/a
395.69	25.13	narrative_presentation	n/a	n/a	An enemy loved	town	Text	task-narratives/Narrative1Situation6.txt
420.82	2.151	rating_feeling	704.0	530.0	An enemy loved	town	Text	n/a
421.337	1.634	feeling_mouse_trajectory	704.0	530.0	An enemy loved	town	Text	n/a
424.837	1.159	rating_expectation	694.0	429.0	An enemy loved	town	Text	n/a
424.954	1.042	expectation_mouse_trajectory	694.0	429.0	An enemy loved	town	Text	n/a
431.905	22.112	narrative_presentation	n/a	n/a	Fatal imprudence	prison	Text	task-narratives/Narrative1Situation7.txt
454.017	n/a	rating_feeling	n/a	n/a	Fatal imprudence	prison	Text	n/a
n/a	n/a	feeling_mouse_trajectory	n/a	n/a	Fatal imprudence	prison	Text	n/a
458.034	n/a	rating_expectation	n/a	n/a	Fatal imprudence	prison	Text	n/a
n/a	n/a	expectation_mouse_trajectory	n/a	n/a	Fatal imprudence	prison	Text	n/a
463.101	12.391	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative1Situation8.txt
475.493	2.24	rating_feeling	691.0	541.0	Discovery of dishonour of loved one	prison	Text	n/a
476.193	1.54	feeling_mouse_trajectory	691.0	541.0	Discovery of dishonour of loved one	prison	Text	n/a
479.515	1.872	rating_expectation	532.0	481.0	Discovery of dishonour of loved one	prison	Text	n/a
479.848	1.538	expectation_mouse_trajectory	532.0	481.0	Discovery of dishonour of loved one	prison	Text	n/a
491.58	29.481	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
521.061	n/a	rating_feeling	n/a	n/a	Abduction	prison	Text	n/a
n/a	n/a	feeling_mouse_trajectory	n/a	n/a	Abduction	prison	Text	n/a
525.083	3.772	rating_expectation	758.0	585.0	Abduction	prison	Text	n/a
528.083	0.772	expectation_mouse_trajectory	758.0	585.0	Abduction	prison	Text	n/a
