onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
320.882	1.201	rating_feeling	840	578	Discovery of dishonour of loved one	prison	Audio	n/a
321.298	0.784	feeling_mouse_trajectory	840	578	Discovery of dishonour of loved one	prison	Audio	n/a
324.908	0.95	rating_expectation	716	587	Discovery of dishonour of loved one	prison	Audio	n/a
325.208	0.65	expectation_mouse_trajectory	716	587	Discovery of dishonour of loved one	prison	Audio	n/a
329.962	20.153	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
350.116	1.438	rating_feeling	806	563	Crimes of love	park	Audio	n/a
350.449	1.105	feeling_mouse_trajectory	806	563	Crimes of love	park	Audio	n/a
354.139	2.137	rating_expectation	721	502	Crimes of love	park	Audio	n/a
354.706	1.57	expectation_mouse_trajectory	721	502	Crimes of love	park	Audio	n/a
363.192	14.112	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
377.304	1.768	rating_feeling	721	474	Necessity of sacrificing loved ones	park	Audio	n/a
378.287	0.784	feeling_mouse_trajectory	721	474	Necessity of sacrificing loved ones	park	Audio	n/a
381.329	1.534	rating_expectation	694	525	Necessity of sacrificing loved ones	park	Audio	n/a
381.913	0.951	expectation_mouse_trajectory	694	525	Necessity of sacrificing loved ones	park	Audio	n/a
388.384	5.486	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
393.87	1.972	rating_feeling	807	581	Adultery	park	Audio	n/a
394.87	0.972	feeling_mouse_trajectory	807	581	Adultery	park	Audio	n/a
397.906	1.554	rating_expectation	651	582	Adultery	park	Audio	n/a
398.673	0.787	expectation_mouse_trajectory	651	582	Adultery	park	Audio	n/a
405.958	20.817	narrative_presentation	n/a	n/a	Revolt	beach	Audio	task-narratives/Narrative5Situation7.mp3
426.776	1.718	rating_feeling	733	478	Revolt	beach	Audio	n/a
427.176	1.318	feeling_mouse_trajectory	733	478	Revolt	beach	Audio	n/a
430.798	1.525	rating_expectation	715	467	Revolt	beach	Audio	n/a
431.215	1.108	expectation_mouse_trajectory	715	467	Revolt	beach	Audio	n/a
437.869	7.284	narrative_presentation	n/a	n/a	An enemy loved	beach	Audio	task-narratives/Narrative5Situation8.mp3
445.153	2.036	rating_feeling	669	439	An enemy loved	beach	Audio	n/a
446.036	1.153	feeling_mouse_trajectory	669	439	An enemy loved	beach	Audio	n/a
449.173	2.801	rating_expectation	674	441	An enemy loved	beach	Audio	n/a
449.84	2.135	expectation_mouse_trajectory	674	441	An enemy loved	beach	Audio	n/a
456.226	37.943	narrative_presentation	n/a	n/a	Mistaken jealousy	beach	Audio	task-narratives/Narrative5Situation9.mp3
494.168	2.568	rating_feeling	1096	614	Mistaken jealousy	beach	Audio	n/a
495.168	1.568	feeling_mouse_trajectory	1096	614	Mistaken jealousy	beach	Audio	n/a
498.189	2.168	rating_expectation	835	585	Mistaken jealousy	beach	Audio	n/a
498.773	1.584	expectation_mouse_trajectory	835	585	Mistaken jealousy	beach	Audio	n/a
