onset	duration	trial_type	response_value	stim_file
2.779	38.903	video	n/a	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
46.257	n/a	rating_relevance	n/a	n/a
51.293	n/a	rating_happy	n/a	n/a
56.328	n/a	rating_sad	n/a	n/a
61.363	n/a	rating_afraid	n/a	n/a
66.398	n/a	rating_disgusted	n/a	n/a
71.433	n/a	rating_warm	n/a	n/a
76.452	n/a	rating_engaged	n/a	n/a
77.084	74.582	video	n/a	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
156.215	n/a	rating_relevance	n/a	n/a
161.25	n/a	rating_happy	n/a	n/a
166.286	n/a	rating_sad	n/a	n/a
171.321	n/a	rating_afraid	n/a	n/a
176.356	n/a	rating_disgusted	n/a	n/a
181.374	n/a	rating_warm	n/a	n/a
186.41	n/a	rating_engaged	n/a	n/a
186.971	138.891	video	n/a	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
330.413	n/a	rating_relevance	n/a	n/a
335.449	n/a	rating_happy	n/a	n/a
340.467	n/a	rating_sad	n/a	n/a
345.486	n/a	rating_afraid	n/a	n/a
350.521	n/a	rating_disgusted	n/a	n/a
355.556	n/a	rating_warm	n/a	n/a
360.575	n/a	rating_engaged	n/a	n/a
361.121	27.065	video	n/a	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
392.737	n/a	rating_relevance	n/a	n/a
397.755	n/a	rating_happy	n/a	n/a
402.79	n/a	rating_sad	n/a	n/a
407.809	n/a	rating_afraid	n/a	n/a
412.827	n/a	rating_disgusted	n/a	n/a
417.863	n/a	rating_warm	n/a	n/a
422.898	n/a	rating_engaged	n/a	n/a
