onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
359.45	1.017	memory	dummy	study_dummy	n/a	task-memory/obj294tank.png	n/a	n/a
371.604	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.681	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.742	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.802	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.381	1.356	memory	test	test_new	correct	task-memory/obj077deer.png	new	n/a
491.999	1.136	memory	test	test_new	correct	task-memory/obj140hinge.png	new	n/a
494.583	0.862	memory	test	test_new	correct	task-memory/obj093egg.png	new	n/a
497.418	0.647	memory	test	test_old	correct	task-memory/obj252ruler.png	old	n/a
500.369	0.981	memory	test	test_new	correct	task-memory/obj079desk.png	new	n/a
502.97	2.0	memory	test	test_old	incorrect	task-memory/obj246rockingchair.png	n/a	n/a
505.604	1.2	memory	test	test_old	correct	task-memory/obj082doctor.png	old	n/a
508.238	1.083	memory	test	test_old	correct	task-memory/obj105flag.png	old	n/a
510.989	1.036	memory	test	test_new	correct	task-memory/obj156kite.png	new	n/a
513.707	0.854	memory	test	test_new	correct	task-memory/obj054chain.png	new	n/a
516.341	0.866	memory	test	test_old	correct	task-memory/obj073crackers.png	old	n/a
519.359	0.735	memory	test	test_new	correct	task-memory/obj110football.png	new	n/a
522.277	1.05	memory	test	test_old	correct	task-memory/obj182microscope.png	old	n/a
525.128	0.905	memory	test	test_old	correct	task-memory/obj170lipstick.png	old	n/a
527.946	0.866	memory	test	test_new	correct	task-memory/obj260scissors.png	new	n/a
530.73	1.25	memory	test	test_new	correct	task-memory/obj239rake.png	new	n/a
533.314	0.959	memory	test	test_old	correct	task-memory/obj159knot.png	old	n/a
536.149	0.852	memory	test	test_new	correct	task-memory/obj166lightbulb.png	new	n/a
538.75	1.02	memory	test	test_old	correct	task-memory/obj127hair.png	old	n/a
541.317	0.788	memory	test	test_old	correct	task-memory/obj162lawnmower.png	old	n/a
543.885	0.822	memory	test	test_new	correct	task-memory/obj320umbrella.png	new	n/a
546.736	1.132	memory	test	test_new	correct	task-memory/obj336wheelchair.png	new	n/a
549.437	1.015	memory	test	test_new	correct	task-memory/obj198octopus.png	new	n/a
552.021	0.85	memory	test	test_old	correct	task-memory/obj285squirrel.png	old	n/a
554.939	0.909	memory	test	test_new	correct	task-memory/obj100feather.png	new	n/a
557.974	0.962	memory	test	test_old	correct	task-memory/obj067comb.png	old	n/a
560.758	1.312	memory	test	test_old	correct	task-memory/obj329walrus.png	old	n/a
563.459	0.904	memory	test	test_old	correct	task-memory/obj291swing.png	old	n/a
566.26	1.216	memory	test	test_new	incorrect	task-memory/obj273sled.png	old	n/a
569.145	0.951	memory	test	test_new	correct	task-memory/obj163leaf.png	new	n/a
571.795	0.91	memory	test	test_old	correct	task-memory/obj066dime.png	old	n/a
574.647	0.952	memory	test	test_old	correct	task-memory/obj056cheese.png	old	n/a
577.664	1.188	memory	test	test_old	correct	task-memory/obj334wheel.png	old	n/a
580.515	0.88	memory	test	test_new	correct	task-memory/obj164lemon.png	new	n/a
583.1	1.46	memory	test	test_old	incorrect	task-memory/obj244rock.png	new	n/a
585.884	1.031	memory	test	test_new	incorrect	task-memory/obj219pillow.png	old	n/a
588.552	0.935	memory	test	test_old	correct	task-memory/obj060chimney.png	old	n/a
591.403	0.931	memory	test	test_old	correct	task-memory/obj124grapes.png	old	n/a
594.054	1.56	memory	test	test_new	incorrect	task-memory/obj167lightning.png	old	n/a
597.038	0.752	memory	test	test_new	correct	task-memory/obj247rollerskate.png	new	n/a
