onset	duration	trial_type	response_value	stim_file
2.769	155.233	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
162.564	n/a	rating_relevance	n/a	n/a
167.6	n/a	rating_happy	n/a	n/a
172.635	n/a	rating_sad	n/a	n/a
177.67	n/a	rating_afraid	n/a	n/a
182.705	n/a	rating_disgusted	n/a	n/a
187.724	n/a	rating_warm	n/a	n/a
192.759	n/a	rating_engaged	n/a	n/a
193.297	57.119	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
254.984	n/a	rating_relevance	n/a	n/a
260.019	n/a	rating_happy	n/a	n/a
265.054	n/a	rating_sad	n/a	n/a
270.073	n/a	rating_afraid	n/a	n/a
275.108	n/a	rating_disgusted	n/a	n/a
280.144	n/a	rating_warm	n/a	n/a
285.162	n/a	rating_engaged	n/a	n/a
285.696	243.897	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
534.143	n/a	rating_relevance	n/a	n/a
539.178	n/a	rating_happy	n/a	n/a
544.214	n/a	rating_sad	n/a	n/a
549.249	n/a	rating_afraid	n/a	n/a
554.284	n/a	rating_disgusted	n/a	n/a
559.303	n/a	rating_warm	n/a	n/a
564.322	n/a	rating_engaged	n/a	n/a
564.861	30.157	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
599.569	n/a	rating_relevance	n/a	n/a
604.604	n/a	rating_happy	n/a	n/a
609.639	n/a	rating_sad	n/a	n/a
614.675	n/a	rating_afraid	n/a	n/a
619.71	n/a	rating_disgusted	n/a	n/a
624.745	n/a	rating_warm	n/a	n/a
629.781	n/a	rating_engaged	n/a	n/a
