onset	duration	trial_type	response_value	stim_file
2.78	51.941	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
58.351	3.579	rating_relevance	41.56	n/a
62.736	2.947	rating_happy	80.52	n/a
66.171	1.365	rating_sad	0.0	n/a
71.523	1.699	rating_afraid	0.0	n/a
75.908	1.059	rating_disgusted	0.0	n/a
83.11	3.239	rating_warm	73.96	n/a
87.929	3.049	rating_engaged	73.33	n/a
89.978	198.193	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
290.438	2.225	rating_relevance	69.27	n/a
295.273	2.052	rating_happy	61.35	n/a
299.291	1.05	rating_sad	0.0	n/a
304.693	1.432	rating_afraid	5.21	n/a
309.278	0.999	rating_disgusted	0.0	n/a
315.414	2.117	rating_warm	46.77	n/a
319.932	1.62	rating_engaged	95.31	n/a
323.374	60.882	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
386.824	2.523	rating_relevance	14.06	n/a
390.992	1.67	rating_happy	56.77	n/a
395.343	1.005	rating_sad	0.0	n/a
400.145	0.8	rating_afraid	0.0	n/a
407.915	3.549	rating_disgusted	0.0	n/a
410.849	1.465	rating_warm	23.96	n/a
416.568	2.165	rating_engaged	45.1	n/a
419.447	38.757	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
461.635	3.387	rating_relevance	10.73	n/a
465.086	1.817	rating_happy	5.62	n/a
470.005	1.715	rating_sad	11.04	n/a
474.456	1.149	rating_afraid	18.23	n/a
480.675	2.35	rating_disgusted	27.5	n/a
484.443	1.099	rating_warm	0.0	n/a
490.345	1.983	rating_engaged	25.62	n/a
