onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.798	3.137	cue	n/a	n/a	likeability	n/a	n/a
5.935	6.189	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
12.202	2.489	rating	44.67	Strong	likeability	n/a	n/a
13.352	1.339	rating_mouse_trajectory	44.67	Strong	likeability	n/a	n/a
17.398	5.56	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
23.023	1.952	rating	43.15	Strong	likeability	n/a	n/a
23.973	1.002	rating_mouse_trajectory	43.15	Strong	likeability	n/a	n/a
28.171	5.122	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
33.36	2.601	rating	9.95	Weak	likeability	n/a	n/a
33.577	2.385	rating_mouse_trajectory	9.95	Weak	likeability	n/a	n/a
38.395	3.129	cue	n/a	n/a	similarity	n/a	n/a
41.524	5.007	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
46.598	1.801	rating	11.13	Moderate	similarity	n/a	n/a
47.015	1.384	rating_mouse_trajectory	11.13	Moderate	similarity	n/a	n/a
51.681	5.226	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
56.969	1.906	rating	18.73	Moderate	similarity	n/a	n/a
57.352	1.522	rating_mouse_trajectory	18.73	Moderate	similarity	n/a	n/a
62.105	5.036	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-01_content-visswar.mp4
67.222	2.869	rating	10.62	Moderate	similarity	n/a	n/a
67.489	2.602	rating_mouse_trajectory	10.62	Moderate	similarity	n/a	n/a
72.241	3.117	cue	n/a	n/a	mentalizing	enjoy	n/a
75.358	5.22	video	n/a	n/a	mentalizing	enjoy	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
80.644	3.201	rating	51.56	Strong	mentalizing	enjoy	n/a
81.711	2.135	rating_mouse_trajectory	51.56	Strong	mentalizing	enjoy	n/a
85.718	5.514	video	n/a	n/a	mentalizing	enjoy	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
91.298	3.068	rating	3.83	Weak	mentalizing	enjoy	n/a
92.348	2.018	rating_mouse_trajectory	3.83	Weak	mentalizing	enjoy	n/a
96.401	5.556	video	n/a	n/a	mentalizing	enjoy	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
102.019	3.089	rating	5.76	Weak	mentalizing	enjoy	n/a
102.635	2.472	rating_mouse_trajectory	5.76	Weak	mentalizing	enjoy	n/a
107.037	3.127	cue	n/a	n/a	likeability	n/a	n/a
110.165	5.293	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
115.524	1.818	rating	50.16	Strong	likeability	n/a	n/a
116.407	0.934	rating_mouse_trajectory	50.16	Strong	likeability	n/a	n/a
120.683	6.662	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-02_content-HB.mp4
127.412	1.317	rating	0.0	No sensation	likeability	n/a	n/a
127.512	1.217	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
132.486	5.229	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
137.782	1.868	rating	44.02	Strong	likeability	n/a	n/a
138.365	1.284	rating_mouse_trajectory	44.02	Strong	likeability	n/a	n/a
142.817	3.163	cue	n/a	n/a	similarity	n/a	n/a
145.981	4.077	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-05_content-parkour.mp4
150.12	2.321	rating	11.08	Moderate	similarity	n/a	n/a
150.62	1.821	rating_mouse_trajectory	11.08	Moderate	similarity	n/a	n/a
155.229	5.33	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-18_content-angrygrandpa.mp4
160.624	1.901	rating	9.08	Weak	similarity	n/a	n/a
161.191	1.334	rating_mouse_trajectory	9.08	Weak	similarity	n/a	n/a
165.749	5.563	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
171.378	2.018	rating	9.77	Weak	similarity	n/a	n/a
171.761	1.634	rating_mouse_trajectory	9.77	Weak	similarity	n/a	n/a
176.413	3.151	cue	n/a	n/a	likeability	n/a	n/a
179.565	6.343	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
185.967	1.591	rating	51.41	Strong	likeability	n/a	n/a
186.45	1.108	rating_mouse_trajectory	51.41	Strong	likeability	n/a	n/a
191.039	5.502	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
196.604	2.12	rating	85.87	Very strong	likeability	n/a	n/a
