onset	duration	trial_type	response_value	stim_file
2.768	155.219	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
162.552	n/a	rating_relevance	n/a	n/a
166.187	3.116	rating_happy	81.04	n/a
171.639	3.55	rating_sad	18.54	n/a
176.04	2.934	rating_afraid	1.35	n/a
180.292	2.167	rating_disgusted	1.56	n/a
183.159	0.016	rating_warm	0.0	n/a
192.046	3.884	rating_engaged	85.42	n/a
193.195	57.108	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
252.652	2.31	rating_relevance	2.81	n/a
259.871	n/a	rating_happy	n/a	n/a
264.656	4.268	rating_sad	12.6	n/a
269.425	4.017	rating_afraid	13.65	n/a
272.442	2.017	rating_disgusted	1.25	n/a
279.962	n/a	rating_warm	n/a	n/a
280.495	0.016	rating_engaged	0.0	n/a
285.513	243.874	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
533.222	3.8	rating_relevance	32.6	n/a
536.089	1.65	rating_happy	0.21	n/a
543.959	n/a	rating_sad	n/a	n/a
548.994	n/a	rating_afraid	n/a	n/a
552.245	2.739	rating_disgusted	90.42	n/a
558.481	3.954	rating_warm	0.42	n/a
563.85	4.302	rating_engaged	73.75	n/a
564.583	30.135	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
599.263	n/a	rating_relevance	n/a	n/a
603.414	3.637	rating_happy	91.35	n/a
606.999	2.199	rating_sad	1.98	n/a
613.918	4.099	rating_afraid	0.31	n/a
616.686	1.85	rating_disgusted	0.31	n/a
622.555	2.7	rating_warm	82.08	n/a
627.923	3.05	rating_engaged	37.92	n/a
