onset	duration	trial_type	response_value	stim_file
2.766	106.326	video	n/a	task-alignvideo/ses-01_run-03_order-01_content-huggingpets.mp4
111.257	2.116	rating_relevance	46.88	n/a
116.375	2.215	rating_happy	54.17	n/a
120.176	1.0	rating_sad	0.0	n/a
124.845	0.649	rating_afraid	0.0	n/a
129.88	0.666	rating_disgusted	0.0	n/a
136.349	2.116	rating_warm	59.69	n/a
140.767	1.516	rating_engaged	48.85	n/a
144.284	59.192	video	n/a	task-alignvideo/ses-01_run-03_order-02_content-bestfriendsweating.mp4
205.008	1.499	rating_relevance	0.0	n/a
209.46	0.933	rating_happy	0.0	n/a
214.528	0.982	rating_sad	3.65	n/a
219.497	0.932	rating_afraid	10.73	n/a
225.599	2.017	rating_disgusted	15.52	n/a
229.167	0.566	rating_warm	0.0	n/a
235.436	1.822	rating_engaged	17.5	n/a
238.652	20.943	video	n/a	task-alignvideo/ses-01_run-03_order-03_content-cupstacking.mp4
260.896	1.271	rating_relevance	0.0	n/a
266.181	1.533	rating_happy	5.21	n/a
270.182	0.516	rating_sad	0.0	n/a
275.101	0.415	rating_afraid	0.0	n/a
280.069	0.372	rating_disgusted	0.0	n/a
285.555	0.837	rating_warm	0.0	n/a
292.107	2.366	rating_engaged	9.17	n/a
294.772	136.721	video	n/a	task-alignvideo/ses-01_run-03_order-04_content-dancewithdeath.mp4
434.377	2.845	rating_relevance	8.33	n/a
439.429	2.884	rating_happy	30.94	n/a
442.447	0.883	rating_sad	0.0	n/a
448.082	1.499	rating_afraid	16.15	n/a
452.634	1.033	rating_disgusted	0.0	n/a
458.353	1.738	rating_warm	31.04	n/a
463.988	2.354	rating_engaged	48.44	n/a
