onset	duration	trial_type	response_value	stim_file
2.768	155.216	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
161.468	3.426	rating_relevance	8.85	n/a
165.169	2.116	rating_happy	21.88	n/a
171.088	3.017	rating_sad	1.25	n/a
175.756	2.667	rating_afraid	0.62	n/a
182.225	4.118	rating_disgusted	16.88	n/a
184.626	1.498	rating_warm	10.0	n/a
190.862	2.716	rating_engaged	37.92	n/a
193.183	57.116	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
254.853	n/a	rating_relevance	n/a	n/a
258.504	3.133	rating_happy	5.42	n/a
262.172	1.783	rating_sad	26.88	n/a
267.357	1.95	rating_afraid	32.29	n/a
271.909	1.489	rating_disgusted	16.56	n/a
277.244	1.804	rating_warm	1.77	n/a
282.596	2.135	rating_engaged	34.48	n/a
285.496	243.886	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
532.023	2.584	rating_relevance	38.85	n/a
536.174	1.716	rating_happy	5.1	n/a
543.11	3.639	rating_sad	11.98	n/a
546.528	2.037	rating_afraid	4.48	n/a
551.363	1.849	rating_disgusted	3.54	n/a
556.532	1.999	rating_warm	5.1	n/a
562.434	2.883	rating_engaged	39.79	n/a
564.581	30.148	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
599.298	n/a	rating_relevance	n/a	n/a
603.849	4.033	rating_happy	32.19	n/a
604.85	0.016	rating_sad	0.0	n/a
613.119	3.267	rating_afraid	1.56	n/a
617.571	2.699	rating_disgusted	1.25	n/a
621.839	1.95	rating_warm	18.33	n/a
627.241	2.333	rating_engaged	13.96	n/a
