onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.824	1.322	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.146	1.833	rating	0.644	age	disgust	female	WC	old	n/a
6.479	0.5	rating_mouse_trajectory	0.644	age	disgust	female	WC	old	n/a
7.136	2.045	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.181	0.567	rating	0.551	age	pain	male	African	old	n/a
9.548	0.2	rating_mouse_trajectory	0.551	age	pain	male	African	old	n/a
11.118	1.314	face	n/a	age	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.432	0.851	rating	0.7856	age	fear	male	EA	old	n/a
12.799	0.484	rating_mouse_trajectory	0.7856	age	fear	male	EA	old	n/a
15.353	1.314	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.667	0.668	rating	0.6299	age	happy	male	EA	old	n/a
17.1	0.235	rating_mouse_trajectory	0.6299	age	happy	male	EA	old	n/a
18.579	1.305	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
19.885	1.041	rating	0.7856	age	happy	female	EA	old	n/a
20.118	0.808	rating_mouse_trajectory	0.7856	age	happy	female	EA	old	n/a
25.83	1.308	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.138	0.589	rating	0.199	age	anger	male	WC	young	n/a
27.371	0.356	rating_mouse_trajectory	0.199	age	anger	male	WC	young	n/a
29.059	1.313	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.372	0.688	rating	0.2921	age	happy	male	WC	young	n/a
30.639	0.422	rating_mouse_trajectory	0.2921	age	happy	male	WC	young	n/a
32.293	1.314	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.607	0.303	rating	0.466	age	disgust	male	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	disgust	male	WC	old	n/a
35.511	1.313	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
36.825	0.618	rating	0.1444	age	sad	male	WC	young	n/a
36.925	0.518	rating_mouse_trajectory	0.1444	age	sad	male	WC	young	n/a
38.746	2.047	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
40.793	0.651	rating	0.1505	age	pleasure	female	WC	young	n/a
40.876	0.567	rating_mouse_trajectory	0.1505	age	pleasure	female	WC	young	n/a
44.698	1.314	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.011	0.717	rating	0.3204	age	surprise	male	WC	old	n/a
46.428	0.301	rating_mouse_trajectory	0.3204	age	surprise	male	WC	old	n/a
48.933	1.297	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.23	0.751	rating	0.3386	age	happy	female	WC	young	n/a
50.63	0.351	rating_mouse_trajectory	0.3386	age	happy	female	WC	young	n/a
54.147	1.301	face	n/a	age	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.448	0.851	rating	0.1869	age	happy	male	African	young	n/a
55.765	0.534	rating_mouse_trajectory	0.1869	age	happy	male	African	young	n/a
58.353	1.314	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.667	0.401	rating	0.6258	age	sad	female	African	old	n/a
59.75	0.317	rating_mouse_trajectory	0.6258	age	sad	female	African	old	n/a
62.571	2.031	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.602	0.825	rating	0.0635	age	pain	female	WC	young	n/a
64.652	0.775	rating_mouse_trajectory	0.0635	age	pain	female	WC	young	n/a
67.523	1.313	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
68.837	1.867	rating	0.551	age	happy	male	WC	old	n/a
69.987	0.717	rating_mouse_trajectory	0.551	age	happy	male	WC	old	n/a
71.765	2.04	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
73.805	0.688	rating	0.2658	age	pain	male	EA	young	n/a
73.855	0.638	rating_mouse_trajectory	0.2658	age	pain	male	EA	young	n/a
76.727	2.047	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
78.774	0.503	rating	0.6582	age	pleasure	male	African	old	n/a
