onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
298.889	0.2	posner	invalid_cue	correct	left	n/a	n/a	61
299.089	0.409	posner	target_response	correct	left	right	right	61
302.457	0.2	posner	invalid_cue	correct	left	n/a	n/a	62
302.657	0.526	posner	target_response	correct	left	right	right	62
305.525	0.2	posner	invalid_cue	correct	right	n/a	n/a	63
305.725	0.516	posner	target_response	correct	right	left	left	63
308.792	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
308.993	0.433	posner	target_response	correct	left	right	right	64
316.262	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
316.462	0.438	posner	target_response	correct	right	left	left	65
320.33	0.2	posner	invalid_cue	correct	right	n/a	n/a	66
320.53	0.503	posner	target_response	correct	right	left	left	66
323.398	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
323.598	0.401	posner	target_response	correct	left	right	right	67
327.166	0.2	posner	valid_cue	correct	right	n/a	n/a	68
327.366	0.418	posner	target_response	correct	right	right	right	68
330.634	0.2	posner	valid_cue	correct	right	n/a	n/a	69
330.834	0.45	posner	target_response	correct	right	right	right	69
333.902	0.2	posner	valid_cue	correct	left	n/a	n/a	70
334.102	0.382	posner	target_response	correct	left	left	left	70
340.371	0.2	posner	invalid_cue	correct	left	n/a	n/a	71
340.571	0.389	posner	target_response	correct	left	right	right	71
347.84	0.2	posner	valid_cue	correct	left	n/a	n/a	72
348.04	0.378	posner	target_response	correct	left	left	left	72
353.209	0.2	posner	valid_cue	correct	left	n/a	n/a	73
353.409	0.391	posner	target_response	correct	left	left	left	73
356.777	0.2	posner	invalid_cue	correct	left	n/a	n/a	74
356.977	0.46	posner	target_response	correct	left	right	right	74
359.745	0.2	posner	invalid_cue	correct	right	n/a	n/a	75
359.945	0.478	posner	target_response	correct	right	left	left	75
363.113	0.2	posner	invalid_cue	correct	left	n/a	n/a	76
363.313	0.368	posner	target_response	correct	left	right	right	76
368.381	0.2	posner	invalid_cue	correct	right	n/a	n/a	77
368.581	0.429	posner	target_response	correct	right	left	left	77
375.851	0.2	posner	invalid_cue	correct	right	n/a	n/a	78
376.051	0.436	posner	target_response	correct	right	left	left	78
385.521	0.2	posner	valid_cue	correct	left	n/a	n/a	79
385.721	0.441	posner	target_response	correct	left	left	left	79
388.489	0.2	posner	valid_cue	correct	right	n/a	n/a	80
388.689	0.514	posner	target_response	correct	right	right	right	80
395.758	0.2	posner	valid_cue	correct	left	n/a	n/a	81
395.958	0.408	posner	target_response	correct	left	left	left	81
403.228	0.2	posner	valid_cue	correct	right	n/a	n/a	82
403.428	0.369	posner	target_response	correct	right	right	right	82
406.996	0.2	posner	invalid_cue	correct	right	n/a	n/a	83
407.196	0.386	posner	target_response	correct	right	left	left	83
410.064	0.2	posner	invalid_cue	correct	right	n/a	n/a	84
410.264	0.405	posner	target_response	correct	right	left	left	84
419.734	0.2	posner	valid_cue	correct	left	n/a	n/a	85
419.934	0.424	posner	target_response	correct	left	left	left	85
424.302	0.2	posner	invalid_cue	correct	right	n/a	n/a	86
424.502	0.426	posner	target_response	correct	right	left	left	86
429.671	0.2	posner	invalid_cue	correct	right	n/a	n/a	87
429.871	0.451	posner	target_response	correct	right	left	left	87
432.639	0.2	posner	valid_cue	correct	left	n/a	n/a	88
432.839	0.467	posner	target_response	correct	left	left	left	88
435.907	0.2	posner	valid_cue	correct	right	n/a	n/a	89
436.107	0.401	posner	target_response	correct	right	right	right	89
442.376	0.2	posner	valid_cue	correct	left	n/a	n/a	90
442.576	0.418	posner	target_response	correct	left	left	left	90
449.845	0.2	posner	valid_cue	correct	left	n/a	n/a	91
450.045	0.398	posner	target_response	correct	left	left	left	91
457.315	0.2	posner	valid_cue	correct	left	n/a	n/a	92
457.515	0.34	posner	target_response	correct	left	left	left	92
460.282	0.2	posner	valid_cue	correct	left	n/a	n/a	93
460.482	0.548	posner	target_response	correct	left	left	left	93
463.55	0.2	posner	invalid_cue	correct	right	n/a	n/a	94
463.75	0.399	posner	target_response	correct	right	left	left	94
466.818	0.2	posner	invalid_cue	correct	left	n/a	n/a	95
467.018	0.472	posner	target_response	correct	left	right	right	95
470.586	0.2	posner	invalid_cue	correct	right	n/a	n/a	96
470.786	0.384	posner	target_response	correct	right	left	left	96
473.954	0.2	posner	valid_cue	correct	right	n/a	n/a	97
474.154	0.375	posner	target_response	correct	right	right	right	97
477.322	0.2	posner	valid_cue	correct	left	n/a	n/a	98
477.522	0.324	posner	target_response	correct	left	left	left	98
486.992	0.2	posner	valid_cue	correct	right	n/a	n/a	99
487.192	0.332	posner	target_response	correct	right	right	right	99
490.36	0.2	posner	invalid_cue	correct	left	n/a	n/a	100
490.56	0.481	posner	target_response	correct	left	right	right	100
493.628	0.2	posner	invalid_cue	correct	left	n/a	n/a	101
493.828	0.417	posner	target_response	correct	left	right	right	101
497.296	0.2	posner	invalid_cue	correct	left	n/a	n/a	102
497.496	0.416	posner	target_response	correct	left	right	right	102
504.065	0.2	posner	invalid_cue	correct	right	n/a	n/a	103
504.265	0.389	posner	target_response	correct	right	left	left	103
510.534	0.2	posner	invalid_cue	correct	left	n/a	n/a	104
510.734	0.47	posner	target_response	correct	left	right	right	104
517.003	0.2	posner	invalid_cue	correct	left	n/a	n/a	105
517.204	0.41	posner	target_response	correct	left	right	right	105
523.773	0.2	posner	invalid_cue	correct	right	n/a	n/a	106
523.973	0.408	posner	target_response	correct	right	left	left	106
531.242	0.2	posner	invalid_cue	correct	left	n/a	n/a	107
531.442	0.356	posner	target_response	correct	left	right	right	107
537.511	0.2	posner	invalid_cue	correct	left	n/a	n/a	108
537.711	0.495	posner	target_response	correct	left	right	right	108
542.58	0.2	posner	valid_cue	correct	right	n/a	n/a	109
542.78	0.417	posner	target_response	correct	right	right	right	109
546.548	0.2	posner	invalid_cue	correct	right	n/a	n/a	110
546.748	0.433	posner	target_response	correct	right	left	left	110
549.916	0.2	posner	invalid_cue	correct	left	n/a	n/a	111
550.116	0.436	posner	target_response	correct	left	right	right	111
556.585	0.2	posner	invalid_cue	correct	right	n/a	n/a	112
556.785	0.407	posner	target_response	correct	right	left	left	112
564.054	0.2	posner	invalid_cue	correct	left	n/a	n/a	113
564.254	0.37	posner	target_response	correct	left	right	right	113
571.624	0.2	posner	invalid_cue	correct	right	n/a	n/a	114
571.824	0.353	posner	target_response	correct	right	left	left	114
575.092	0.2	posner	valid_cue	correct	left	n/a	n/a	115
575.292	0.471	posner	target_response	correct	left	left	left	115
581.461	0.2	posner	invalid_cue	correct	right	n/a	n/a	116
581.661	0.466	posner	target_response	correct	right	left	left	116
584.729	0.2	posner	invalid_cue	correct	left	n/a	n/a	117
584.929	0.397	posner	target_response	correct	left	right	right	117
587.696	0.2	posner	valid_cue	correct	left	n/a	n/a	118
587.897	0.424	posner	target_response	correct	left	left	left	118
591.565	0.2	posner	valid_cue	correct	left	n/a	n/a	119
591.765	0.417	posner	target_response	correct	left	left	left	119
599.034	0.2	posner	invalid_cue	correct	right	n/a	n/a	120
599.234	0.443	posner	target_response	correct	right	left	left	120
