onset	duration	trial_type	response_value	stim_file
2.767	142.359	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
149.693	n/a	rating_relevance	n/a	n/a
154.729	n/a	rating_happy	n/a	n/a
159.764	n/a	rating_sad	n/a	n/a
164.799	n/a	rating_afraid	n/a	n/a
169.817	n/a	rating_disgusted	n/a	n/a
174.869	n/a	rating_warm	n/a	n/a
179.905	n/a	rating_engaged	n/a	n/a
180.438	339.077	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
524.066	n/a	rating_relevance	n/a	n/a
529.101	n/a	rating_happy	n/a	n/a
534.137	n/a	rating_sad	n/a	n/a
539.172	n/a	rating_afraid	n/a	n/a
544.19	n/a	rating_disgusted	n/a	n/a
549.209	n/a	rating_warm	n/a	n/a
554.244	n/a	rating_engaged	n/a	n/a
