onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.816	1.331	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
5.147	1.767	rating	0.5955	intensity	anger	female	African	old	n/a
6.23	0.683	rating_mouse_trajectory	0.5955	intensity	anger	female	African	old	n/a
7.055	1.326	face	n/a	intensity	anger	female	EA	old	task-faces/5Anger_Model3_1Female_2EA_2Old.mp4
8.382	0.803	rating	0.6036	intensity	anger	female	EA	old	n/a
8.415	0.77	rating_mouse_trajectory	0.6036	intensity	anger	female	EA	old	n/a
10.287	1.312	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
11.6	1.452	rating	0.3447	intensity	sad	male	WC	young	n/a
11.966	1.085	rating_mouse_trajectory	0.3447	intensity	sad	male	WC	young	n/a
14.507	1.311	face	n/a	intensity	anger	female	WC	young	task-faces/5Anger_Model5_1Female_1WC_1Young.mp4
15.818	1.069	rating	0.6056	intensity	anger	female	WC	young	n/a
16.218	0.669	rating_mouse_trajectory	0.6056	intensity	anger	female	WC	young	n/a
17.724	1.328	face	n/a	intensity	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
19.052	1.709	rating	0.2597	intensity	surprise	female	WC	young	n/a
19.302	1.459	rating_mouse_trajectory	0.2597	intensity	surprise	female	WC	young	n/a
24.967	2.039	face	n/a	intensity	pain	female	EA	old	task-faces/7Pain_Model3_1Female_2EA_2Old.mp4
27.005	1.406	rating	0.7613	intensity	pain	female	EA	old	n/a
27.205	1.206	rating_mouse_trajectory	0.7613	intensity	pain	female	EA	old	n/a
28.915	1.308	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
30.223	1.639	rating	0.4559	intensity	disgust	female	WC	old	n/a
30.573	1.289	rating_mouse_trajectory	0.4559	intensity	disgust	female	WC	old	n/a
32.133	1.325	face	n/a	intensity	happy	female	African	old	task-faces/1Happy_Model4_1Female_3African_2Old.mp4
33.458	1.854	rating	0.7472	intensity	happy	female	African	old	n/a
33.841	1.47	rating_mouse_trajectory	0.7472	intensity	happy	female	African	old	n/a
35.366	2.043	face	n/a	intensity	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
37.409	1.086	rating	0.7108	intensity	pain	male	African	young	n/a
37.476	1.019	rating_mouse_trajectory	0.7108	intensity	pain	male	African	young	n/a
39.316	1.311	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
40.627	1.052	rating	0.8989	intensity	happy	male	WC	young	n/a
40.927	0.752	rating_mouse_trajectory	0.8989	intensity	happy	male	WC	young	n/a
44.538	1.324	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
45.862	0.768	rating	0.3184	intensity	surprise	male	EA	young	n/a
46.096	0.535	rating_mouse_trajectory	0.3184	intensity	surprise	male	EA	young	n/a
48.774	1.306	face	n/a	intensity	surprise	male	EA	old	task-faces/2Surprise_Model1_2Male_2EA_2Old.mp4
50.081	0.652	rating	0.6117	intensity	surprise	male	EA	old	n/a
50.197	0.535	rating_mouse_trajectory	0.6117	intensity	surprise	male	EA	old	n/a
53.993	1.323	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.316	0.935	rating	0.3386	intensity	happy	male	African	young	n/a
55.666	0.585	rating_mouse_trajectory	0.3386	intensity	happy	male	African	young	n/a
58.217	2.051	face	n/a	intensity	pleasure	female	WC	old	task-faces/8Pleasure_Model1_1Female_1WC_2Old.mp4
60.268	0.843	rating	0.3163	intensity	pleasure	female	WC	old	n/a
60.584	0.527	rating_mouse_trajectory	0.3163	intensity	pleasure	female	WC	old	n/a
63.167	2.053	face	n/a	intensity	pleasure	male	EA	young	task-faces/8Pleasure_Model4_2Male_2EA_1Young.mp4
65.22	1.483	rating	0.2577	intensity	pleasure	male	EA	young	n/a
65.37	1.333	rating_mouse_trajectory	0.2577	intensity	pleasure	male	EA	young	n/a
68.127	2.045	face	n/a	intensity	pain	female	WC	old	task-faces/7Pain_Model5_1Female_1WC_2Old.mp4
70.171	0.957	rating	0.7229	intensity	pain	female	WC	old	n/a
70.488	0.64	rating_mouse_trajectory	0.7229	intensity	pain	female	WC	old	n/a
73.083	2.057	face	n/a	intensity	pain	female	EA	young	task-faces/7Pain_Model4_1Female_2EA_1Young.mp4
75.14	0.905	rating	0.1141	intensity	pain	female	EA	young	n/a
75.19	0.855	rating_mouse_trajectory	0.1141	intensity	pain	female	EA	young	n/a
78.05	2.042	face	n/a	intensity	pain	female	African	old	task-faces/7Pain_Model3_1Female_3African_2Old.mp4
80.092	0.886	rating	0.6804	intensity	pain	female	African	old	n/a
80.192	0.786	rating_mouse_trajectory	0.6804	intensity	pain	female	African	old	n/a
84.999	1.328	face	n/a	intensity	sad	female	EA	young	task-faces/6Sad_Model3_1Female_2EA_1Young.mp4
86.327	1.668	rating	0.0081	intensity	sad	female	EA	young	n/a
86.794	1.202	rating_mouse_trajectory	0.0081	intensity	sad	female	EA	young	n/a
88.234	1.312	face	n/a	intensity	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
89.545	1.569	rating	0.0837	intensity	anger	male	WC	young	n/a
89.629	1.485	rating_mouse_trajectory	0.0837	intensity	anger	male	WC	young	n/a
92.452	2.045	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
94.497	0.585	rating	0.4822	intensity	pain	male	WC	old	n/a
94.547	0.535	rating_mouse_trajectory	0.4822	intensity	pain	male	WC	old	n/a
96.403	1.312	face	n/a	intensity	fear	female	WC	young	task-faces/3Fear_Model2_1Female_1WC_1Young.mp4
97.715	0.802	rating	0.3447	intensity	fear	female	WC	young	n/a
98.082	0.435	rating_mouse_trajectory	0.3447	intensity	fear	female	WC	young	n/a
100.622	2.045	face	n/a	intensity	pain	male	EA	old	task-faces/7Pain_Model1_2Male_2EA_2Old.mp4
102.667	0.968	rating	0.0332	intensity	pain	male	EA	old	n/a
102.717	0.918	rating_mouse_trajectory	0.0332	intensity	pain	male	EA	old	n/a
105.567	1.319	face	n/a	intensity	sad	male	African	old	task-faces/6Sad_Model2_2Male_3African_2Old.mp4
106.885	1.661	rating	0.0	intensity	sad	male	African	old	n/a
107.235	1.311	rating_mouse_trajectory	0.0	intensity	sad	male	African	old	n/a
109.783	1.32	face	n/a	intensity	surprise	female	African	old	task-faces/2Surprise_Model1_1Female_3African_2Old.mp4
111.103	1.175	rating	0.0939	intensity	surprise	female	African	old	n/a
111.237	1.042	rating_mouse_trajectory	0.0939	intensity	surprise	female	African	old	n/a
113.016	1.305	face	n/a	intensity	anger	male	EA	old	task-faces/5Anger_Model3_2Male_2EA_2Old.mp4
114.321	1.157	rating	0.1242	intensity	anger	male	EA	old	n/a
114.621	0.857	rating_mouse_trajectory	0.1242	intensity	anger	male	EA	old	n/a
116.232	1.307	face	n/a	intensity	fear	male	WC	old	task-faces/3Fear_Model1_2Male_1WC_2Old.mp4
117.539	1.689	rating	0.0425	intensity	fear	male	WC	old	n/a
117.972	1.256	rating_mouse_trajectory	0.0425	intensity	fear	male	WC	old	n/a
119.448	2.042	face	n/a	intensity	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
121.49	1.088	rating	0.2152	intensity	pleasure	male	African	old	n/a
121.707	0.871	rating_mouse_trajectory	0.2152	intensity	pleasure	male	African	old	n/a
124.4	1.309	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
125.709	0.953	rating	0.2617	intensity	surprise	male	WC	young	n/a
126.075	0.586	rating_mouse_trajectory	0.2617	intensity	surprise	male	WC	young	n/a
128.616	1.311	face	n/a	intensity	surprise	male	African	young	task-faces/2Surprise_Model4_2Male_3African_1Young.mp4
129.927	1.719	rating	0.2941	intensity	surprise	male	African	young	n/a
130.077	1.569	rating_mouse_trajectory	0.2941	intensity	surprise	male	African	young	n/a
132.834	1.311	face	n/a	intensity	happy	female	WC	old	task-faces/1Happy_Model5_1Female_1WC_2Old.mp4
134.145	1.035	rating	0.5287	intensity	happy	female	WC	old	n/a
134.229	0.952	rating_mouse_trajectory	0.5287	intensity	happy	female	WC	old	n/a
136.052	1.312	face	n/a	intensity	disgust	female	EA	old	task-faces/4Disgust_Model3_1Female_2EA_2Old.mp4
137.363	1.152	rating	0.106	intensity	disgust	female	EA	old	n/a
137.73	0.785	rating_mouse_trajectory	0.106	intensity	disgust	female	EA	old	n/a
139.269	2.046	face	n/a	intensity	pleasure	female	EA	young	task-faces/8Pleasure_Model2_1Female_2EA_1Young.mp4
141.315	0.935	rating	0.1303	intensity	pleasure	female	EA	young	n/a
141.431	0.818	rating_mouse_trajectory	0.1303	intensity	pleasure	female	EA	young	n/a
144.222	2.044	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
146.266	0.985	rating	0.6299	intensity	pain	male	EA	young	n/a
146.433	0.818	rating_mouse_trajectory	0.6299	intensity	pain	male	EA	young	n/a
148.173	1.312	face	n/a	intensity	fear	female	EA	old	task-faces/3Fear_Model2_1Female_2EA_2Old.mp4
149.484	0.954	rating	0.288	intensity	fear	female	EA	old	n/a
149.534	0.904	rating_mouse_trajectory	0.288	intensity	fear	female	EA	old	n/a
151.391	1.311	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
152.702	1.409	rating	0.4175	intensity	disgust	male	African	young	n/a
152.752	1.359	rating_mouse_trajectory	0.4175	intensity	disgust	male	African	young	n/a
156.609	1.312	face	n/a	intensity	anger	male	African	old	task-faces/5Anger_Model5_2Male_3African_2Old.mp4
157.921	1.191	rating	0.4417	intensity	anger	male	African	old	n/a
158.304	0.807	rating_mouse_trajectory	0.4417	intensity	anger	male	African	old	n/a
161.833	2.04	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
163.873	0.938	rating	0.6865	intensity	pain	female	African	young	n/a
163.956	0.855	rating_mouse_trajectory	0.6865	intensity	pain	female	African	young	n/a
168.783	1.309	face	n/a	intensity	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
170.092	1.053	rating	0.5995	intensity	happy	male	WC	old	n/a
170.159	0.986	rating_mouse_trajectory	0.5995	intensity	happy	male	WC	old	n/a
173.0	1.31	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
174.31	1.101	rating	0.199	intensity	surprise	male	WC	old	n/a
174.36	1.051	rating_mouse_trajectory	0.199	intensity	surprise	male	WC	old	n/a
177.217	1.311	face	n/a	intensity	sad	male	EA	old	task-faces/6Sad_Model2_2Male_2EA_2Old.mp4
178.528	0.951	rating	0.1788	intensity	sad	male	EA	old	n/a
178.578	0.901	rating_mouse_trajectory	0.1788	intensity	sad	male	EA	old	n/a
180.435	1.312	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
181.746	1.852	rating	0.2172	intensity	sad	female	WC	young	n/a
181.796	1.802	rating_mouse_trajectory	0.2172	intensity	sad	female	WC	young	n/a
184.653	1.311	face	n/a	intensity	disgust	male	EA	young	task-faces/4Disgust_Model2_2Male_2EA_1Young.mp4
185.965	1.852	rating	0.1748	intensity	disgust	male	EA	young	n/a
186.348	1.468	rating_mouse_trajectory	0.1748	intensity	disgust	male	EA	young	n/a
187.871	1.311	face	n/a	intensity	sad	male	African	young	task-faces/6Sad_Model2_2Male_3African_1Young.mp4
189.182	1.118	rating	0.0959	intensity	sad	male	African	young	n/a
