onset	duration	trial_type	response_value	stim_file_TODO
2.767	155.207	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
162.058	4.031	rating_relevance	2.08	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
165.943	2.9	rating_happy	3.65	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
170.912	2.85	rating_sad	1.56	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
175.147	2.066	rating_afraid	3.12	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
182.599	n/a	rating_disgusted	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
185.584	2.465	rating_warm	1.25	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
191.036	2.899	rating_engaged	15.31	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
193.172	57.103	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
253.776	3.466	rating_relevance	2.4	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
259.845	n/a	rating_happy	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
263.746	3.384	rating_sad	11.56	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
268.215	2.833	rating_afraid	28.75	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
273.4	3.005	rating_disgusted	14.38	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
278.985	3.571	rating_warm	29.38	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
284.521	4.086	rating_engaged	47.4	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
285.47	243.886	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
533.897	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
537.265	2.85	rating_happy	5.42	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
542.334	2.906	rating_sad	3.54	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
546.202	1.754	rating_afraid	3.12	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
552.504	3.035	rating_disgusted	6.04	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
556.372	1.882	rating_warm	3.65	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
563.041	3.538	rating_engaged	91.98	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
564.541	30.146	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
597.704	2.981	rating_relevance	90.42	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
602.673	2.932	rating_happy	78.33	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
606.474	1.716	rating_sad	2.81	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
611.676	1.899	rating_afraid	2.71	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
616.395	1.6	rating_disgusted	1.04	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
621.797	1.983	rating_warm	49.58	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
627.649	2.817	rating_engaged	85.52	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
