onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.808	1.321	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.13	1.867	rating	0.4923	age	disgust	female	WC	young	n/a
6.03	0.967	rating_mouse_trajectory	0.4923	age	disgust	female	WC	young	n/a
7.053	1.311	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.364	1.683	rating	0.3993	age	anger	female	WC	old	n/a
8.464	1.583	rating_mouse_trajectory	0.3993	age	anger	female	WC	old	n/a
10.271	1.328	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.599	0.983	rating	0.5328	age	disgust	male	WC	old	n/a
11.849	0.733	rating_mouse_trajectory	0.5328	age	disgust	male	WC	old	n/a
14.507	1.327	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
15.835	1.267	rating	0.6096	age	anger	female	African	old	n/a
15.901	1.2	rating_mouse_trajectory	0.6096	age	anger	female	African	old	n/a
17.763	1.323	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.086	0.783	rating	0.6865	age	surprise	male	African	young	n/a
19.303	0.567	rating_mouse_trajectory	0.6865	age	surprise	male	African	young	n/a
25.008	1.315	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.323	1.783	rating	0.379	age	sad	male	WC	young	n/a
26.59	1.517	rating_mouse_trajectory	0.379	age	sad	male	WC	young	n/a
28.23	1.311	face	n/a	age	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.541	1.367	rating	0.286	age	fear	male	EA	young	n/a
29.624	1.283	rating_mouse_trajectory	0.286	age	fear	male	EA	young	n/a
31.447	1.312	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
32.759	1.767	rating	0.5489	age	fear	male	African	old	n/a
32.809	1.717	rating_mouse_trajectory	0.5489	age	fear	male	African	old	n/a
34.664	1.313	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
35.977	1.283	rating	0.3487	age	surprise	male	EA	young	n/a
36.227	1.033	rating_mouse_trajectory	0.3487	age	surprise	male	EA	young	n/a
37.892	1.321	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.212	0.85	rating	0.3568	age	anger	male	EA	young	n/a
39.446	0.617	rating_mouse_trajectory	0.3568	age	anger	male	EA	young	n/a
43.125	2.057	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.182	1.35	rating	0.375	age	pleasure	female	WC	young	n/a
