onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.824	1.32	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.145	1.733	rating	0.379	intensity	disgust	female	WC	old	n/a
5.578	1.3	rating_mouse_trajectory	0.379	intensity	disgust	female	WC	old	n/a
7.186	2.044	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.23	1.583	rating	0.2961	intensity	pain	male	African	old	n/a
9.897	0.917	rating_mouse_trajectory	0.2961	intensity	pain	male	African	old	n/a
11.171	1.311	face	n/a	intensity	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.481	0.8	rating	0.1808	intensity	fear	male	EA	old	n/a
13.065	0.217	rating_mouse_trajectory	0.1808	intensity	fear	male	EA	old	n/a
15.422	1.311	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.733	0.783	rating	0.4114	intensity	happy	male	EA	old	n/a
17.017	0.5	rating_mouse_trajectory	0.4114	intensity	happy	male	EA	old	n/a
18.675	1.327	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
20.002	1.383	rating	0.3325	intensity	happy	female	EA	old	n/a
20.468	0.917	rating_mouse_trajectory	0.3325	intensity	happy	female	EA	old	n/a
25.952	1.303	face	n/a	intensity	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.255	1.767	rating	0.0716	intensity	anger	male	WC	young	n/a
27.405	1.617	rating_mouse_trajectory	0.0716	intensity	anger	male	WC	young	n/a
29.162	1.311	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.473	1.85	rating	0.1416	intensity	happy	male	WC	young	n/a
30.807	1.517	rating_mouse_trajectory	0.1416	intensity	happy	male	WC	young	n/a
32.386	1.305	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.691	1.033	rating	0.464	intensity	disgust	male	WC	old	n/a
33.725	1.0	rating_mouse_trajectory	0.464	intensity	disgust	male	WC	old	n/a
35.615	1.312	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
36.926	1.167	rating	0.2334	intensity	sad	male	WC	young	n/a
37.076	1.017	rating_mouse_trajectory	0.2334	intensity	sad	male	WC	young	n/a
38.854	2.04	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
40.895	1.217	rating	0.0473	intensity	pleasure	female	WC	young	n/a
40.945	1.167	rating_mouse_trajectory	0.0473	intensity	pleasure	female	WC	young	n/a
44.819	1.312	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.131	0.8	rating	0.3406	intensity	surprise	male	WC	old	n/a
46.431	0.5	rating_mouse_trajectory	0.3406	intensity	surprise	male	WC	old	n/a
49.055	1.311	face	n/a	intensity	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.366	1.667	rating	0.3912	intensity	happy	female	WC	young	n/a
50.849	1.183	rating_mouse_trajectory	0.3912	intensity	happy	female	WC	young	n/a
54.29	1.312	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.602	1.767	rating	0.1869	intensity	happy	male	African	young	n/a
55.952	1.417	rating_mouse_trajectory	0.1869	intensity	happy	male	African	young	n/a
