onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
212.336	0.2	posner	invalid_cue	correct	left	n/a	n/a	44
212.536	0.757	posner	target_response	correct	left	right	right	44
215.904	0.2	posner	valid_cue	correct	left	n/a	n/a	45
216.104	0.416	posner	target_response	correct	left	left	left	45
225.574	0.2	posner	invalid_cue	correct	left	n/a	n/a	46
225.774	0.579	posner	target_response	correct	left	right	right	46
230.943	0.2	posner	valid_cue	correct	right	n/a	n/a	47
231.143	0.525	posner	target_response	correct	right	right	right	47
234.711	0.2	posner	valid_cue	correct	right	n/a	n/a	48
234.911	0.358	posner	target_response	correct	right	right	right	48
238.779	0.2	posner	invalid_cue	correct	right	n/a	n/a	49
238.979	0.471	posner	target_response	correct	right	left	left	49
242.547	0.2	posner	valid_cue	correct	left	n/a	n/a	50
242.747	0.481	posner	target_response	correct	left	left	left	50
246.515	0.2	posner	invalid_cue	correct	left	n/a	n/a	51
246.715	0.798	posner	target_response	correct	left	right	right	51
251.884	0.2	posner	valid_cue	correct	right	n/a	n/a	52
252.084	0.548	posner	target_response	correct	right	right	right	52
255.652	0.2	posner	invalid_cue	correct	left	n/a	n/a	53
255.852	0.506	posner	target_response	correct	left	right	right	53
259.52	0.2	posner	valid_cue	correct	right	n/a	n/a	54
259.72	0.469	posner	target_response	correct	right	right	right	54
266.589	0.2	posner	valid_cue	correct	right	n/a	n/a	55
266.79	0.301	posner	target_response	correct	right	right	right	55
274.059	0.2	posner	invalid_cue	correct	right	n/a	n/a	56
274.259	0.457	posner	target_response	correct	right	left	left	56
277.127	0.2	posner	valid_cue	correct	right	n/a	n/a	57
277.327	0.622	posner	target_response	correct	right	right	right	57
281.095	0.2	posner	invalid_cue	correct	left	n/a	n/a	58
281.295	0.573	posner	target_response	correct	left	right	right	58
288.564	0.2	posner	valid_cue	correct	right	n/a	n/a	59
288.764	0.482	posner	target_response	correct	right	right	right	59
296.034	0.2	posner	invalid_cue	correct	left	n/a	n/a	60
296.234	0.509	posner	target_response	correct	left	right	right	60
299.202	0.2	posner	invalid_cue	correct	right	n/a	n/a	61
299.402	0.516	posner	target_response	correct	right	left	left	61
302.77	0.2	posner	valid_cue	correct	left	n/a	n/a	62
302.97	0.39	posner	target_response	correct	left	left	left	62
305.837	0.2	posner	invalid_cue	correct	right	n/a	n/a	63
306.037	0.456	posner	target_response	correct	right	left	left	63
309.105	0.2	posner	invalid_cue	correct	right	n/a	n/a	64
309.305	0.528	posner	target_response	correct	right	left	left	64
316.575	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
316.775	0.553	posner	target_response	correct	right	left	left	65
320.643	0.2	posner	valid_cue	correct	left	n/a	n/a	66
320.843	0.614	posner	target_response	correct	left	left	left	66
323.711	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
323.911	0.614	posner	target_response	correct	left	right	right	67
327.479	0.2	posner	valid_cue	correct	right	n/a	n/a	68
327.679	0.334	posner	target_response	correct	right	right	right	68
330.947	0.2	posner	invalid_cue	correct	right	n/a	n/a	69
331.147	0.422	posner	target_response	correct	right	left	left	69
334.215	0.2	posner	invalid_cue	correct	right	n/a	n/a	70
334.415	0.516	posner	target_response	correct	right	left	left	70
340.684	0.2	posner	valid_cue	correct	left	n/a	n/a	71
340.884	0.36	posner	target_response	correct	left	left	left	71
348.153	0.2	posner	invalid_cue	correct	left	n/a	n/a	72
348.353	0.498	posner	target_response	correct	left	right	right	72
353.522	0.2	posner	invalid_cue	correct	left	n/a	n/a	73
353.722	0.485	posner	target_response	correct	left	right	right	73
357.09	0.2	posner	invalid_cue	correct	right	n/a	n/a	74
357.29	0.625	posner	target_response	correct	right	left	left	74
360.058	0.2	posner	invalid_cue	correct	right	n/a	n/a	75
360.258	0.445	posner	target_response	correct	right	left	left	75
363.426	0.2	posner	invalid_cue	correct	left	n/a	n/a	76
363.626	0.445	posner	target_response	correct	left	right	right	76
368.694	0.2	posner	invalid_cue	correct	right	n/a	n/a	77
368.894	0.492	posner	target_response	correct	right	left	left	77
376.164	0.2	posner	invalid_cue	correct	left	n/a	n/a	78
376.364	0.722	posner	target_response	correct	left	right	right	78
385.834	0.2	posner	valid_cue	correct	left	n/a	n/a	79
386.034	0.531	posner	target_response	correct	left	left	left	79
388.802	0.2	posner	valid_cue	correct	left	n/a	n/a	80
389.002	0.894	posner	target_response	correct	left	left	left	80
396.071	0.2	posner	valid_cue	correct	right	n/a	n/a	81
396.271	0.72	posner	target_response	correct	right	right	right	81
403.541	0.2	posner	valid_cue	correct	right	n/a	n/a	82
403.741	0.471	posner	target_response	correct	right	right	right	82
407.309	0.2	posner	invalid_cue	correct	left	n/a	n/a	83
407.509	0.51	posner	target_response	correct	left	right	right	83
410.376	0.2	posner	valid_cue	correct	right	n/a	n/a	84
410.576	0.362	posner	target_response	correct	right	right	right	84
420.047	0.2	posner	valid_cue	correct	left	n/a	n/a	85
420.247	0.426	posner	target_response	correct	left	left	left	85
424.615	0.2	posner	invalid_cue	correct	left	n/a	n/a	86
424.815	0.65	posner	target_response	correct	left	right	right	86
429.984	0.2	posner	invalid_cue	correct	right	n/a	n/a	87
430.184	0.489	posner	target_response	correct	right	left	left	87
432.951	0.2	posner	invalid_cue	correct	left	n/a	n/a	88
433.152	0.771	posner	target_response	correct	left	right	right	88
436.219	0.2	posner	valid_cue	correct	left	n/a	n/a	89
436.419	0.548	posner	target_response	correct	left	left	left	89
442.688	0.2	posner	valid_cue	correct	right	n/a	n/a	90
442.889	0.566	posner	target_response	correct	right	right	right	90
450.158	0.2	posner	invalid_cue	correct	left	n/a	n/a	91
450.358	0.555	posner	target_response	correct	left	right	right	91
457.627	0.2	posner	valid_cue	correct	left	n/a	n/a	92
457.827	0.528	posner	target_response	correct	left	left	left	92
460.595	0.2	posner	valid_cue	correct	left	n/a	n/a	93
460.795	0.419	posner	target_response	correct	left	left	left	93
463.863	0.2	posner	invalid_cue	correct	right	n/a	n/a	94
464.063	0.484	posner	target_response	correct	right	left	left	94
467.131	0.2	posner	invalid_cue	correct	left	n/a	n/a	95
467.331	0.567	posner	target_response	correct	left	right	right	95
470.899	0.2	posner	invalid_cue	correct	left	n/a	n/a	96
471.099	0.584	posner	target_response	correct	left	right	right	96
474.267	0.2	posner	valid_cue	correct	right	n/a	n/a	97
474.467	0.451	posner	target_response	correct	right	right	right	97
477.635	0.2	posner	valid_cue	correct	right	n/a	n/a	98
477.835	0.334	posner	target_response	correct	right	right	right	98
487.305	0.2	posner	valid_cue	correct	right	n/a	n/a	99
487.505	0.563	posner	target_response	correct	right	right	right	99
490.673	0.2	posner	valid_cue	correct	right	n/a	n/a	100
490.873	0.35	posner	target_response	correct	right	right	right	100
493.941	0.2	posner	valid_cue	correct	right	n/a	n/a	101
494.141	0.379	posner	target_response	correct	right	right	right	101
497.609	0.2	posner	invalid_cue	correct	right	n/a	n/a	102
497.809	0.626	posner	target_response	correct	right	left	left	102
504.378	0.2	posner	valid_cue	correct	left	n/a	n/a	103
504.578	0.486	posner	target_response	correct	left	left	left	103
510.847	0.2	posner	invalid_cue	correct	left	n/a	n/a	104
511.047	0.42	posner	target_response	correct	left	right	right	104
517.316	0.2	posner	invalid_cue	correct	right	n/a	n/a	105
517.516	0.529	posner	target_response	correct	right	left	left	105
524.085	0.2	posner	invalid_cue	correct	right	n/a	n/a	106
524.286	0.872	posner	target_response	correct	right	left	left	106
531.555	0.2	posner	valid_cue	correct	right	n/a	n/a	107
531.755	0.477	posner	target_response	correct	right	right	right	107
537.824	0.2	posner	invalid_cue	correct	left	n/a	n/a	108
538.024	0.572	posner	target_response	correct	left	right	right	108
542.892	0.2	posner	invalid_cue	correct	right	n/a	n/a	109
543.093	0.522	posner	target_response	correct	right	left	left	109
546.861	0.2	posner	valid_cue	correct	right	n/a	n/a	110
547.061	0.611	posner	target_response	correct	right	right	right	110
550.229	0.2	posner	invalid_cue	correct	right	n/a	n/a	111
550.429	0.589	posner	target_response	correct	right	left	left	111
556.898	0.2	posner	valid_cue	correct	left	n/a	n/a	112
557.098	0.376	posner	target_response	correct	left	left	left	112
564.367	0.2	posner	invalid_cue	correct	left	n/a	n/a	113
564.567	0.488	posner	target_response	correct	left	right	right	113
571.937	0.2	posner	invalid_cue	correct	left	n/a	n/a	114
572.137	0.564	posner	target_response	correct	left	right	right	114
575.405	0.2	posner	invalid_cue	correct	right	n/a	n/a	115
575.605	0.763	posner	target_response	correct	right	left	left	115
581.774	0.2	posner	invalid_cue	correct	right	n/a	n/a	116
581.974	0.45	posner	target_response	correct	right	left	left	116
585.042	0.2	posner	valid_cue	correct	left	n/a	n/a	117
585.242	0.452	posner	target_response	correct	left	left	left	117
588.009	0.2	posner	invalid_cue	correct	left	n/a	n/a	118
588.209	0.555	posner	target_response	correct	left	right	right	118
591.877	0.2	posner	invalid_cue	correct	right	n/a	n/a	119
592.077	0.501	posner	target_response	correct	right	left	left	119
599.347	0.2	posner	valid_cue	correct	right	n/a	n/a	120
599.547	0.388	posner	target_response	correct	right	right	right	120
