onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.884	1.356	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.24	1.687	rating	0.0	sex	surprise	female	African	old	n/a
6.223	0.703	rating_mouse_trajectory	0.0	sex	surprise	female	African	old	n/a
7.318	1.323	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.641	1.136	rating	0.0	sex	disgust	male	EA	young	n/a
8.991	0.786	rating_mouse_trajectory	0.0	sex	disgust	male	EA	young	n/a
10.591	1.335	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.926	0.602	rating	0.0	sex	sad	female	WC	young	n/a
12.009	0.519	rating_mouse_trajectory	0.0	sex	sad	female	WC	young	n/a
14.9	2.061	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.961	0.726	rating	0.0	sex	pleasure	male	EA	old	n/a
17.078	0.609	rating_mouse_trajectory	0.0	sex	pleasure	male	EA	old	n/a
18.909	2.07	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.979	0.657	rating	0.0	sex	pain	male	EA	young	n/a
21.079	0.557	rating_mouse_trajectory	0.0	sex	pain	male	EA	young	n/a
26.942	2.057	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.999	0.804	rating	0.004	sex	pleasure	female	African	young	n/a
29.366	0.437	rating_mouse_trajectory	0.004	sex	pleasure	female	African	young	n/a
30.925	1.325	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
32.25	0.819	rating	1.0	sex	surprise	female	EA	young	n/a
32.367	0.703	rating_mouse_trajectory	1.0	sex	surprise	female	EA	young	n/a
