onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.821	1.342	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.163	1.833	rating	0.6764	age	disgust	female	WC	young	n/a
5.93	1.067	rating_mouse_trajectory	0.6764	age	disgust	female	WC	young	n/a
7.084	1.347	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.431	1.525	rating	0.7775	age	anger	female	WC	old	n/a
8.664	1.292	rating_mouse_trajectory	0.7775	age	anger	female	WC	old	n/a
10.356	1.326	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.682	1.024	rating	0.6905	age	disgust	male	WC	old	n/a
11.749	0.957	rating_mouse_trajectory	0.6905	age	disgust	male	WC	old	n/a
14.612	1.322	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
15.934	1.672	rating	0.8422	age	anger	female	African	old	n/a
16.167	1.438	rating_mouse_trajectory	0.8422	age	anger	female	African	old	n/a
17.866	1.336	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.202	1.804	rating	0.4337	age	surprise	male	African	young	n/a
19.652	1.354	rating_mouse_trajectory	0.4337	age	surprise	male	African	young	n/a
25.127	1.327	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.454	1.085	rating	0.4195	age	sad	male	WC	young	n/a
26.821	0.718	rating_mouse_trajectory	0.4195	age	sad	male	WC	young	n/a
28.358	1.314	face	n/a	age	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.672	1.502	rating	0.6177	age	fear	male	EA	young	n/a
30.006	1.168	rating_mouse_trajectory	0.6177	age	fear	male	EA	young	n/a
31.595	1.312	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
32.907	1.852	rating	0.7735	age	fear	male	African	old	n/a
33.19	1.568	rating_mouse_trajectory	0.7735	age	fear	male	African	old	n/a
34.829	1.312	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.141	1.435	rating	0.5833	age	surprise	male	EA	young	n/a
36.341	1.235	rating_mouse_trajectory	0.5833	age	surprise	male	EA	young	n/a
38.06	1.316	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.376	1.035	rating	0.5186	age	anger	male	EA	young	n/a
39.559	0.852	rating_mouse_trajectory	0.5186	age	anger	male	EA	young	n/a
43.293	2.052	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.345	1.444	rating	0.466	age	pleasure	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	pleasure	female	WC	young	n/a
48.265	1.314	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
49.58	1.676	rating	0.8726	age	happy	male	African	old	n/a
49.996	1.259	rating_mouse_trajectory	0.8726	age	happy	male	African	old	n/a
53.51	1.304	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
54.815	1.84	rating	0.3649	age	happy	male	WC	young	n/a
55.215	1.44	rating_mouse_trajectory	0.3649	age	happy	male	WC	young	n/a
57.727	1.323	face	n/a	age	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
59.05	0.989	rating	0.5469	age	disgust	male	WC	young	n/a
59.1	0.939	rating_mouse_trajectory	0.5469	age	disgust	male	WC	young	n/a
61.974	1.327	face	n/a	age	fear	female	EA	young	task-faces/3Fear_Model5_1Female_2EA_1Young.mp4
63.301	1.871	rating	0.4053	age	fear	female	EA	young	n/a
64.351	0.821	rating_mouse_trajectory	0.4053	age	fear	female	EA	young	n/a
66.228	1.325	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
67.553	1.852	rating	0.733	age	disgust	female	EA	young	n/a
67.92	1.486	rating_mouse_trajectory	0.733	age	disgust	female	EA	young	n/a
70.46	1.328	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model3_2Male_3African_1Young.mp4
71.788	1.852	rating	0.6258	age	disgust	male	African	young	n/a
71.855	1.785	rating_mouse_trajectory	0.6258	age	disgust	male	African	young	n/a
74.694	1.312	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
76.006	1.535	rating	0.3528	age	sad	female	WC	young	n/a
76.606	0.935	rating_mouse_trajectory	0.3528	age	sad	female	WC	young	n/a
80.93	2.046	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
82.975	1.8	rating	0.7451	age	pain	female	African	young	n/a
83.342	1.433	rating_mouse_trajectory	0.7451	age	pain	female	African	young	n/a
84.882	1.311	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
86.193	1.75	rating	0.8908	age	disgust	female	African	old	n/a
86.543	1.4	rating_mouse_trajectory	0.8908	age	disgust	female	African	old	n/a
89.099	2.046	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
91.145	1.56	rating	0.6824	age	pain	male	EA	young	n/a
91.295	1.41	rating_mouse_trajectory	0.6824	age	pain	male	EA	young	n/a
93.062	2.035	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
95.097	1.663	rating	0.6056	age	pleasure	male	EA	young	n/a
