onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.819	3.162	cue	n/a	n/a	likeability	n/a	n/a
5.98	5.827	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
11.889	2.169	rating	21.37	Moderate	likeability	n/a	n/a
12.672	1.385	rating_mouse_trajectory	21.37	Moderate	likeability	n/a	n/a
16.997	6.129	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-14_content-alwaysafamily.mp4
23.193	1.585	rating	54.46	Strong	likeability	n/a	n/a
23.61	1.168	rating_mouse_trajectory	54.46	Strong	likeability	n/a	n/a
28.31	5.17	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-13_content-wanderers.mp4
33.547	1.968	rating	85.68	Very strong	likeability	n/a	n/a
33.914	1.601	rating_mouse_trajectory	85.68	Very strong	likeability	n/a	n/a
38.565	3.149	cue	n/a	n/a	similarity	n/a	n/a
41.715	6.342	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
48.119	1.839	rating	37.01	Strong	similarity	n/a	n/a
48.386	1.572	rating_mouse_trajectory	37.01	Strong	similarity	n/a	n/a
53.228	5.163	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-13_content-wanderers.mp4
58.473	1.951	rating	25.29	Moderate	similarity	n/a	n/a
58.906	1.518	rating_mouse_trajectory	25.29	Moderate	similarity	n/a	n/a
63.567	5.841	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
69.477	1.235	rating	5.04	Weak	similarity	n/a	n/a
69.794	0.918	rating_mouse_trajectory	5.04	Weak	similarity	n/a	n/a
74.495	3.118	cue	n/a	n/a	mentalizing	remember	n/a
77.613	5.227	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
82.899	3.042	rating	0.0	No sensation	mentalizing	remember	n/a
83.682	2.259	rating_mouse_trajectory	0.0	No sensation	mentalizing	remember	n/a
87.985	5.506	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
93.553	2.005	rating	124.59	Strongest possible	mentalizing	remember	n/a
94.053	1.505	rating_mouse_trajectory	124.59	Strongest possible	mentalizing	remember	n/a
98.658	5.566	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
104.29	0.984	rating	3.45	Weak	mentalizing	remember	n/a
104.723	0.551	rating_mouse_trajectory	3.45	Weak	mentalizing	remember	n/a
109.308	3.17	cue	n/a	n/a	likeability	n/a	n/a
112.478	4.083	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-05_content-parkour.mp4
116.628	2.018	rating	20.32	Moderate	likeability	n/a	n/a
116.995	1.651	rating_mouse_trajectory	20.32	Moderate	likeability	n/a	n/a
121.705	5.502	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
127.265	1.392	rating	41.67	Strong	likeability	n/a	n/a
127.748	0.909	rating_mouse_trajectory	41.67	Strong	likeability	n/a	n/a
132.372	6.352	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
138.786	2.188	rating	127.57	Strongest possible	likeability	n/a	n/a
139.069	1.905	rating_mouse_trajectory	127.57	Strongest possible	likeability	n/a	n/a
143.821	3.17	cue	n/a	n/a	similarity	n/a	n/a
146.992	5.567	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
152.625	1.567	rating	6.39	Weak	similarity	n/a	n/a
153.425	0.767	rating_mouse_trajectory	6.39	Weak	similarity	n/a	n/a
157.741	5.321	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-18_content-angrygrandpa.mp4
163.129	1.818	rating	11.04	Moderate	similarity	n/a	n/a
163.645	1.301	rating_mouse_trajectory	11.04	Moderate	similarity	n/a	n/a
168.234	4.082	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-05_content-parkour.mp4
172.382	1.959	rating	7.18	Weak	similarity	n/a	n/a
173.015	1.325	rating_mouse_trajectory	7.18	Weak	similarity	n/a	n/a
177.401	3.159	cue	n/a	n/a	likeability	n/a	n/a
180.559	5.015	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
185.637	1.587	rating	59.85	Strong	likeability	n/a	n/a
186.387	0.837	rating_mouse_trajectory	59.85	Strong	likeability	n/a	n/a
190.753	5.038	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-01_content-visswar.mp4
195.857	0.901	rating	4.59	Weak	likeability	n/a	n/a
196.024	0.734	rating_mouse_trajectory	4.59	Weak	likeability	n/a	n/a
200.96	5.552	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
206.578	1.468	rating	12.34	Moderate	likeability	n/a	n/a
207.211	0.834	rating_mouse_trajectory	12.34	Moderate	likeability	n/a	n/a
211.597	3.127	cue	n/a	n/a	similarity	n/a	n/a
214.724	5.8	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-16_content-huggingpets.mp4
220.583	1.858	rating	52.39	Strong	similarity	n/a	n/a
220.883	1.558	rating_mouse_trajectory	52.39	Strong	similarity	n/a	n/a
225.664	5.293	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
231.021	0.787	rating	3.67	Weak	similarity	n/a	n/a
231.071	0.737	rating_mouse_trajectory	3.67	Weak	similarity	n/a	n/a
236.103	6.189	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
242.358	1.984	rating	7.44	Weak	similarity	n/a	n/a
242.941	1.401	rating_mouse_trajectory	7.44	Weak	similarity	n/a	n/a
247.377	3.152	cue	n/a	n/a	mentalizing	danger	n/a
250.529	6.346	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
256.93	3.811	rating	41.67	Strong	mentalizing	danger	n/a
