onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
7.83	15.332	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	town	Audio	task-narratives/Narrative8Situation1.mp3
23.162	3.902	rating_feeling	1017	536	Necessity of sacrificing loved ones	town	Audio	n/a
23.578	3.485	feeling_mouse_trajectory	1017	536	Necessity of sacrificing loved ones	town	Audio	n/a
27.201	2.035	rating_expectation	914	542	Necessity of sacrificing loved ones	town	Audio	n/a
27.967	1.268	expectation_mouse_trajectory	914	542	Necessity of sacrificing loved ones	town	Audio	n/a
34.422	8.777	narrative_presentation	n/a	n/a	Abduction	town	Audio	task-narratives/Narrative8Situation2.mp3
43.199	1.608	rating_feeling	731	523	Abduction	town	Audio	n/a
43.699	1.108	feeling_mouse_trajectory	731	523	Abduction	town	Audio	n/a
47.231	1.901	rating_expectation	757	469	Abduction	town	Audio	n/a
48.164	0.968	expectation_mouse_trajectory	757	469	Abduction	town	Audio	n/a
55.33	22.148	narrative_presentation	n/a	n/a	Adultery	town	Audio	task-narratives/Narrative8Situation3.mp3
77.478	1.301	rating_feeling	656	415	Adultery	town	Audio	n/a
77.828	0.951	feeling_mouse_trajectory	656	415	Adultery	town	Audio	n/a
81.521	1.584	rating_expectation	617	384	Adultery	town	Audio	n/a
81.554	1.551	expectation_mouse_trajectory	617	384	Adultery	town	Audio	n/a
88.592	12.637	narrative_presentation	n/a	n/a	Obtaining	city	Audio	task-narratives/Narrative8Situation4.mp3
101.229	3.336	rating_feeling	1039	572	Obtaining	city	Audio	n/a
102.029	2.536	feeling_mouse_trajectory	1039	572	Obtaining	city	Audio	n/a
105.263	2.301	rating_expectation	1025	527	Obtaining	city	Audio	n/a
106.013	1.551	expectation_mouse_trajectory	1025	527	Obtaining	city	Audio	n/a
111.352	6.634	narrative_presentation	n/a	n/a	Supplication	city	Audio	task-narratives/Narrative8Situation5.mp3
117.986	3.9	rating_feeling	942	459	Supplication	city	Audio	n/a
118.536	3.35	feeling_mouse_trajectory	942	459	Supplication	city	Audio	n/a
122.021	0.112	rating_expectation	960	707	Supplication	city	Audio	n/a
122.154	-0.022	expectation_mouse_trajectory	960	707	Supplication	city	Audio	n/a
128.107	5.982	narrative_presentation	n/a	n/a	Rivalry of kin	city	Audio	task-narratives/Narrative8Situation6.mp3
134.089	0.991	rating_feeling	802	537	Rivalry of kin	city	Audio	n/a
134.439	0.641	feeling_mouse_trajectory	802	537	Rivalry of kin	city	Audio	n/a
138.108	1.989	rating_expectation	767	617	Rivalry of kin	city	Audio	n/a
138.158	1.939	expectation_mouse_trajectory	767	617	Rivalry of kin	city	Audio	n/a
145.182	10.785	narrative_presentation	n/a	n/a	Recovery of a lost one	beach	Audio	task-narratives/Narrative8Situation7.mp3
155.967	1.501	rating_feeling	614	429	Recovery of a lost one	beach	Audio	n/a
156.234	1.234	feeling_mouse_trajectory	614	429	Recovery of a lost one	beach	Audio	n/a
159.999	1.868	rating_expectation	584	478	Recovery of a lost one	beach	Audio	n/a
160.232	1.634	expectation_mouse_trajectory	584	478	Recovery of a lost one	beach	Audio	n/a
167.054	11.278	narrative_presentation	n/a	n/a	Rivalry of superior versus inferior	beach	Audio	task-narratives/Narrative8Situation8.mp3
178.332	1.307	rating_feeling	676	434	Rivalry of superior versus inferior	beach	Audio	n/a
178.732	0.907	feeling_mouse_trajectory	676	434	Rivalry of superior versus inferior	beach	Audio	n/a
182.358	1.473	rating_expectation	656	462	Rivalry of superior versus inferior	beach	Audio	n/a
182.674	1.156	expectation_mouse_trajectory	656	462	Rivalry of superior versus inferior	beach	Audio	n/a
189.415	10.107	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	beach	Audio	task-narratives/Narrative8Situation9.mp3
199.522	1.267	rating_feeling	1070	587	Slaying of kin unrecognized	beach	Audio	n/a
199.622	1.167	feeling_mouse_trajectory	1070	587	Slaying of kin unrecognized	beach	Audio	n/a
203.549	1.634	rating_expectation	1110	532	Slaying of kin unrecognized	beach	Audio	n/a
204.199	0.984	expectation_mouse_trajectory	1110	532	Slaying of kin unrecognized	beach	Audio	n/a
209.621	54.284	narrative_presentation	n/a	n/a	Deliverance	prison	Audio	task-narratives/Narrative7Situation1.mp3
263.905	2.526	rating_feeling	1036	501	Deliverance	prison	Audio	n/a
264.538	1.892	feeling_mouse_trajectory	1036	501	Deliverance	prison	Audio	n/a
267.939	1.907	rating_expectation	742	431	Deliverance	prison	Audio	n/a
268.706	1.141	expectation_mouse_trajectory	742	431	Deliverance	prison	Audio	n/a
275.011	5.944	narrative_presentation	n/a	n/a	Adultery	prison	Audio	task-narratives/Narrative7Situation2.mp3
280.955	1.652	rating_feeling	774	483	Adultery	prison	Audio	n/a
281.639	0.969	feeling_mouse_trajectory	774	483	Adultery	prison	Audio	n/a
284.98	1.301	rating_expectation	751	466	Adultery	prison	Audio	n/a
285.347	0.934	expectation_mouse_trajectory	751	466	Adultery	prison	Audio	n/a
297.037	7.451	narrative_presentation	n/a	n/a	Pursuit	prison	Audio	task-narratives/Narrative7Situation3.mp3
304.488	1.751	rating_feeling	1170	513	Pursuit	prison	Audio	n/a
305.304	0.934	feeling_mouse_trajectory	1170	513	Pursuit	prison	Audio	n/a
308.521	1.325	rating_expectation	1101	497	Pursuit	prison	Audio	n/a
308.588	1.259	expectation_mouse_trajectory	1101	497	Pursuit	prison	Audio	n/a
315.593	11.489	narrative_presentation	n/a	n/a	Conflict with a god	park	Audio	task-narratives/Narrative7Situation4.mp3
327.082	1.485	rating_feeling	1186	514	Conflict with a god	park	Audio	n/a
327.399	1.169	feeling_mouse_trajectory	1186	514	Conflict with a god	park	Audio	n/a
331.113	1.417	rating_expectation	1109	482	Conflict with a god	park	Audio	n/a
331.413	1.117	expectation_mouse_trajectory	1109	482	Conflict with a god	park	Audio	n/a
340.169	7.986	narrative_presentation	n/a	n/a	Recovery of a lost one	park	Audio	task-narratives/Narrative7Situation5.mp3
348.155	2.434	rating_feeling	994	499	Recovery of a lost one	park	Audio	n/a
348.505	2.084	feeling_mouse_trajectory	994	499	Recovery of a lost one	park	Audio	n/a
352.188	1.367	rating_expectation	760	404	Recovery of a lost one	park	Audio	n/a
352.504	1.051	expectation_mouse_trajectory	760	404	Recovery of a lost one	park	Audio	n/a
359.243	8.783	narrative_presentation	n/a	n/a	Supplication	park	Audio	task-narratives/Narrative7Situation6.mp3
368.026	1.92	rating_feeling	1061	515	Supplication	park	Audio	n/a
368.593	1.353	feeling_mouse_trajectory	1061	515	Supplication	park	Audio	n/a
372.046	1.485	rating_expectation	1041	500	Supplication	park	Audio	n/a
372.563	0.969	expectation_mouse_trajectory	1041	500	Supplication	park	Audio	n/a
381.101	16.65	narrative_presentation	n/a	n/a	Involuntary crimes of love	hospital	Audio	task-narratives/Narrative7Situation7.mp3
397.751	2.935	rating_feeling	895	402	Involuntary crimes of love	hospital	Audio	n/a
398.184	2.501	feeling_mouse_trajectory	895	402	Involuntary crimes of love	hospital	Audio	n/a
401.773	1.607	rating_expectation	814	443	Involuntary crimes of love	hospital	Audio	n/a
402.123	1.257	expectation_mouse_trajectory	814	443	Involuntary crimes of love	hospital	Audio	n/a
407.844	8.785	narrative_presentation	n/a	n/a	An enemy loved	hospital	Audio	task-narratives/Narrative7Situation8.mp3
416.628	1.618	rating_feeling	805	439	An enemy loved	hospital	Audio	n/a
416.995	1.252	feeling_mouse_trajectory	805	439	An enemy loved	hospital	Audio	n/a
420.663	1.617	rating_expectation	706	445	An enemy loved	hospital	Audio	n/a
420.963	1.317	expectation_mouse_trajectory	706	445	An enemy loved	hospital	Audio	n/a
426.718	7.979	narrative_presentation	n/a	n/a	Ambition	hospital	Audio	task-narratives/Narrative7Situation9.mp3
434.697	1.367	rating_feeling	1132	535	Ambition	hospital	Audio	n/a
435.031	1.034	feeling_mouse_trajectory	1132	535	Ambition	hospital	Audio	n/a
438.72	2.318	rating_expectation	820	397	Ambition	hospital	Audio	n/a
439.403	1.634	expectation_mouse_trajectory	820	397	Ambition	hospital	Audio	n/a
