onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.886	1.344	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.23	1.788	rating	0.2597	sex	surprise	female	African	old	n/a
6.063	0.955	rating_mouse_trajectory	0.2597	sex	surprise	female	African	old	n/a
7.289	1.342	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.631	1.817	rating	0.3811	sex	disgust	male	EA	young	n/a
9.931	0.517	rating_mouse_trajectory	0.3811	sex	disgust	male	EA	young	n/a
10.575	1.341	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.916	1.086	rating	0.5247	sex	sad	female	WC	young	n/a
12.466	0.536	rating_mouse_trajectory	0.5247	sex	sad	female	WC	young	n/a
14.854	2.046	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.901	1.152	rating	0.3163	sex	pleasure	male	EA	old	n/a
17.234	0.818	rating_mouse_trajectory	0.3163	sex	pleasure	male	EA	old	n/a
18.822	2.081	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.902	0.818	rating	0.3528	sex	pain	male	EA	young	n/a
21.186	0.535	rating_mouse_trajectory	0.3528	sex	pain	male	EA	young	n/a
26.844	2.062	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.905	1.718	rating	0.2395	sex	pleasure	female	African	young	n/a
29.139	1.485	rating_mouse_trajectory	0.2395	sex	pleasure	female	African	young	n/a
30.829	1.327	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
32.156	1.552	rating	0.4074	sex	surprise	female	EA	young	n/a
33.023	0.685	rating_mouse_trajectory	0.4074	sex	surprise	female	EA	young	n/a
34.072	1.319	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.391	1.41	rating	0.2314	sex	disgust	female	African	old	n/a
35.791	1.01	rating_mouse_trajectory	0.2314	sex	disgust	female	African	old	n/a
37.305	1.321	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.626	0.826	rating	0.3103	sex	fear	female	African	young	n/a
38.892	0.559	rating_mouse_trajectory	0.3103	sex	fear	female	African	young	n/a
40.548	2.062	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.61	1.441	rating	0.288	sex	pain	female	EA	old	n/a
42.96	1.091	rating_mouse_trajectory	0.288	sex	pain	female	EA	old	n/a
46.523	1.306	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
47.829	1.022	rating	0.4802	sex	fear	female	WC	young	n/a
48.312	0.539	rating_mouse_trajectory	0.4802	sex	fear	female	WC	young	n/a
50.753	1.328	face	n/a	sex	happy	female	EA	young	task-faces/1Happy_Model5_1Female_2EA_1Young.mp4
52.081	0.921	rating	0.466	sex	happy	female	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	happy	female	EA	young	n/a
56.005	2.061	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
58.066	0.935	rating	0.3244	sex	pain	female	African	old	n/a
58.399	0.602	rating_mouse_trajectory	0.3244	sex	pain	female	African	old	n/a
60.974	1.327	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
62.301	0.852	rating	0.3548	sex	disgust	female	African	young	n/a
62.618	0.535	rating_mouse_trajectory	0.3548	sex	disgust	female	African	young	n/a
65.226	1.31	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
66.536	0.952	rating	0.2698	sex	surprise	male	WC	old	n/a
66.969	0.518	rating_mouse_trajectory	0.2698	sex	surprise	male	WC	old	n/a
69.457	1.314	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
70.771	0.918	rating	0.466	sex	sad	female	African	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	sad	female	African	old	n/a
73.689	2.05	face	n/a	sex	pleasure	female	WC	old	task-faces/8Pleasure_Model3_1Female_1WC_2Old.mp4
75.739	1.018	rating	0.3042	sex	pleasure	female	WC	old	n/a
76.073	0.685	rating_mouse_trajectory	0.3042	sex	pleasure	female	WC	old	n/a
78.657	1.317	face	n/a	sex	surprise	male	African	old	task-faces/2Surprise_Model2_2Male_3African_2Old.mp4
79.974	1.71	rating	0.3588	sex	surprise	male	African	old	n/a
80.391	1.294	rating_mouse_trajectory	0.3588	sex	surprise	male	African	old	n/a
84.882	1.328	face	n/a	sex	disgust	male	EA	old	task-faces/4Disgust_Model2_2Male_2EA_2Old.mp4
86.21	1.627	rating	0.4094	sex	disgust	male	EA	old	n/a
87.143	0.694	rating_mouse_trajectory	0.4094	sex	disgust	male	EA	old	n/a
88.133	1.328	face	n/a	sex	happy	female	African	young	task-faces/1Happy_Model3_1Female_3African_1Young.mp4
89.461	1.69	rating	0.466	sex	happy	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	happy	female	African	young	n/a
92.389	1.324	face	n/a	sex	fear	female	African	old	task-faces/3Fear_Model3_1Female_3African_2Old.mp4
93.713	1.089	rating	0.3386	sex	fear	female	African	old	n/a
94.196	0.605	rating_mouse_trajectory	0.3386	sex	fear	female	African	old	n/a
95.639	1.308	face	n/a	sex	fear	male	WC	old	task-faces/3Fear_Model3_2Male_1WC_2Old.mp4
96.947	1.787	rating	0.3345	sex	fear	male	WC	old	n/a
97.564	1.171	rating_mouse_trajectory	0.3345	sex	fear	male	WC	old	n/a
99.856	1.326	face	n/a	sex	disgust	male	African	young	task-faces/4Disgust_Model1_2Male_3African_1Young.mp4
101.182	0.502	rating	0.466	sex	disgust	male	African	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	disgust	male	African	young	n/a
104.089	1.328	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
105.417	1.402	rating	0.2739	sex	fear	male	African	old	n/a
105.867	0.952	rating_mouse_trajectory	0.2739	sex	fear	male	African	old	n/a
108.34	1.312	face	n/a	sex	surprise	female	EA	old	task-faces/2Surprise_Model3_1Female_2EA_2Old.mp4
109.652	0.668	rating	0.466	sex	surprise	female	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	surprise	female	EA	old	n/a
111.573	1.33	face	n/a	sex	disgust	male	African	old	task-faces/4Disgust_Model5_2Male_3African_2Old.mp4
112.903	1.468	rating	0.3083	sex	disgust	male	African	old	n/a
113.403	0.968	rating_mouse_trajectory	0.3083	sex	disgust	male	African	old	n/a
114.823	1.332	face	n/a	sex	sad	male	African	old	task-faces/6Sad_Model1_2Male_3African_2Old.mp4
116.154	1.718	rating	0.2375	sex	sad	male	African	old	n/a
116.554	1.318	rating_mouse_trajectory	0.2375	sex	sad	male	African	old	n/a
118.072	1.317	face	n/a	sex	disgust	female	EA	old	task-faces/4Disgust_Model5_1Female_2EA_2Old.mp4
119.389	0.752	rating	0.466	sex	disgust	female	EA	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	disgust	female	EA	old	n/a
122.309	2.049	face	n/a	sex	pleasure	male	African	young	task-faces/8Pleasure_Model3_2Male_3African_1Young.mp4
124.357	1.527	rating	0.3568	sex	pleasure	male	African	young	n/a
125.174	0.71	rating_mouse_trajectory	0.3568	sex	pleasure	male	African	young	n/a
127.265	1.311	face	n/a	sex	disgust	male	WC	old	task-faces/4Disgust_Model2_2Male_1WC_2Old.mp4
128.576	1.559	rating	0.3204	sex	disgust	male	WC	old	n/a
129.059	1.075	rating_mouse_trajectory	0.3204	sex	disgust	male	WC	old	n/a
131.507	1.32	face	n/a	sex	happy	male	EA	old	task-faces/1Happy_Model3_2Male_2EA_2Old.mp4
132.827	1.874	rating	0.29	sex	happy	male	EA	old	n/a
133.427	1.274	rating_mouse_trajectory	0.29	sex	happy	male	EA	old	n/a
134.757	1.305	face	n/a	sex	fear	male	EA	old	task-faces/3Fear_Model4_2Male_2EA_2Old.mp4
136.062	0.79	rating	0.3305	sex	fear	male	EA	old	n/a
136.329	0.523	rating_mouse_trajectory	0.3305	sex	fear	male	EA	old	n/a
137.985	1.312	face	n/a	sex	happy	male	WC	old	task-faces/1Happy_Model3_2Male_1WC_2Old.mp4
139.296	1.538	rating	0.3244	sex	happy	male	WC	old	n/a
139.696	1.138	rating_mouse_trajectory	0.3244	sex	happy	male	WC	old	n/a
142.237	1.328	face	n/a	sex	happy	female	WC	old	task-faces/1Happy_Model2_1Female_1WC_2Old.mp4
143.565	0.953	rating	0.3406	sex	happy	female	WC	old	n/a
144.031	0.487	rating_mouse_trajectory	0.3406	sex	happy	female	WC	old	n/a
145.473	1.31	face	n/a	sex	happy	male	African	young	task-faces/1Happy_Model1_2Male_3African_1Young.mp4
146.783	0.769	rating	0.4458	sex	happy	male	African	young	n/a
147.299	0.252	rating_mouse_trajectory	0.4458	sex	happy	male	African	young	n/a
148.687	1.314	face	n/a	sex	surprise	male	African	young	task-faces/2Surprise_Model5_2Male_3African_1Young.mp4
150.0	0.985	rating	0.4013	sex	surprise	male	African	young	n/a
150.284	0.702	rating_mouse_trajectory	0.4013	sex	surprise	male	African	young	n/a
153.907	1.312	face	n/a	sex	disgust	male	WC	young	task-faces/4Disgust_Model3_2Male_1WC_1Young.mp4
155.219	0.768	rating	0.466	sex	disgust	male	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	disgust	male	WC	young	n/a
159.143	1.311	face	n/a	sex	sad	female	African	young	task-faces/6Sad_Model3_1Female_3African_1Young.mp4
160.454	0.435	rating	0.466	sex	sad	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	sad	female	African	young	n/a
165.374	2.05	face	n/a	sex	pleasure	female	EA	old	task-faces/8Pleasure_Model1_1Female_2EA_2Old.mp4
167.424	0.878	rating	0.4276	sex	pleasure	female	EA	old	n/a
167.924	0.378	rating_mouse_trajectory	0.4276	sex	pleasure	female	EA	old	n/a
170.34	1.318	face	n/a	sex	disgust	female	WC	old	task-faces/4Disgust_Model1_1Female_1WC_2Old.mp4
171.658	0.559	rating	0.466	sex	disgust	female	WC	old	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	disgust	female	WC	old	n/a
174.566	1.328	face	n/a	sex	anger	male	African	young	task-faces/5Anger_Model5_2Male_3African_1Young.mp4
175.893	0.908	rating	0.466	sex	anger	male	African	young	n/a
